correct,effect_size,frame,pred,cont,gender,comp,good_sent,bad_sent
1,1.5235055999999787,0,4,he,f,if_diff>a_diff,"Mary owns a cow, and she beats it. She also tends it.","If Mary owns a cow, she beats it. She also tends it."
1,2.564548099999996,0,4,he,f,whenever_diff>a_diff,"Mary owns a cow, and she beats it. She also tends it.","Whenever Mary owns a cow, she beats it. She also tends it."
1,2.344245359999988,0,4,it,f,if_diff>a_diff,"Mary owns a cow, and she beats it. It is a young one.","If Mary owns a cow, she beats it. It is a young one."
1,2.3848181599999805,0,4,it,f,whenever_diff>a_diff,"Mary owns a cow, and she beats it. It is a young one.","Whenever Mary owns a cow, she beats it. It is a young one."
1,1.0616318500000261,1,0,he,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. He also hides it.","If John acquires a treasure, he keeps it. He also hides it."
1,0.7907620000000222,1,0,he,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. He also hides it.","Whenever John acquires a treasure, he keeps it. He also hides it."
1,2.608323299999988,1,0,it,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. It is a hidden one.","If John acquires a treasure, he keeps it. It is a hidden one."
1,2.8192008999999842,1,0,it,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. It is a hidden one.","Whenever John acquires a treasure, he keeps it. It is a hidden one."
1,0.554157790000005,1,0,he,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also hides it.","If Mary acquires a treasure, she keeps it. She also hides it."
1,1.1710639200000017,1,0,he,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also hides it.","Whenever Mary acquires a treasure, she keeps it. She also hides it."
1,3.0288538000000074,1,0,it,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a hidden one.","If Mary acquires a treasure, she keeps it. It is a hidden one."
1,2.448997470000002,1,0,it,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a hidden one.","Whenever Mary acquires a treasure, she keeps it. It is a hidden one."
1,1.568735386600018,1,1,he,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. He also buries it.","If John acquires a treasure, he keeps it. He also buries it."
1,0.8482033662999982,1,1,he,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. He also buries it.","Whenever John acquires a treasure, he keeps it. He also buries it."
1,2.7262842300000187,1,1,it,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. It is an ancient one.","If John acquires a treasure, he keeps it. It is an ancient one."
1,2.957598449999992,1,1,it,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. It is an ancient one.","Whenever John acquires a treasure, he keeps it. It is an ancient one."
1,0.9770932544000246,1,1,he,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also buries it.","If Mary acquires a treasure, she keeps it. She also buries it."
1,2.086483058800013,1,1,he,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also buries it.","Whenever Mary acquires a treasure, she keeps it. She also buries it."
1,5.117374399999996,1,1,it,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is an ancient one.","If Mary acquires a treasure, she keeps it. It is an ancient one."
1,4.223892300000003,1,1,it,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is an ancient one.","Whenever Mary acquires a treasure, she keeps it. It is an ancient one."
1,1.3651526300000043,1,2,he,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. He also guards it.","If John acquires a treasure, he keeps it. He also guards it."
1,1.6082506860000123,1,2,he,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. He also guards it.","Whenever John acquires a treasure, he keeps it. He also guards it."
1,2.939865300000008,1,2,it,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. It is a valuable one.","If John acquires a treasure, he keeps it. It is a valuable one."
1,2.950566160000001,1,2,it,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. It is a valuable one.","Whenever John acquires a treasure, he keeps it. It is a valuable one."
1,1.1207265890000073,1,2,he,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also guards it.","If Mary acquires a treasure, she keeps it. She also guards it."
1,1.9863486649999942,1,2,he,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also guards it.","Whenever Mary acquires a treasure, she keeps it. She also guards it."
1,3.169669810000009,1,2,it,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a valuable one.","If Mary acquires a treasure, she keeps it. It is a valuable one."
1,2.104645160000004,1,2,it,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a valuable one.","Whenever Mary acquires a treasure, she keeps it. It is a valuable one."
1,1.0744517700000173,1,3,he,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. He also protects it.","If John acquires a treasure, he keeps it. He also protects it."
1,1.3687356770000108,1,3,he,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. He also protects it.","Whenever John acquires a treasure, he keeps it. He also protects it."
1,3.080827769999992,1,3,it,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. It is a mysterious one.","If John acquires a treasure, he keeps it. It is a mysterious one."
1,4.0477469,1,3,it,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. It is a mysterious one.","Whenever John acquires a treasure, he keeps it. It is a mysterious one."
1,0.5046948699999945,1,3,he,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also protects it.","If Mary acquires a treasure, she keeps it. She also protects it."
1,1.4641850600000055,1,3,he,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also protects it.","Whenever Mary acquires a treasure, she keeps it. She also protects it."
1,3.5610385400000055,1,3,it,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a mysterious one.","If Mary acquires a treasure, she keeps it. It is a mysterious one."
1,3.53515113000001,1,3,it,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a mysterious one.","Whenever Mary acquires a treasure, she keeps it. It is a mysterious one."
1,1.937269640000011,1,4,he,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. He also spends it.","If John acquires a treasure, he keeps it. He also spends it."
1,2.066159000000013,1,4,he,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. He also spends it.","Whenever John acquires a treasure, he keeps it. He also spends it."
1,1.9765744000000112,1,4,it,m,if_diff>a_diff,"John acquires a treasure, and he keeps it. It is a lost one.","If John acquires a treasure, he keeps it. It is a lost one."
1,2.5444657399999855,1,4,it,m,whenever_diff>a_diff,"John acquires a treasure, and he keeps it. It is a lost one.","Whenever John acquires a treasure, he keeps it. It is a lost one."
1,1.2824513399999944,1,4,he,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also spends it.","If Mary acquires a treasure, she keeps it. She also spends it."
1,1.9326783399999954,1,4,he,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. She also spends it.","Whenever Mary acquires a treasure, she keeps it. She also spends it."
1,2.029108749999992,1,4,it,f,if_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a lost one.","If Mary acquires a treasure, she keeps it. It is a lost one."
1,2.008817839999999,1,4,it,f,whenever_diff>a_diff,"Mary acquires a treasure, and she keeps it. It is a lost one.","Whenever Mary acquires a treasure, she keeps it. It is a lost one."
1,0.2075695799999906,2,0,he,m,if_diff>a_diff,"John sees a dog, and he chases it. He also hugs it.","If John sees a dog, he chases it. He also hugs it."
1,1.2181073599999834,2,0,he,m,whenever_diff>a_diff,"John sees a dog, and he chases it. He also hugs it.","Whenever John sees a dog, he chases it. He also hugs it."
1,4.185466229999982,2,0,it,m,if_diff>a_diff,"John sees a dog, and he chases it. It is a friendly one.","If John sees a dog, he chases it. It is a friendly one."
1,3.7635154700000015,2,0,it,m,whenever_diff>a_diff,"John sees a dog, and he chases it. It is a friendly one.","Whenever John sees a dog, he chases it. It is a friendly one."
1,0.5760068099999955,2,0,he,f,if_diff>a_diff,"Mary sees a dog, and she chases it. She also hugs it.","If Mary sees a dog, she chases it. She also hugs it."
1,1.417031559999998,2,0,he,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. She also hugs it.","Whenever Mary sees a dog, she chases it. She also hugs it."
1,4.773185999999988,2,0,it,f,if_diff>a_diff,"Mary sees a dog, and she chases it. It is a friendly one.","If Mary sees a dog, she chases it. It is a friendly one."
1,4.471157099999992,2,0,it,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. It is a friendly one.","Whenever Mary sees a dog, she chases it. It is a friendly one."
1,1.042046809999995,2,1,he,m,if_diff>a_diff,"John sees a dog, and he chases it. He also feeds it.","If John sees a dog, he chases it. He also feeds it."
1,1.8680467599999844,2,1,he,m,whenever_diff>a_diff,"John sees a dog, and he chases it. He also feeds it.","Whenever John sees a dog, he chases it. He also feeds it."
1,3.672758139999985,2,1,it,m,if_diff>a_diff,"John sees a dog, and he chases it. It is a big one.","If John sees a dog, he chases it. It is a big one."
1,2.9757197400000024,2,1,it,m,whenever_diff>a_diff,"John sees a dog, and he chases it. It is a big one.","Whenever John sees a dog, he chases it. It is a big one."
1,1.073161540000001,2,1,he,f,if_diff>a_diff,"Mary sees a dog, and she chases it. She also feeds it.","If Mary sees a dog, she chases it. She also feeds it."
1,1.9394905699999967,2,1,he,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. She also feeds it.","Whenever Mary sees a dog, she chases it. She also feeds it."
1,3.971391969999999,2,1,it,f,if_diff>a_diff,"Mary sees a dog, and she chases it. It is a big one.","If Mary sees a dog, she chases it. It is a big one."
1,3.2069780000000065,2,1,it,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. It is a big one.","Whenever Mary sees a dog, she chases it. It is a big one."
1,1.545217149999985,2,2,he,m,if_diff>a_diff,"John sees a dog, and he chases it. He also names it.","If John sees a dog, he chases it. He also names it."
1,2.2240039199999657,2,2,he,m,whenever_diff>a_diff,"John sees a dog, and he chases it. He also names it.","Whenever John sees a dog, he chases it. He also names it."
1,4.715971699999997,2,2,it,m,if_diff>a_diff,"John sees a dog, and he chases it. It is a small one.","If John sees a dog, he chases it. It is a small one."
1,4.319294700000015,2,2,it,m,whenever_diff>a_diff,"John sees a dog, and he chases it. It is a small one.","Whenever John sees a dog, he chases it. It is a small one."
1,1.924364059999995,2,2,he,f,if_diff>a_diff,"Mary sees a dog, and she chases it. She also names it.","If Mary sees a dog, she chases it. She also names it."
1,2.5916777300000007,2,2,he,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. She also names it.","Whenever Mary sees a dog, she chases it. She also names it."
1,4.887712199999996,2,2,it,f,if_diff>a_diff,"Mary sees a dog, and she chases it. It is a small one.","If Mary sees a dog, she chases it. It is a small one."
1,4.778812499999994,2,2,it,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. It is a small one.","Whenever Mary sees a dog, she chases it. It is a small one."
1,1.2511801999999932,2,3,he,m,if_diff>a_diff,"John sees a dog, and he chases it. He also watches it.","If John sees a dog, he chases it. He also watches it."
1,1.839808799999986,2,3,he,m,whenever_diff>a_diff,"John sees a dog, and he chases it. He also watches it.","Whenever John sees a dog, he chases it. He also watches it."
1,4.1053152,2,3,it,m,if_diff>a_diff,"John sees a dog, and he chases it. It is a cute one.","If John sees a dog, he chases it. It is a cute one."
1,3.446149800000015,2,3,it,m,whenever_diff>a_diff,"John sees a dog, and he chases it. It is a cute one.","Whenever John sees a dog, he chases it. It is a cute one."
1,0.9470086999999978,2,3,he,f,if_diff>a_diff,"Mary sees a dog, and she chases it. She also watches it.","If Mary sees a dog, she chases it. She also watches it."
1,1.4887614000000085,2,3,he,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. She also watches it.","Whenever Mary sees a dog, she chases it. She also watches it."
1,4.1824974999999895,2,3,it,f,if_diff>a_diff,"Mary sees a dog, and she chases it. It is a cute one.","If Mary sees a dog, she chases it. It is a cute one."
1,3.7219155999999884,2,3,it,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. It is a cute one.","Whenever Mary sees a dog, she chases it. It is a cute one."
1,0.414133139999997,2,4,he,m,if_diff>a_diff,"John sees a dog, and he chases it. He also follows it.","If John sees a dog, he chases it. He also follows it."
1,1.5202535999999895,2,4,he,m,whenever_diff>a_diff,"John sees a dog, and he chases it. He also follows it.","Whenever John sees a dog, he chases it. He also follows it."
1,5.058080499999988,2,4,it,m,if_diff>a_diff,"John sees a dog, and he chases it. It is a brown one.","If John sees a dog, he chases it. It is a brown one."
1,4.323052500000003,2,4,it,m,whenever_diff>a_diff,"John sees a dog, and he chases it. It is a brown one.","Whenever John sees a dog, he chases it. It is a brown one."
1,0.9113661399999913,2,4,he,f,if_diff>a_diff,"Mary sees a dog, and she chases it. She also follows it.","If Mary sees a dog, she chases it. She also follows it."
1,1.8242673399999916,2,4,he,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. She also follows it.","Whenever Mary sees a dog, she chases it. She also follows it."
1,4.987791060000006,2,4,it,f,if_diff>a_diff,"Mary sees a dog, and she chases it. It is a brown one.","If Mary sees a dog, she chases it. It is a brown one."
1,4.397603259999997,2,4,it,f,whenever_diff>a_diff,"Mary sees a dog, and she chases it. It is a brown one.","Whenever Mary sees a dog, she chases it. It is a brown one."
1,0.8683059999999898,3,0,he,m,if_diff>a_diff,"John discovers a problem, and he solves it. He also addresses it.","If John discovers a problem, he solves it. He also addresses it."
1,0.7104594999999918,3,0,he,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. He also addresses it.","Whenever John discovers a problem, he solves it. He also addresses it."
1,3.745055529999995,3,0,it,m,if_diff>a_diff,"John discovers a problem, and he solves it. It is a challenging one.","If John discovers a problem, he solves it. It is a challenging one."
1,4.390146899999998,3,0,it,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. It is a challenging one.","Whenever John discovers a problem, he solves it. It is a challenging one."
1,0.30722339999999093,3,0,he,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. She also addresses it.","If Mary discovers a problem, she solves it. She also addresses it."
1,0.9094777999999764,3,0,he,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. She also addresses it.","Whenever Mary discovers a problem, she solves it. She also addresses it."
1,3.9344771999999892,3,0,it,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. It is a challenging one.","If Mary discovers a problem, she solves it. It is a challenging one."
1,4.273322439999994,3,0,it,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. It is a challenging one.","Whenever Mary discovers a problem, she solves it. It is a challenging one."
1,2.08940286,3,1,he,m,if_diff>a_diff,"John discovers a problem, and he solves it. He also reports it.","If John discovers a problem, he solves it. He also reports it."
1,1.4866700999999978,3,1,he,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. He also reports it.","Whenever John discovers a problem, he solves it. He also reports it."
1,4.842041099999989,3,1,it,m,if_diff>a_diff,"John discovers a problem, and he solves it. It is a complex one.","If John discovers a problem, he solves it. It is a complex one."
1,5.156508049999992,3,1,it,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. It is a complex one.","Whenever John discovers a problem, he solves it. It is a complex one."
1,1.6722001399999868,3,1,he,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. She also reports it.","If Mary discovers a problem, she solves it. She also reports it."
1,1.9657063999999878,3,1,he,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. She also reports it.","Whenever Mary discovers a problem, she solves it. She also reports it."
1,5.169145999999998,3,1,it,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. It is a complex one.","If Mary discovers a problem, she solves it. It is a complex one."
1,5.394547899999999,3,1,it,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. It is a complex one.","Whenever Mary discovers a problem, she solves it. It is a complex one."
1,1.1794506999999967,3,2,he,m,if_diff>a_diff,"John discovers a problem, and he solves it. He also documents it.","If John discovers a problem, he solves it. He also documents it."
1,1.1880188999999959,3,2,he,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. He also documents it.","Whenever John discovers a problem, he solves it. He also documents it."
1,4.8585704599999815,3,2,it,m,if_diff>a_diff,"John discovers a problem, and he solves it. It is a difficult one.","If John discovers a problem, he solves it. It is a difficult one."
1,4.969687549999989,3,2,it,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. It is a difficult one.","Whenever John discovers a problem, he solves it. It is a difficult one."
1,1.4323449600000018,3,2,he,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. She also documents it.","If Mary discovers a problem, she solves it. She also documents it."
1,1.9352584599999858,3,2,he,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. She also documents it.","Whenever Mary discovers a problem, she solves it. She also documents it."
1,5.047983760000001,3,2,it,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. It is a difficult one.","If Mary discovers a problem, she solves it. It is a difficult one."
1,4.875483829999993,3,2,it,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. It is a difficult one.","Whenever Mary discovers a problem, she solves it. It is a difficult one."
0,-0.033892500000014536,3,3,he,m,if_diff>a_diff,"John discovers a problem, and he solves it. He also analyzes it.","If John discovers a problem, he solves it. He also analyzes it."
1,0.6025534999999991,3,3,he,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. He also analyzes it.","Whenever John discovers a problem, he solves it. He also analyzes it."
1,2.2498346999999796,3,3,it,m,if_diff>a_diff,"John discovers a problem, and he solves it. It is an interesting one.","If John discovers a problem, he solves it. It is an interesting one."
1,1.7529655999999676,3,3,it,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. It is an interesting one.","Whenever John discovers a problem, he solves it. It is an interesting one."
0,-0.15060440000000597,3,3,he,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. She also analyzes it.","If Mary discovers a problem, she solves it. She also analyzes it."
1,0.978541099999994,3,3,he,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. She also analyzes it.","Whenever Mary discovers a problem, she solves it. She also analyzes it."
1,1.6402046400000074,3,3,it,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. It is an interesting one.","If Mary discovers a problem, she solves it. It is an interesting one."
1,1.4589909599999942,3,3,it,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. It is an interesting one.","Whenever Mary discovers a problem, she solves it. It is an interesting one."
1,0.3607722200000083,3,4,he,m,if_diff>a_diff,"John discovers a problem, and he solves it. He also fixes it.","If John discovers a problem, he solves it. He also fixes it."
1,0.7214317200000053,3,4,he,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. He also fixes it.","Whenever John discovers a problem, he solves it. He also fixes it."
1,4.839887279999978,3,4,it,m,if_diff>a_diff,"John discovers a problem, and he solves it. It is a significant one.","If John discovers a problem, he solves it. It is a significant one."
1,4.799556459999984,3,4,it,m,whenever_diff>a_diff,"John discovers a problem, and he solves it. It is a significant one.","Whenever John discovers a problem, he solves it. It is a significant one."
0,-0.25340678000000594,3,4,he,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. She also fixes it.","If Mary discovers a problem, she solves it. She also fixes it."
1,0.657404679999992,3,4,he,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. She also fixes it.","Whenever Mary discovers a problem, she solves it. She also fixes it."
1,4.189700399999992,3,4,it,f,if_diff>a_diff,"Mary discovers a problem, and she solves it. It is a significant one.","If Mary discovers a problem, she solves it. It is a significant one."
1,4.662513239999996,3,4,it,f,whenever_diff>a_diff,"Mary discovers a problem, and she solves it. It is a significant one.","Whenever Mary discovers a problem, she solves it. It is a significant one."
1,0.5941976799999793,4,0,he,m,if_diff>a_diff,"John finds a bone, and he brushes it. He also examines it.","If John finds a bone, he brushes it. He also examines it."
1,1.2885576500000013,4,0,he,m,whenever_diff>a_diff,"John finds a bone, and he brushes it. He also examines it.","Whenever John finds a bone, he brushes it. He also examines it."
1,2.335443059999996,4,0,it,m,if_diff>a_diff,"John finds a bone, and he brushes it. It is a broken one.","If John finds a bone, he brushes it. It is a broken one."
1,1.5594627999999986,4,0,it,m,whenever_diff>a_diff,"John finds a bone, and he brushes it. It is a broken one.","Whenever John finds a bone, he brushes it. It is a broken one."
1,0.9534538700000112,4,0,he,f,if_diff>a_diff,"Mary finds a bone, and she brushes it. She also examines it.","If Mary finds a bone, she brushes it. She also examines it."
1,0.9621944300000038,4,0,he,f,whenever_diff>a_diff,"Mary finds a bone, and she brushes it. She also examines it.","Whenever Mary finds a bone, she brushes it. She also examines it."
1,4.050690750000008,4,0,it,f,if_diff>a_diff,"Mary finds a bone, and she brushes it. It is a broken one.","If Mary finds a bone, she brushes it. It is a broken one."
1,3.2903014500000154,4,0,it,f,whenever_diff>a_diff,"Mary finds a bone, and she brushes it. It is a broken one.","Whenever Mary finds a bone, she brushes it. It is a broken one."
0,-0.4426214500000114,4,1,he,m,if_diff>a_diff,"John finds a bone, and he brushes it. He also studies it.","If John finds a bone, he brushes it. He also studies it."
1,0.17222564000000773,4,1,he,m,whenever_diff>a_diff,"John finds a bone, and he brushes it. He also studies it.","Whenever John finds a bone, he brushes it. He also studies it."
1,1.7925384800000117,4,1,it,m,if_diff>a_diff,"John finds a bone, and he brushes it. It is a human one.","If John finds a bone, he brushes it. It is a human one."
1,1.4504479399999965,4,1,it,m,whenever_diff>a_diff,"John finds a bone, and he brushes it. It is a human one.","Whenever John finds a bone, he brushes it. It is a human one."
0,-0.020679779999987602,4,1,he,f,if_diff>a_diff,"Mary finds a bone, and she brushes it. She also studies it.","If Mary finds a bone, she brushes it. She also studies it."
0,-0.0541823799999861,4,1,he,f,whenever_diff>a_diff,"Mary finds a bone, and she brushes it. She also studies it.","Whenever Mary finds a bone, she brushes it. She also studies it."
1,3.2419747,4,1,it,f,if_diff>a_diff,"Mary finds a bone, and she brushes it. It is a human one.","If Mary finds a bone, she brushes it. It is a human one."
1,2.4729763000000204,4,1,it,f,whenever_diff>a_diff,"Mary finds a bone, and she brushes it. It is a human one.","Whenever Mary finds a bone, she brushes it. It is a human one."
1,0.45750396999998344,4,2,he,m,if_diff>a_diff,"John finds a bone, and he brushes it. He also analyzes it.","If John finds a bone, he brushes it. He also analyzes it."
1,1.207991330000013,4,2,he,m,whenever_diff>a_diff,"John finds a bone, and he brushes it. He also analyzes it.","Whenever John finds a bone, he brushes it. He also analyzes it."
1,2.0607582999999963,4,2,it,m,if_diff>a_diff,"John finds a bone, and he brushes it. It is an ancient one.","If John finds a bone, he brushes it. It is an ancient one."
