frame,gender,sent,subject,sentence_type,tokens,logprobs
3,NA,"It was not the case that the student didn't discover a problem. In fact, it was just too hard to solve.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-14.4212064743042, -3.0519614219665527, -2.7280945777893066, -3.7775063514709473, -1.177842617034912, -1.8032703399658203, -6.898131370544434, -5.336383819580078, -0.2833726108074188, -9.440868377685547, -3.6762216091156006, -4.347903251647949, -1.8969401121139526, -2.8920817375183105, -0.15237554907798767, -0.05085904151201248, -2.6306564807891846, -0.4755001664161682, -2.9276530742645264, -9.159353256225586, -2.783073663711548, -1.0789498090744019, -2.4785923957824707, -1.3173277378082275]"
3,NA,The student didn't discover a problem. It was too hard to solve.,def,negation2,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-19.15399932861328, -6.294677734375, -0.334582656621933, -9.362932205200195, -3.618648052215576, -4.835438251495361, -2.351938247680664, -3.942861557006836, -1.041900396347046, -4.901407241821289, -2.9915499687194824, -1.7672494649887085, -2.24918794631958, -1.4334684610366821]"
3,NA,"The student didn't discover a problem. In fact, it was too hard to solve.",def,negation2_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-19.154014587402344, -6.294672012329102, -0.3345777988433838, -9.362905502319336, -3.6186652183532715, -4.835437774658203, -2.3519411087036133, -4.1801652908325195, -0.7026611566543579, -0.05298304557800293, -3.6624550819396973, -0.9289798736572266, -6.3311543464660645, -4.001341342926025, -1.1130099296569824, -2.456134796142578, -1.485619306564331]"
3,NA,The student didn't discover a problem. It was just too hard to solve.,def,negation2_just,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-19.15399169921875, -6.294674873352051, -0.33458054065704346, -9.362930297851562, -3.618647575378418, -4.835436820983887, -2.3519363403320312, -3.942862033843994, -1.041898488998413, -2.5749053955078125, -5.67160701751709, -1.975290060043335, -1.5697007179260254, -2.1520700454711914, -1.4375107288360596]"
3,NA,"The student didn't discover a problem. In fact, it was just too hard to solve.",def,negation2_just_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-19.154014587402344, -6.294672012329102, -0.3345777988433838, -9.362905502319336, -3.6186652183532715, -4.835437774658203, -2.3519411087036133, -4.1801652908325195, -0.7026611566543579, -0.05298304557800293, -3.6624550819396973, -0.9289798736572266, -3.202221393585205, -7.143126487731934, -3.1139912605285645, -1.3827286958694458, -2.1621205806732178, -1.3445097208023071]"
3,NA,The student discovered a problem. It was too hard to solve.,def,existential,The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-19.15399932861328, -9.098334312438965, -2.2469356060028076, -5.123014450073242, -3.951357364654541, -3.731842517852783, -0.9741887450218201, -5.312840461730957, -1.8440783023834229, -2.0312957763671875, -3.150022268295288, -1.5254104137420654]"
3,NA,"The student discovered a problem. In fact, it was too hard to solve.",def,existential_infact,"The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-19.15399169921875, -9.098333358764648, -2.2469353675842285, -5.123014450073242, -3.9513564109802246, -4.282739639282227, -3.534236192703247, -0.08187124878168106, -2.053009510040283, -0.5231395959854126, -7.358158588409424, -3.034256935119629, -1.7121199369430542, -2.1028099060058594, -1.5316433906555176]"
4,NA,It was not the case that the doctor didn't find a bone. It was just stored in formalin.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-14.4212064743042, -3.0519614219665527, -2.7280945777893066, -3.7775063514709473, -1.177842617034912, -1.8032703399658203, -6.748871803283691, -5.880321502685547, -0.18447329103946686, -5.123435020446777, -2.6709799766540527, -5.237518310546875, -2.937706470489502, -2.3788270950317383, -0.3425484597682953, -3.312749147415161, -13.927085876464844, -0.9044896364212036, -10.079885482788086, -0.3117000162601471, -1.8804280757904053]"
4,NA,"It was not the case that the doctor didn't find a bone. In fact, it was just stored in formalin.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-14.4212064743042, -3.0519614219665527, -2.7280945777893066, -3.7775063514709473, -1.177842617034912, -1.8032703399658203, -6.748871803283691, -5.880321502685547, -0.18447329103946686, -5.123435020446777, -2.6709799766540527, -5.237518310546875, -2.937706470489502, -3.776583671569824, -0.13257279992103577, -0.06217734515666962, -3.423786163330078, -0.36075660586357117, -2.717313289642334, -14.42916202545166, -0.9679670333862305, -10.602742195129395, -0.28865134716033936, -1.8342615365982056]"
4,NA,The doctor didn't find a bone. It was stored in formalin.,def,negation2,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-18.777481079101562, -5.460575103759766, -0.3442962169647217, -5.566636085510254, -3.8573765754699707, -5.669711112976074, -3.9836268424987793, -3.329451084136963, -0.6988178491592407, -10.50107479095459, -0.39340725541114807, -8.154205322265625, -1.0610471963882446, -1.798119306564331]"
4,NA,"The doctor didn't find a bone. In fact, it was stored in formalin.",def,negation2_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-18.777477264404297, -5.460556983947754, -0.3442806899547577, -5.566652297973633, -3.8573358058929443, -5.669711112976074, -3.983626365661621, -4.962054252624512, -0.6584949493408203, -0.057513050734996796, -3.2483577728271484, -0.7992403507232666, -11.161596298217773, -0.45317623019218445, -8.241793632507324, -1.133652687072754, -1.8993490934371948]"
4,NA,The doctor didn't find a bone. It was just stored in formalin.,def,negation2_just,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-18.77747344970703, -5.460576057434082, -0.34429731965065, -5.566629886627197, -3.857372760772705, -5.669713973999023, -3.983633041381836, -3.3294522762298584, -0.6988136768341064, -1.680332899093628, -11.56236457824707, -1.337599754333496, -10.020785331726074, -0.8921909332275391, -1.345821499824524]"
4,NA,"The doctor didn't find a bone. In fact, it was just stored in formalin.",def,negation2_just_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-18.777477264404297, -5.460556983947754, -0.3442806899547577, -5.566652297973633, -3.8573358058929443, -5.669711112976074, -3.983626365661621, -4.962054252624512, -0.6584949493408203, -0.057513050734996796, -3.2483577728271484, -0.7992403507232666, -2.345919609069824, -11.469447135925293, -1.2515995502471924, -9.114776611328125, -0.8647511601448059, -1.5225480794906616]"
4,NA,The doctor found a bone. It was stored in formalin.,def,existential,The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-18.777481079101562, -5.807422637939453, -2.4457192420959473, -6.3987579345703125, -6.586174011230469, -2.286618947982788, -0.3967329263687134, -9.94028091430664, -0.34637874364852905, -5.255039691925049, -1.016484260559082, -1.7929844856262207]"
4,NA,"The doctor found a bone. In fact, it was stored in formalin.",def,existential_infact,"The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-18.77747344970703, -5.807425498962402, -2.4457240104675293, -6.3987579345703125, -6.586175441741943, -4.274388313293457, -2.7086687088012695, -0.06990766525268555, -2.015561103820801, -0.16567926108837128, -12.276436805725098, -0.4160507023334503, -7.020216464996338, -1.074997067451477, -1.8800829648971558]"
5,NA,It was not the case that the photographer didn't capture a moment. It was just gone in a flash.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-14.4212064743042, -3.0519614219665527, -2.7280945777893066, -3.7775063514709473, -1.177842617034912, -1.8032703399658203, -9.007611274719238, -5.8586835861206055, -0.3360920548439026, -4.557745933532715, -2.916774272918701, -3.6688742637634277, -2.643439769744873, -1.5629364252090454, -0.21710538864135742, -3.5762782096862793, -11.572216033935547, -4.245209217071533, -1.1258975267410278, -1.2089858055114746, -1.0848500728607178]"
5,NA,"It was not the case that the photographer didn't capture a moment. In fact, it was just gone in a flash.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-14.4212064743042, -3.0519614219665527, -2.7280945777893066, -3.7775063514709473, -1.177842617034912, -1.8032703399658203, -9.007611274719238, -5.8586835861206055, -0.3360920548439026, -4.557745933532715, -2.916774272918701, -3.6688742637634277, -2.643439769744873, -3.20021390914917, -0.2687586545944214, -0.04096041992306709, -2.186169147491455, -0.4662645161151886, -2.7012996673583984, -14.286138534545898, -3.84037709236145, -1.0638480186462402, -1.1145656108856201, -0.9898594617843628]"
5,NA,The photographer didn't capture a moment. It was gone in a flash.,def,negation2,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.,"[-16.819486618041992, -5.943716526031494, -0.6083065271377563, -4.048693656921387, -3.168614149093628, -3.459416627883911, -3.5704543590545654, -2.744293212890625, -1.4352684020996094, -6.4270243644714355, -2.433657646179199, -0.9238302111625671, -0.7484532594680786, -0.7151661515235901]"
5,NA,"The photographer didn't capture a moment. In fact, it was gone in a flash.",def,negation2_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.","[-16.81949234008789, -5.943708896636963, -0.6083274483680725, -4.048673152923584, -3.1686177253723145, -3.459423065185547, -3.5704426765441895, -5.045000076293945, -1.0009312629699707, -0.048429474234580994, -2.6593809127807617, -1.0043723583221436, -6.942921161651611, -2.409001350402832, -0.9160681962966919, -1.0809135437011719, -0.7409290671348572]"
5,NA,The photographer didn't capture a moment. It was just gone in a flash.,def,negation2_just,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-16.819482803344727, -5.943715572357178, -0.6083065271377563, -4.048691749572754, -3.168619155883789, -3.4594151973724365, -3.5704345703125, -2.7442996501922607, -1.435265064239502, -2.8878746032714844, -7.983776569366455, -4.332958698272705, -0.9381099939346313, -0.721960186958313, -0.7754477858543396]"
5,NA,"The photographer didn't capture a moment. In fact, it was just gone in a flash.",def,negation2_just_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-16.81949234008789, -5.943708896636963, -0.6083274483680725, -4.048673152923584, -3.1686177253723145, -3.459423065185547, -3.5704426765441895, -5.045000076293945, -1.0009312629699707, -0.048429474234580994, -2.6593809127807617, -1.0043723583221436, -3.0162558555603027, -8.858131408691406, -3.901832103729248, -0.9371910691261292, -0.92164546251297, -0.7370068430900574]"
