frame,gender,sent,subject,sentence_type,tokens,logprobs,slor_nofirst
4,f,"There was no flower, or it was planted by the gardener.",def,disjunction_or,"There| was| no| flower|,| or| it| was| planted| by| the| gard|ener|.","[-3.1139932, -2.1881576, -10.8279505, -2.4478166, -4.335076, -4.6767178, -0.81765765, -6.6338353, -2.753059, -1.6674495, -5.5992904, -0.015081814, -1.9308841]",3.4975226879896635
4,f,"There was no flower, and it was planted by the gardener.",def,conjunction,"There| was| no| flower|,| and| it| was| planted| by| the| gard|ener|.","[-3.1139932, -2.1881576, -10.8279505, -2.4478166, -2.5951223, -2.9665508, -0.6705176, -7.2132807, -2.5545802, -1.274134, -6.265355, -0.012236841, -1.760956]",3.583234958586122
5,m,"Either there was no document, or it was destroyed by the fire.",def,disjunction_eitheror,"Either| there| was| no| document|,| or| it| was| destroyed| by| the| fire|.","[-5.1832438, -2.4664226, -1.8813818, -8.49272, -1.7868228, -0.66133255, -1.6629603, -0.54860014, -3.1923552, -1.8335344, -0.98894596, -3.621856, -1.218438]",3.633067151960471
5,m,"Either there was a document, or it was destroyed by the fire.",def,disjunction_eitheror_pos,"Either| there| was| a| document|,| or| it| was| destroyed| by| the| fire|.","[-5.1832438, -2.4664226, -0.9840495, -8.687669, -3.0333662, -1.7515435, -2.706142, -1.0438039, -7.6000633, -2.2365332, -1.1310588, -3.5549498, -0.9508571]",2.8160544081503107
5,m,"There was no document, or it was destroyed by the fire.",def,disjunction_or,"There| was| no| document|,| or| it| was| destroyed| by| the| fire|.","[-3.1139932, -2.1881576, -10.238071, -2.684425, -4.4520984, -3.72479, -0.63617265, -4.1136003, -2.5468662, -1.0314986, -3.0624232, -1.2090949]",2.9236994447685736
5,m,"There was no document, and it was destroyed by the fire.",def,conjunction,"There| was| no| document|,| and| it| was| destroyed| by| the| fire|.","[-3.1139932, -2.1881576, -10.238071, -2.684425, -2.9215574, -3.0955076, -0.7113707, -7.82456, -2.2906399, -0.9096386, -2.726367, -1.3392824]",2.6699962818314034
5,f,"Either there was no document, or it was destroyed by the fire.",def,disjunction_eitheror,"Either| there| was| no| document|,| or| it| was| destroyed| by| the| fire|.","[-5.1832438, -2.4664226, -1.8813818, -8.49272, -1.7868228, -0.66133255, -1.6629603, -0.54860014, -3.1923552, -1.8335344, -0.98894596, -3.621856, -1.218438]",3.633067151960471
5,f,"Either there was a document, or it was destroyed by the fire.",def,disjunction_eitheror_pos,"Either| there| was| a| document|,| or| it| was| destroyed| by| the| fire|.","[-5.1832438, -2.4664226, -0.9840495, -8.687669, -3.0333662, -1.7515435, -2.706142, -1.0438039, -7.6000633, -2.2365332, -1.1310588, -3.5549498, -0.9508571]",2.8160544081503107
5,f,"There was no document, or it was destroyed by the fire.",def,disjunction_or,"There| was| no| document|,| or| it| was| destroyed| by| the| fire|.","[-3.1139932, -2.1881576, -10.238071, -2.684425, -4.4520984, -3.72479, -0.63617265, -4.1136003, -2.5468662, -1.0314986, -3.0624232, -1.2090949]",2.9236994447685736
5,f,"There was no document, and it was destroyed by the fire.",def,conjunction,"There| was| no| document|,| and| it| was| destroyed| by| the| fire|.","[-3.1139932, -2.1881576, -10.238071, -2.684425, -2.9215574, -3.0955076, -0.7113707, -7.82456, -2.2906399, -0.9096386, -2.726367, -1.3392824]",2.6699962818314034
6,m,"Either there was no plan, or it was leaked by the reporter.",def,disjunction_eitheror,"Either| there| was| no| plan|,| or| it| was| leaked| by| the| reporter|.","[-5.1832438, -2.4664226, -1.8813818, -5.9218802, -1.7217894, -0.63608956, -2.2452452, -0.43128717, -6.960453, -2.4676013, -1.5878446, -7.3889046, -1.8924384]",3.138284725944357
6,m,"Either there was a plan, or it was leaked by the reporter.",def,disjunction_eitheror_pos,"Either| there| was| a| plan|,| or| it| was| leaked| by| the| reporter|.","[-5.1832438, -2.4664226, -0.9840495, -5.8162766, -2.2506614, -0.8864294, -2.6161656, -0.7209026, -9.043064, -2.0743403, -1.6999853, -7.4033165, -1.5820907]",2.771173711364966
6,m,"There was no plan, or it was leaked by the reporter.",def,disjunction_or,"There| was| no| plan|,| or| it| was| leaked| by| the| reporter|.","[-3.1139932, -2.1881576, -6.4754744, -2.9650779, -4.511457, -3.6449316, -0.6757233, -7.109064, -2.730988, -1.5655817, -7.2711897, -1.7923408]",2.5712834774177833
6,m,"There was no plan, and it was leaked by the reporter.",def,conjunction,"There| was| no| plan|,| and| it| was| leaked| by| the| reporter|.","[-3.1139932, -2.1881576, -6.4754744, -2.9650779, -2.7751498, -2.712133, -0.771533, -9.419097, -2.4516664, -1.5758075, -6.8314505, -2.014946]",2.4669030019806133
6,f,"Either there was no plan, or it was leaked by the reporter.",def,disjunction_eitheror,"Either| there| was| no| plan|,| or| it| was| leaked| by| the| reporter|.","[-5.1832438, -2.4664226, -1.8813818, -5.9218802, -1.7217894, -0.63608956, -2.2452452, -0.43128717, -6.960453, -2.4676013, -1.5878446, -7.3889046, -1.8924384]",3.138284725944357
6,f,"Either there was a plan, or it was leaked by the reporter.",def,disjunction_eitheror_pos,"Either| there| was| a| plan|,| or| it| was| leaked| by| the| reporter|.","[-5.1832438, -2.4664226, -0.9840495, -5.8162766, -2.2506614, -0.8864294, -2.6161656, -0.7209026, -9.043064, -2.0743403, -1.6999853, -7.4033165, -1.5820907]",2.771173711364966
6,f,"There was no plan, or it was leaked by the reporter.",def,disjunction_or,"There| was| no| plan|,| or| it| was| leaked| by| the| reporter|.","[-3.1139932, -2.1881576, -6.4754744, -2.9650779, -4.511457, -3.6449316, -0.6757233, -7.109064, -2.730988, -1.5655817, -7.2711897, -1.7923408]",2.5712834774177833
6,f,"There was no plan, and it was leaked by the reporter.",def,conjunction,"There| was| no| plan|,| and| it| was| leaked| by| the| reporter|.","[-3.1139932, -2.1881576, -6.4754744, -2.9650779, -2.7751498, -2.712133, -0.771533, -9.419097, -2.4516664, -1.5758075, -6.8314505, -2.014946]",2.4669030019806133
7,m,"Either there was no artifact, or it was recovered by the researcher.",def,disjunction_eitheror,"Either| there| was| no| artifact|,| or| it| was| recovered| by| the| researcher|.","[-5.1832438, -2.4664226, -1.8813818, -10.672281, -1.8501499, -0.6597006, -1.7855011, -0.56704634, -7.9984746, -2.244657, -1.5740466, -8.3607855, -2.1218438]",2.9869892698763434
7,m,"Either there was an artifact, or it was recovered by the researcher.",def,disjunction_eitheror_pos,"Either| there| was| an| artifact|,| or| it| was| recovered| by| the| researcher|.","[-5.1832438, -2.4664226, -2.4892766, -7.6883707, -2.2188387, -0.9178255, -2.751543, -0.67626023, -10.422001, -2.490391, -1.4860568, -8.520853, -1.9070241]",2.766319265255373
7,m,"There was no artifact, or it was recovered by the researcher.",def,disjunction_or,"There| was| no| artifact|,| or| it| was| recovered| by| the| researcher|.","[-3.1139932, -2.1881576, -11.860753, -2.525426, -4.407637, -4.124127, -0.90026, -7.834075, -2.0633717, -1.5755249, -8.362179, -1.864845]",2.391095300844102
7,m,"There was no artifact, and it was recovered by the researcher.",def,conjunction,"There| was| no| artifact|,| and| it| was| recovered| by| the| researcher|.","[-3.1139932, -2.1881576, -11.860753, -2.525426, -2.6521163, -2.8053741, -0.7930211, -8.648868, -2.0944767, -1.2633269, -7.8790956, -2.0055978]",2.473435675406931
7,f,"Either there was no artifact, or it was recovered by the researcher.",def,disjunction_eitheror,"Either| there| was| no| artifact|,| or| it| was| recovered| by| the| researcher|.","[-5.1832438, -2.4664226, -1.8813818, -10.672281, -1.8501499, -0.6597006, -1.7855011, -0.56704634, -7.9984746, -2.244657, -1.5740466, -8.3607855, -2.1218438]",2.9869892698763434
7,f,"Either there was an artifact, or it was recovered by the researcher.",def,disjunction_eitheror_pos,"Either| there| was| an| artifact|,| or| it| was| recovered| by| the| researcher|.","[-5.1832438, -2.4664226, -2.4892766, -7.6883707, -2.2188387, -0.9178255, -2.751543, -0.67626023, -10.422001, -2.490391, -1.4860568, -8.520853, -1.9070241]",2.766319265255373
7,f,"There was no artifact, or it was recovered by the researcher.",def,disjunction_or,"There| was| no| artifact|,| or| it| was| recovered| by| the| researcher|.","[-3.1139932, -2.1881576, -11.860753, -2.525426, -4.407637, -4.124127, -0.90026, -7.834075, -2.0633717, -1.5755249, -8.362179, -1.864845]",2.391095300844102
7,f,"There was no artifact, and it was recovered by the researcher.",def,conjunction,"There| was| no| artifact|,| and| it| was| recovered| by| the| researcher|.","[-3.1139932, -2.1881576, -11.860753, -2.525426, -2.6521163, -2.8053741, -0.7930211, -8.648868, -2.0944767, -1.2633269, -7.8790956, -2.0055978]",2.473435675406931
8,m,"Either there was no message, or it was intercepted by the spy.",def,disjunction_eitheror,"Either| there| was| no| message|,| or| it| was| intercepted| by| the| spy|.","[-5.1832438, -2.4664226, -1.8813818, -7.324094, -1.4715985, -0.4989109, -1.7975806, -0.59376806, -6.264263, -1.3346446, -1.2833544, -6.0664797, -2.4167173]",3.5165558487534048
8,m,"Either there was a message, or it was intercepted by the spy.",def,disjunction_eitheror_pos,"Either| there| was| a| message|,| or| it| was| intercepted| by| the| spy|.","[-5.1832438, -2.4664226, -0.9840495, -6.91623, -2.939003, -1.3115753, -2.584854, -0.95393735, -7.585649, -1.5388722, -1.1942959, -6.3205647, -2.2975519]",3.0147199634047817
8,m,"There was no message, or it was intercepted by the spy.",def,disjunction_or,"There| was| no| message|,| or| it| was| intercepted| by| the| spy|.","[-3.1139932, -2.1881576, -7.7625647, -2.4676795, -4.619211, -2.8637197, -0.663871, -8.9462805, -1.6677883, -1.232838, -6.2014914, -2.3983867]",2.790733462960917
8,m,"There was no message, and it was intercepted by the spy.",def,conjunction,"There| was| no| message|,| and| it| was| intercepted| by| the| spy|.","[-3.1139932, -2.1881576, -7.7625647, -2.4676795, -2.8385305, -2.9621084, -0.9095768, -9.447052, -1.2073151, -1.1124673, -6.771914, -2.8209589]",2.667533879190415
8,f,"Either there was no message, or it was intercepted by the spy.",def,disjunction_eitheror,"Either| there| was| no| message|,| or| it| was| intercepted| by| the| spy|.","[-5.1832438, -2.4664226, -1.8813818, -7.324094, -1.4715985, -0.4989109, -1.7975806, -0.59376806, -6.264263, -1.3346446, -1.2833544, -6.0664797, -2.4167173]",3.5165558487534048
8,f,"Either there was a message, or it was intercepted by the spy.",def,disjunction_eitheror_pos,"Either| there| was| a| message|,| or| it| was| intercepted| by| the| spy|.","[-5.1832438, -2.4664226, -0.9840495, -6.91623, -2.939003, -1.3115753, -2.584854, -0.95393735, -7.585649, -1.5388722, -1.1942959, -6.3205647, -2.2975519]",3.0147199634047817
8,f,"There was no message, or it was intercepted by the spy.",def,disjunction_or,"There| was| no| message|,| or| it| was| intercepted| by| the| spy|.","[-3.1139932, -2.1881576, -7.7625647, -2.4676795, -4.619211, -2.8637197, -0.663871, -8.9462805, -1.6677883, -1.232838, -6.2014914, -2.3983867]",2.790733462960917
8,f,"There was no message, and it was intercepted by the spy.",def,conjunction,"There| was| no| message|,| and| it| was| intercepted| by| the| spy|.","[-3.1139932, -2.1881576, -7.7625647, -2.4676795, -2.8385305, -2.9621084, -0.9095768, -9.447052, -1.2073151, -1.1124673, -6.771914, -2.8209589]",2.667533879190415
9,m,"Either there was no bridge, or it was constructed by the engineer.",def,disjunction_eitheror,"Either| there| was| no| bridge|,| or| it| was| constructed| by| the| engineer|.","[-5.1832438, -2.4664226, -1.8813818, -7.9454346, -1.8144659, -0.69741136, -1.5324233, -0.43550754, -5.914509, -2.313702, -1.4336958, -6.7176356, -3.508278]",3.244987333980506
9,m,"Either there was a bridge, or it was constructed by the engineer.",def,disjunction_eitheror_pos,"Either| there| was| a| bridge|,| or| it| was| constructed| by| the| engineer|.","[-5.1832438, -2.4664226, -0.9840495, -9.246437, -3.0447862, -1.1241374, -2.7781658, -0.70557004, -6.959394, -2.2125506, -1.718213, -6.997942, -2.414194]",2.7202895524780377
9,m,"There was no bridge, or it was constructed by the engineer.",def,disjunction_or,"There| was| no| bridge|,| or| it| was| constructed| by| the| engineer|.","[-3.1139932, -2.1881576, -8.843951, -2.2562628, -4.1705074, -4.1677914, -0.80074555, -7.1769695, -2.7133322, -1.5414709, -7.9162045, -2.547334]",2.492443704456944
9,m,"There was no bridge, and it was constructed by the engineer.",def,conjunction,"There| was| no| bridge|,| and| it| was| constructed| by| the| engineer|.","[-3.1139932, -2.1881576, -8.843951, -2.2562628, -2.3253632, -3.1416116, -0.56889284, -8.750905, -2.1972969, -1.362318, -6.7646303, -3.194266]",2.5530281215197745
9,f,"Either there was no bridge, or it was constructed by the engineer.",def,disjunction_eitheror,"Either| there| was| no| bridge|,| or| it| was| constructed| by| the| engineer|.","[-5.1832438, -2.4664226, -1.8813818, -7.9454346, -1.8144659, -0.69741136, -1.5324233, -0.43550754, -5.914509, -2.313702, -1.4336958, -6.7176356, -3.508278]",3.244987333980506
9,f,"Either there was a bridge, or it was constructed by the engineer.",def,disjunction_eitheror_pos,"Either| there| was| a| bridge|,| or| it| was| constructed| by| the| engineer|.","[-5.1832438, -2.4664226, -0.9840495, -9.246437, -3.0447862, -1.1241374, -2.7781658, -0.70557004, -6.959394, -2.2125506, -1.718213, -6.997942, -2.414194]",2.7202895524780377
9,f,"There was no bridge, or it was constructed by the engineer.",def,disjunction_or,"There| was| no| bridge|,| or| it| was| constructed| by| the| engineer|.","[-3.1139932, -2.1881576, -8.843951, -2.2562628, -4.1705074, -4.1677914, -0.80074555, -7.1769695, -2.7133322, -1.5414709, -7.9162045, -2.547334]",2.492443704456944
9,f,"There was no bridge, and it was constructed by the engineer.",def,conjunction,"There| was| no| bridge|,| and| it| was| constructed| by| the| engineer|.","[-3.1139932, -2.1881576, -8.843951, -2.2562628, -2.3253632, -3.1416116, -0.56889284, -8.750905, -2.1972969, -1.362318, -6.7646303, -3.194266]",2.5530281215197745
10,m,"Either there was no letter, or it was delivered by the postman.",def,disjunction_eitheror,"Either| there| was| no| letter|,| or| it| was| delivered| by| the| post|man|.","[-5.1832438, -2.4664226, -1.8813818, -8.114193, -1.6152059, -0.6061296, -1.5314782, -0.40627003, -4.492343, -2.6880026, -2.1291418, -2.1333718, -0.782809, -2.5396163]",3.657783984705001
10,m,"Either there was a letter, or it was delivered by the postman.",def,disjunction_eitheror_pos,"Either| there| was| a| letter|,| or| it| was| delivered| by| the| post|man|.","[-5.1832438, -2.4664226, -0.9840495, -8.048441, -2.748329, -1.3388662, -2.6665, -0.801262, -5.8800097, -1.7232978, -2.318087, -1.9608569, -0.5841252, -1.4132164]",3.3451286854527074
10,m,"There was no letter, or it was delivered by the postman.",def,disjunction_or,"There| was| no| letter|,| or| it| was| delivered| by| the| post|man|.","[-3.1139932, -2.1881576, -8.514515, -2.0927815, -3.8515801, -4.0598726, -0.6107578, -5.083571, -2.0906663, -2.7088099, -2.533732, -0.52587026, -1.9975417]",3.2095257013543663
10,m,"There was no letter, and it was delivered by the postman.",def,conjunction,"There| was| no| letter|,| and| it| was| delivered| by| the| post|man|.","[-3.1139932, -2.1881576, -8.514515, -2.0927815, -2.6775994, -3.3212447, -0.73677933, -6.9971504, -1.6067977, -1.8381406, -2.4637911, -0.4135738, -1.5072827]",3.201678264796979
