frame,pred,subj,gender,cont,scope,sent,sentence_type,tokens,logprobs
0,0,name,m,it,inScope,"John owns a cow, and he beats it and it is a big one.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-11.02537727355957, -2.440479040145874, -8.378656387329102, -2.12821626663208, -1.3543400764465332, -2.0741124153137207, -8.160219192504883, -1.5496851205825806, -3.1231002807617188, -3.7671141624450684, -3.0819993019104004, -2.821971893310547, -3.8493223190307617, -5.230134963989258, -0.9076894521713257]"
0,0,name,m,it,outScope,"John owns a cow, and he beats it. It is a big one.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-11.02537727355957, -2.440479040145874, -8.378656387329102, -2.12821626663208, -1.3543400764465332, -2.0741124153137207, -8.160219192504883, -1.5496851205825806, -1.761001467704773, -3.5559356212615967, -1.589150309562683, -1.9470252990722656, -4.669016361236572, -5.028214454650879, -1.0428645610809326]"
0,0,name,f,he,inScope,"If Mary owns a cow, she beats it and also feeds it.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-10.312267303466797, -9.029468536376953, -0.8549900054931641, -5.2079057693481445, -0.8083198070526123, -1.349911093711853, -9.7040376663208, -0.6394341588020325, -2.484306812286377, -7.493575096130371, -2.8961641788482666, -0.13798578083515167, -1.0121961832046509]"
0,0,name,f,he,outScope,"If Mary owns a cow, she beats it. She also feeds it.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.","[-10.312267303466797, -9.029468536376953, -0.8549900054931641, -5.2079057693481445, -0.8083198070526123, -1.349911093711853, -9.7040376663208, -0.6394341588020325, -1.8869863748550415, -2.890289306640625, -4.270108699798584, -4.841082572937012, -0.24234142899513245, -1.399184226989746]"
0,0,name,f,he,inScope,"Whenever Mary owns a cow, she beats it and also feeds it.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-10.502336502075195, -9.801437377929688, -1.4696518182754517, -5.21738338470459, -1.3286792039871216, -0.9561853408813477, -7.643166542053223, -0.6744722127914429, -2.3569908142089844, -7.739569664001465, -3.339094400405884, -0.15288180112838745, -1.5085830688476562]"
0,0,name,f,he,outScope,"Whenever Mary owns a cow, she beats it. She also feeds it.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.","[-10.502336502075195, -9.801437377929688, -1.4696518182754517, -5.21738338470459, -1.3286792039871216, -0.9561853408813477, -7.643166542053223, -0.6744722127914429, -2.3156070709228516, -2.488534450531006, -4.50764274597168, -5.511015892028809, -0.2535574436187744, -1.7771693468093872]"
0,0,name,f,he,inScope,"Mary owns a cow, and she beats it and also feeds it.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-11.25503921508789, -1.8632009029388428, -8.069327354431152, -1.8873589038848877, -1.434324026107788, -1.904880166053772, -8.53464126586914, -1.3386225700378418, -3.1142780780792236, -7.093981742858887, -2.95717191696167, -0.13356231153011322, -1.1348822116851807]"
0,0,name,f,he,outScope,"Mary owns a cow, and she beats it. She also feeds it.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.","[-11.25503921508789, -1.8632009029388428, -8.069327354431152, -1.8873589038848877, -1.434324026107788, -1.904880166053772, -8.53464126586914, -1.3386225700378418, -1.9534027576446533, -1.8726482391357422, -3.6987457275390625, -4.891899108886719, -0.3612472116947174, -1.436104416847229]"
0,0,name,f,it,inScope,"If Mary owns a cow, she beats it and it is a big one.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-10.312267303466797, -9.029472351074219, -0.8549872636795044, -5.207910537719727, -0.8083158731460571, -1.3499083518981934, -9.704048156738281, -0.639433741569519, -2.4843029975891113, -4.011826992034912, -3.093611478805542, -2.672396183013916, -4.991131782531738, -5.659320831298828, -0.9140439033508301]"
0,0,name,f,it,outScope,"If Mary owns a cow, she beats it. It is a big one.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-10.312267303466797, -9.029472351074219, -0.8549872636795044, -5.207910537719727, -0.8083158731460571, -1.3499083518981934, -9.704048156738281, -0.639433741569519, -1.88699209690094, -4.282756328582764, -1.3729743957519531, -2.050004005432129, -5.910712242126465, -6.075284004211426, -1.0628252029418945]"
0,0,name,f,it,inScope,"Whenever Mary owns a cow, she beats it and it is a big one.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-10.502335548400879, -9.801440238952637, -1.469651222229004, -5.2173871994018555, -1.3286809921264648, -0.9561877250671387, -7.643169403076172, -0.6744679808616638, -2.3569953441619873, -4.3653564453125, -3.3597748279571533, -2.990870952606201, -5.04609489440918, -4.860808849334717, -1.3034870624542236]"
0,0,name,f,it,outScope,"Whenever Mary owns a cow, she beats it. It is a big one.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-10.502335548400879, -9.801440238952637, -1.469651222229004, -5.2173871994018555, -1.3286809921264648, -0.9561877250671387, -7.643169403076172, -0.6744679808616638, -2.315605878829956, -3.9611167907714844, -1.1528010368347168, -2.2217116355895996, -5.827057361602783, -5.928523063659668, -1.315651535987854]"
0,0,name,f,it,inScope,"Mary owns a cow, and she beats it and it is a big one.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-11.255037307739258, -1.8632030487060547, -8.069332122802734, -1.887359619140625, -1.4343209266662598, -1.9048800468444824, -8.53464126586914, -1.3386149406433105, -3.1142773628234863, -4.009318828582764, -3.078807830810547, -2.8562114238739014, -3.867659330368042, -5.386119365692139, -0.8894333243370056]"
0,0,name,f,it,outScope,"Mary owns a cow, and she beats it. It is a big one.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-11.255037307739258, -1.8632030487060547, -8.069332122802734, -1.887359619140625, -1.4343209266662598, -1.9048800468444824, -8.53464126586914, -1.3386149406433105, -1.9534058570861816, -3.7504992485046387, -1.606391191482544, -2.0071048736572266, -4.6519012451171875, -5.195610046386719, -1.0787575244903564]"
0,1,name,m,he,inScope,"If John owns a cow, he beats it and also sells it.",if,"If|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-9.352673530578613, -8.686269760131836, -0.8869571089744568, -5.970534324645996, -0.8579620122909546, -1.4523338079452515, -8.887754440307617, -0.7050674557685852, -2.455662727355957, -7.414639472961426, -2.5537314414978027, -0.725098729133606, -0.995681881904602]"
0,1,name,m,he,outScope,"If John owns a cow, he beats it. He also sells it.",if,"If|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġsells|Ġit|.","[-9.352673530578613, -8.686269760131836, -0.8869571089744568, -5.970534324645996, -0.8579620122909546, -1.4523338079452515, -8.887754440307617, -0.7050674557685852, -1.8355873823165894, -3.0619938373565674, -4.21712064743042, -4.2523674964904785, -0.995396614074707, -1.2169214487075806]"
0,1,name,m,he,inScope,"Whenever John owns a cow, he beats it and also sells it.",whenever,"Whenever|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-9.509696960449219, -9.572681427001953, -1.1898670196533203, -5.752606391906738, -0.9334322214126587, -0.9493505954742432, -7.6471757888793945, -0.7258839011192322, -2.253157615661621, -7.501157760620117, -3.39799165725708, -0.5819457173347473, -1.1340481042861938]"
0,1,name,m,he,outScope,"Whenever John owns a cow, he beats it. He also sells it.",whenever,"Whenever|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġsells|Ġit|.","[-9.509696960449219, -9.572681427001953, -1.1898670196533203, -5.752606391906738, -0.9334322214126587, -0.9493505954742432, -7.6471757888793945, -0.7258839011192322, -1.8504743576049805, -2.5943543910980225, -4.173482418060303, -4.63669490814209, -1.121403455734253, -1.3867440223693848]"
0,1,name,m,he,inScope,"John owns a cow, and he beats it and also sells it.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-11.025376319885254, -2.4404795169830322, -8.378657341003418, -2.1282176971435547, -1.3543368577957153, -2.0741093158721924, -8.16021728515625, -1.5496878623962402, -3.1230978965759277, -6.944729328155518, -3.7778260707855225, -0.8325549364089966, -1.0823838710784912]"
0,1,name,m,he,outScope,"John owns a cow, and he beats it. He also sells it.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġsells|Ġit|.","[-11.025376319885254, -2.4404795169830322, -8.378657341003418, -2.1282176971435547, -1.3543368577957153, -2.0741093158721924, -8.16021728515625, -1.5496878623962402, -1.76100492477417, -1.8146306276321411, -3.766008138656616, -3.6931912899017334, -1.7359592914581299, -1.3516030311584473]"
0,1,name,m,it,inScope,"If John owns a cow, he beats it and it is a healthy one.",if,"If|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-9.35267448425293, -8.686273574829102, -0.8869619369506836, -5.9705352783203125, -0.8579615354537964, -1.4523340463638306, -8.8877534866333, -0.7050682902336121, -2.4556617736816406, -3.7145745754241943, -3.151919364929199, -2.928297996520996, -4.004532337188721, -3.5071325302124023, -0.6953182220458984]"
0,1,name,m,it,outScope,"If John owns a cow, he beats it. It is a healthy one.",if,"If|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-9.35267448425293, -8.686273574829102, -0.8869619369506836, -5.9705352783203125, -0.8579615354537964, -1.4523340463638306, -8.8877534866333, -0.7050682902336121, -1.8355865478515625, -4.533241271972656, -1.189742922782898, -2.156460762023926, -7.958723068237305, -5.648454189300537, -0.9998379945755005]"
0,1,name,m,it,inScope,"Whenever John owns a cow, he beats it and it is a healthy one.",whenever,"Whenever|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-9.509696960449219, -9.572680473327637, -1.1898670196533203, -5.75260066986084, -0.9334300756454468, -0.9493476152420044, -7.6471757888793945, -0.7258827686309814, -2.2531604766845703, -3.7411019802093506, -3.3278768062591553, -3.0440194606781006, -4.722696304321289, -3.0131402015686035, -0.8248116374015808]"
0,1,name,m,it,outScope,"Whenever John owns a cow, he beats it. It is a healthy one.",whenever,"Whenever|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-9.509696960449219, -9.572680473327637, -1.1898670196533203, -5.75260066986084, -0.9334300756454468, -0.9493476152420044, -7.6471757888793945, -0.7258827686309814, -1.8504713773727417, -4.081265449523926, -1.1848615407943726, -2.29610013961792, -8.257283210754395, -5.274844646453857, -1.2253501415252686]"
0,1,name,m,it,inScope,"John owns a cow, and he beats it and it is a healthy one.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-11.02537727355957, -2.440479040145874, -8.378656387329102, -2.12821626663208, -1.3543400764465332, -2.0741124153137207, -8.160219192504883, -1.5496851205825806, -3.1231002807617188, -3.7671141624450684, -3.0819993019104004, -2.821971893310547, -4.803984642028809, -3.3869614601135254, -0.6990162134170532]"
0,1,name,m,it,outScope,"John owns a cow, and he beats it. It is a healthy one.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-11.02537727355957, -2.440479040145874, -8.378656387329102, -2.12821626663208, -1.3543400764465332, -2.0741124153137207, -8.160219192504883, -1.5496851205825806, -1.761001467704773, -3.5559356212615967, -1.589150309562683, -1.9470252990722656, -6.8781046867370605, -4.937779426574707, -1.1500344276428223]"
0,1,name,f,he,inScope,"If Mary owns a cow, she beats it and also sells it.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-10.312267303466797, -9.029468536376953, -0.8549900054931641, -5.2079057693481445, -0.8083198070526123, -1.349911093711853, -9.7040376663208, -0.6394341588020325, -2.484306812286377, -7.493575096130371, -2.905744791030884, -0.83566814661026, -0.9793518781661987]"
0,1,name,f,he,outScope,"If Mary owns a cow, she beats it. She also sells it.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġsells|Ġit|.","[-10.312267303466797, -9.029468536376953, -0.8549900054931641, -5.2079057693481445, -0.8083198070526123, -1.349911093711853, -9.7040376663208, -0.6394341588020325, -1.8869863748550415, -2.890289306640625, -4.270108699798584, -4.007399559020996, -1.3683634996414185, -1.2874867916107178]"
0,1,name,f,he,inScope,"Whenever Mary owns a cow, she beats it and also sells it.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-10.502336502075195, -9.801437377929688, -1.4696518182754517, -5.21738338470459, -1.3286792039871216, -0.9561853408813477, -7.643166542053223, -0.6744722127914429, -2.3569908142089844, -7.739569664001465, -3.3347132205963135, -0.7337294816970825, -1.2925254106521606]"
0,1,name,f,he,outScope,"Whenever Mary owns a cow, she beats it. She also sells it.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġsells|Ġit|.","[-10.502336502075195, -9.801437377929688, -1.4696518182754517, -5.21738338470459, -1.3286792039871216, -0.9561853408813477, -7.643166542053223, -0.6744722127914429, -2.3156070709228516, -2.488534450531006, -4.50764274597168, -4.240939140319824, -1.329149842262268, -1.5338537693023682]"
0,1,name,f,he,inScope,"Mary owns a cow, and she beats it and also sells it.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-11.25503921508789, -1.8632009029388428, -8.069327354431152, -1.8873589038848877, -1.434324026107788, -1.904880166053772, -8.53464126586914, -1.3386225700378418, -3.1142780780792236, -7.093981742858887, -3.9408907890319824, -1.1500871181488037, -1.125472068786621]"
0,1,name,f,he,outScope,"Mary owns a cow, and she beats it. She also sells it.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġsells|Ġit|.","[-11.25503921508789, -1.8632009029388428, -8.069327354431152, -1.8873589038848877, -1.434324026107788, -1.904880166053772, -8.53464126586914, -1.3386225700378418, -1.9534027576446533, -1.8726482391357422, -3.6987457275390625, -3.64229416847229, -2.1726412773132324, -1.415007472038269]"
0,1,name,f,it,inScope,"If Mary owns a cow, she beats it and it is a healthy one.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-10.312267303466797, -9.029472351074219, -0.8549872636795044, -5.207910537719727, -0.8083158731460571, -1.3499083518981934, -9.704048156738281, -0.639433741569519, -2.4843029975891113, -4.011826992034912, -3.093611478805542, -2.672396183013916, -3.889327049255371, -3.3337831497192383, -0.7081102132797241]"
0,1,name,f,it,outScope,"If Mary owns a cow, she beats it. It is a healthy one.",if,"If|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-10.312267303466797, -9.029472351074219, -0.8549872636795044, -5.207910537719727, -0.8083158731460571, -1.3499083518981934, -9.704048156738281, -0.639433741569519, -1.88699209690094, -4.282756328582764, -1.3729743957519531, -2.050004005432129, -7.85129451751709, -5.669482231140137, -1.0746277570724487]"
0,1,name,f,it,inScope,"Whenever Mary owns a cow, she beats it and it is a healthy one.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-10.502335548400879, -9.801440238952637, -1.469651222229004, -5.2173871994018555, -1.3286809921264648, -0.9561877250671387, -7.643169403076172, -0.6744679808616638, -2.3569953441619873, -4.3653564453125, -3.3597748279571533, -2.990870952606201, -4.329193115234375, -2.2130491733551025, -1.0574707984924316]"
0,1,name,f,it,outScope,"Whenever Mary owns a cow, she beats it. It is a healthy one.",whenever,"Whenever|ĠMary|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-10.502335548400879, -9.801440238952637, -1.469651222229004, -5.2173871994018555, -1.3286809921264648, -0.9561877250671387, -7.643169403076172, -0.6744679808616638, -2.315605878829956, -3.9611167907714844, -1.1528010368347168, -2.2217116355895996, -8.377830505371094, -4.464101314544678, -1.3644226789474487]"
0,1,name,f,it,inScope,"Mary owns a cow, and she beats it and it is a healthy one.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-11.255037307739258, -1.8632030487060547, -8.069332122802734, -1.887359619140625, -1.4343209266662598, -1.9048800468444824, -8.53464126586914, -1.3386149406433105, -3.1142773628234863, -4.009318828582764, -3.078807830810547, -2.8562114238739014, -4.75222110748291, -3.205766439437866, -0.657534122467041]"
0,1,name,f,it,outScope,"Mary owns a cow, and she beats it. It is a healthy one.",existential,"Mary|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-11.255037307739258, -1.8632030487060547, -8.069332122802734, -1.887359619140625, -1.4343209266662598, -1.9048800468444824, -8.53464126586914, -1.3386149406433105, -1.9534058570861816, -3.7504992485046387, -1.606391191482544, -2.0071048736572266, -6.682004928588867, -4.928927421569824, -1.1774635314941406]"
0,2,name,m,he,inScope,"If John owns a cow, he beats it and also cleans it.",if,"If|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġcleans|Ġit|.","[-9.352673530578613, -8.686269760131836, -0.8869571089744568, -5.970534324645996, -0.8579620122909546, -1.4523338079452515, -8.887754440307617, -0.7050674557685852, -2.455662727355957, -7.414639472961426, -5.679704189300537, -1.210448145866394, -1.1298222541809082]"
0,2,name,m,he,outScope,"If John owns a cow, he beats it. He also cleans it.",if,"If|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġcleans|Ġit|.","[-9.352673530578613, -8.686269760131836, -0.8869571089744568, -5.970534324645996, -0.8579620122909546, -1.4523338079452515, -8.887754440307617, -0.7050674557685852, -1.8355873823165894, -3.0619938373565674, -4.21712064743042, -7.6467509269714355, -1.3718218803405762, -1.1586012840270996]"
0,2,name,m,he,inScope,"Whenever John owns a cow, he beats it and also cleans it.",whenever,"Whenever|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġcleans|Ġit|.","[-9.509696960449219, -9.572681427001953, -1.1898670196533203, -5.752606391906738, -0.9334322214126587, -0.9493505954742432, -7.6471757888793945, -0.7258839011192322, -2.253157615661621, -7.501157760620117, -5.523167133331299, -1.1937780380249023, -1.34896981716156]"
0,2,name,m,he,outScope,"Whenever John owns a cow, he beats it. He also cleans it.",whenever,"Whenever|ĠJohn|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġcleans|Ġit|.","[-9.509696960449219, -9.572681427001953, -1.1898670196533203, -5.752606391906738, -0.9334322214126587, -0.9493505954742432, -7.6471757888793945, -0.7258839011192322, -1.8504743576049805, -2.5943543910980225, -4.173482418060303, -7.759649276733398, -1.60695219039917, -1.3565922975540161]"
0,2,name,m,he,inScope,"John owns a cow, and he beats it and also cleans it.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġcleans|Ġit|.","[-11.025376319885254, -2.4404795169830322, -8.378657341003418, -2.1282176971435547, -1.3543368577957153, -2.0741093158721924, -8.16021728515625, -1.5496878623962402, -3.1230978965759277, -6.944729328155518, -5.95599365234375, -1.2744064331054688, -1.2914482355117798]"
0,2,name,m,he,outScope,"John owns a cow, and he beats it. He also cleans it.",existential,"John|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġcleans|Ġit|.","[-11.025376319885254, -2.4404795169830322, -8.378657341003418, -2.1282176971435547, -1.3543368577957153, -2.0741093158721924, -8.16021728515625, -1.5496878623962402, -1.76100492477417, -1.8146306276321411, -3.766008138656616, -6.881492614746094, -2.2135660648345947, -1.1463208198547363]"
