frame,gender,sent,subject,sentence_type,tokens,logprobs
1,NA,The pirate didn't acquire a treasure. It was hidden in the box.,def,negation2,The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-13.129693984985352, -6.113058090209961, -0.6720072031021118, -10.990862846374512, -2.160707950592041, -4.120627403259277, -2.502718925476074, -3.154716968536377, -1.2267532348632812, -5.128623962402344, -1.3522024154663086, -1.0361363887786865, -5.204038619995117, -1.665761113166809]"
1,NA,"The pirate didn't acquire a treasure. In fact, it was hidden in the box.",def,negation2_infact,"The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.","[-13.129698753356934, -6.113070487976074, -0.671978771686554, -10.990861892700195, -2.1606974601745605, -4.120617866516113, -2.5027458667755127, -3.9494237899780273, -0.8400557637214661, -0.10851886123418808, -2.869429588317871, -1.3225929737091064, -6.707235336303711, -1.7448594570159912, -1.3366854190826416, -4.933079242706299, -1.7103816270828247]"
1,NA,The pirate didn't acquire a treasure. It was just hidden in the box.,def,negation2_just,The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġjust|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-13.129698753356934, -6.113059043884277, -0.6720088720321655, -10.990861892700195, -2.1607112884521484, -4.120624542236328, -2.502722978591919, -3.1547141075134277, -1.226752758026123, -3.3370933532714844, -6.962935447692871, -1.2775535583496094, -1.0894722938537598, -4.785390377044678, -1.355389952659607]"
1,NA,"The pirate didn't acquire a treasure. In fact, it was just hidden in the box.",def,negation2_just_infact,"The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġhidden|Ġin|Ġthe|Ġbox|.","[-13.129698753356934, -6.113070487976074, -0.671978771686554, -10.990861892700195, -2.1606974601745605, -4.120617866516113, -2.5027458667755127, -3.9494237899780273, -0.8400557637214661, -0.10851886123418808, -2.869429588317871, -1.3225929737091064, -3.4019556045532227, -9.030231475830078, -1.6565626859664917, -1.3587539196014404, -4.457136631011963, -1.368259072303772]"
1,NA,The pirate acquired a treasure. It was hidden in the box.,def,existential,The|Ġpirate|Ġacquired|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-13.129693984985352, -10.968326568603516, -1.4513888359069824, -4.725053787231445, -4.1563544273376465, -3.3571953773498535, -1.5385346412658691, -4.482564449310303, -0.6302547454833984, -1.4141275882720947, -5.535479545593262, -1.159754753112793]"
1,NA,"The pirate acquired a treasure. In fact, it was hidden in the box.",def,existential_infact,"The|Ġpirate|Ġacquired|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.","[-13.129698753356934, -10.968326568603516, -1.4513883590698242, -4.7250542640686035, -4.1563496589660645, -3.954378843307495, -3.8886494636535645, -0.10722596198320389, -2.308363914489746, -0.7741439342498779, -6.090333461761475, -0.8790494799613953, -1.107403039932251, -5.505048751831055, -1.4034794569015503]"
2,NA,It was not the case that the kid didn't have a dog. It was just out for a walk.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.,"[-5.6051836013793945, -2.86855149269104, -2.6248669624328613, -3.8919975757598877, -0.7436239719390869, -1.391089677810669, -9.549276351928711, -5.517479419708252, -0.84256511926651, -2.0411572456359863, -1.2176973819732666, -6.231236457824707, -1.5153371095657349, -1.671834111213684, -0.2331930547952652, -2.520209312438965, -8.491125106811523, -4.329563617706299, -0.43363702297210693, -0.23418231308460236, -1.8827866315841675]"
2,NA,"It was not the case that the kid didn't have a dog. In fact, it was just out for a walk.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.","[-5.605180740356445, -2.868556022644043, -2.6248672008514404, -3.8919973373413086, -0.7436268329620361, -1.3910919427871704, -9.54926586151123, -5.51747465133667, -0.8425597548484802, -2.0411534309387207, -1.217698335647583, -6.231242656707764, -1.515337347984314, -3.576268196105957, -0.3281192481517792, -0.21515339612960815, -2.77309513092041, -0.33820173144340515, -3.9499475955963135, -7.0697550773620605, -4.483409404754639, -0.14767175912857056, -0.20976713299751282, -1.7536793947219849]"
2,NA,The kid didn't have a dog. It was out for a walk.,def,negation2,The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.,"[-9.054117202758789, -4.827237129211426, -1.1690269708633423, -2.330496072769165, -1.0134655237197876, -6.076246738433838, -2.437195301055908, -3.2915823459625244, -0.5920584201812744, -7.9012885093688965, -3.6517605781555176, -0.32019415497779846, -0.21636000275611877, -1.690797209739685]"
2,NA,"The kid didn't have a dog. In fact, it was out for a walk.",def,negation2_infact,"The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.","[-9.054112434387207, -4.827244758605957, -1.1690386533737183, -2.3304615020751953, -1.01345694065094, -6.07623815536499, -2.437197685241699, -5.063711643218994, -0.46732431650161743, -0.13067829608917236, -3.4211812019348145, -1.1338368654251099, -7.991604328155518, -4.151017665863037, -0.305271714925766, -0.29299652576446533, -1.8805667161941528]"
2,NA,The kid didn't have a dog. It was just out for a walk.,def,negation2_just,The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.,"[-9.054117202758789, -4.827237129211426, -1.1690269708633423, -2.3304901123046875, -1.013460636138916, -6.0762481689453125, -2.437192440032959, -3.291578769683838, -0.5920583009719849, -2.1889286041259766, -7.972341537475586, -2.9792613983154297, -0.14967027306556702, -0.20358030498027802, -1.4821134805679321]"
2,NA,"The kid didn't have a dog. In fact, it was just out for a walk.",def,negation2_just_infact,"The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.","[-9.054112434387207, -4.827244758605957, -1.1690386533737183, -2.3304615020751953, -1.01345694065094, -6.07623815536499, -2.437197685241699, -5.063711643218994, -0.46732431650161743, -0.13067829608917236, -3.4211812019348145, -1.1338368654251099, -3.0291333198547363, -7.938243865966797, -3.3653948307037354, -0.12141459435224533, -0.2950385510921478, -1.5500673055648804]"
2,NA,The kid had a dog. It was out for a walk.,def,existential,The|Ġkid|Ġhad|Ġa|Ġdog|.|ĠIt|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.,"[-9.054117202758789, -3.214658498764038, -1.858263611793518, -7.3198089599609375, -2.595569372177124, -2.6592049598693848, -0.6698200702667236, -6.330775260925293, -4.046485900878906, -0.10101884603500366, -0.18430961668491364, -1.5518138408660889]"
2,NA,"The kid had a dog. In fact, it was out for a walk.",def,existential_infact,"The|Ġkid|Ġhad|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.","[-9.054117202758789, -3.2146499156951904, -1.8582649230957031, -7.319811820983887, -2.5955698490142822, -5.057138442993164, -1.9922559261322021, -0.1374547928571701, -2.5672483444213867, -0.6389932036399841, -8.295341491699219, -4.084527015686035, -0.10036402195692062, -0.2712366580963135, -1.754936695098877]"
3,NA,It was not the case that the student didn't discover a problem. It was just too hard to solve.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-5.6051836013793945, -2.86855149269104, -2.6248669624328613, -3.8919975757598877, -0.7436239719390869, -1.391089677810669, -7.577835559844971, -7.145971298217773, -0.6850805282592773, -8.464863777160645, -3.2458951473236084, -3.750096559524536, -2.0928640365600586, -1.951566219329834, -0.2935597598552704, -3.7561111450195312, -4.985659122467041, -2.54819655418396, -0.7372250556945801, -2.370734214782715, -1.3058393001556396]"
3,NA,"It was not the case that the student didn't discover a problem. In fact, it was just too hard to solve.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-5.605180740356445, -2.868556022644043, -2.6248672008514404, -3.8919973373413086, -0.7436268329620361, -1.3910919427871704, -7.577840805053711, -7.145968437194824, -0.6850833296775818, -8.464871406555176, -3.2458932399749756, -3.7500836849212646, -2.0928637981414795, -3.2455501556396484, -0.5349032878875732, -0.1625148206949234, -2.5943617820739746, -0.48502007126808167, -3.6792712211608887, -6.972506999969482, -2.863990545272827, -1.0584166049957275, -2.1450047492980957, -1.1781797409057617]"
3,NA,The student didn't discover a problem. It was too hard to solve.,def,negation2,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-8.287263870239258, -7.7984161376953125, -0.5644406080245972, -8.003646850585938, -3.04744029045105, -4.309534072875977, -2.449171543121338, -2.9289207458496094, -0.9434341192245483, -6.168082237243652, -3.06884765625, -0.9699203968048096, -3.253527879714966, -1.2295948266983032]"
3,NA,"The student didn't discover a problem. In fact, it was too hard to solve.",def,negation2_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-8.287261962890625, -7.7984209060668945, -0.5644412040710449, -8.003652572631836, -3.0474467277526855, -4.3095245361328125, -2.449180841445923, -4.206968307495117, -0.6292626857757568, -0.13782356679439545, -2.833333969116211, -1.3674501180648804, -6.3489813804626465, -4.143432140350342, -0.782169759273529, -3.0500240325927734, -1.326826572418213]"
3,NA,The student didn't discover a problem. It was just too hard to solve.,def,negation2_just,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-8.28726577758789, -7.798415660858154, -0.564441442489624, -8.003643035888672, -3.0474424362182617, -4.309535503387451, -2.449169635772705, -2.9289186000823975, -0.9434322714805603, -3.6150901317596436, -5.285233497619629, -1.966037392616272, -1.113788366317749, -2.7968297004699707, -1.268751621246338]"
3,NA,"The student didn't discover a problem. In fact, it was just too hard to solve.",def,negation2_just_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-8.287261962890625, -7.7984209060668945, -0.5644412040710449, -8.003652572631836, -3.0474467277526855, -4.3095245361328125, -2.449180841445923, -4.206968307495117, -0.6292626857757568, -0.13782356679439545, -2.833333969116211, -1.3674501180648804, -4.075222492218018, -5.900243282318115, -2.3756656646728516, -1.0943571329116821, -2.867380142211914, -1.248510479927063]"
3,NA,The student discovered a problem. It was too hard to solve.,def,existential,The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-8.287263870239258, -8.697629928588867, -2.3168067932128906, -4.327909469604492, -3.87477970123291, -3.6786720752716064, -1.17422616481781, -4.989330291748047, -2.088887929916382, -0.6332776546478271, -4.914027214050293, -1.3094196319580078]"
3,NA,"The student discovered a problem. In fact, it was too hard to solve.",def,existential_infact,"The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-8.28726577758789, -8.697628021240234, -2.316807508468628, -4.327910423278809, -3.8747782707214355, -3.6267342567443848, -3.27850341796875, -0.13081605732440948, -2.191673755645752, -0.6671699285507202, -6.034478664398193, -3.492859125137329, -0.8540399074554443, -2.6679670810699463, -1.3041969537734985]"
4,NA,It was not the case that the doctor didn't find a bone. It was just stored in formalin.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-5.6051836013793945, -2.86855149269104, -2.6248669624328613, -3.8919975757598877, -0.7436239719390869, -1.391089677810669, -7.229464054107666, -6.732568264007568, -0.5789019465446472, -5.573853492736816, -2.6249866485595703, -5.981210231781006, -2.0109047889709473, -2.025188446044922, -0.2739773988723755, -2.852834463119507, -12.986298561096191, -0.7613791227340698, -6.515237331390381, -1.1460117101669312, -1.5922155380249023]"
4,NA,"It was not the case that the doctor didn't find a bone. In fact, it was just stored in formalin.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-5.605180740356445, -2.868556022644043, -2.6248672008514404, -3.8919973373413086, -0.7436268329620361, -1.3910919427871704, -7.229464530944824, -6.732572555541992, -0.5788993835449219, -5.573847770690918, -2.624974250793457, -5.981208801269531, -2.0109148025512695, -3.4815409183502197, -0.5125248432159424, -0.2227332890033722, -2.9113399982452393, -0.3870325982570648, -4.31439208984375, -12.487478256225586, -0.6312645673751831, -6.970571041107178, -1.1733033657073975, -1.57377290725708]"
4,NA,The doctor didn't find a bone. It was stored in formalin.,def,negation2,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-9.77599811553955, -5.631847381591797, -0.9311469197273254, -4.4536285400390625, -2.830624580383301, -6.115050792694092, -3.619065761566162, -2.961662769317627, -0.9290794730186462, -11.986781120300293, -0.45951059460639954, -2.714442729949951, -1.3219797611236572, -1.7348734140396118]"
4,NA,"The doctor didn't find a bone. In fact, it was stored in formalin.",def,negation2_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-9.775996208190918, -5.631840705871582, -0.9311932921409607, -4.453630447387695, -2.830610752105713, -6.115047454833984, -3.619048595428467, -4.736843109130859, -0.7505422830581665, -0.10941886901855469, -3.0208230018615723, -1.0698899030685425, -12.528234481811523, -0.43236294388771057, -6.384617328643799, -1.8112175464630127, -1.796878695487976]"
4,NA,The doctor didn't find a bone. It was just stored in formalin.,def,negation2_just,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-9.775999069213867, -5.631845474243164, -0.9311423301696777, -4.4536285400390625, -2.830625057220459, -6.115049839019775, -3.6190569400787354, -2.9616572856903076, -0.9290778636932373, -1.9704889059066772, -12.794952392578125, -1.2621768712997437, -10.641509056091309, -1.364551305770874, -1.225166916847229]"
4,NA,"The doctor didn't find a bone. In fact, it was just stored in formalin.",def,negation2_just_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-9.775996208190918, -5.631840705871582, -0.9311932921409607, -4.453630447387695, -2.830610752105713, -6.115047454833984, -3.619048595428467, -4.736843109130859, -0.7505422830581665, -0.10941886901855469, -3.0208230018615723, -1.0698899030685425, -2.2578792572021484, -12.834789276123047, -2.1043009757995605, -10.573386192321777, -1.4822454452514648, -1.3443423509597778]"
4,NA,The doctor found a bone. It was stored in formalin.,def,existential,The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-9.77599811553955, -6.008358955383301, -2.2900030612945557, -6.957624912261963, -6.61189603805542, -2.3788950443267822, -0.6211270093917847, -11.072722434997559, -0.4459446370601654, -3.339488983154297, -1.0353533029556274, -1.632190465927124]"
4,NA,"The doctor found a bone. In fact, it was stored in formalin.",def,existential_infact,"The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-9.775999069213867, -6.008359909057617, -2.29000186920166, -6.957627296447754, -6.611891269683838, -3.962702512741089, -2.3446590900421143, -0.15949219465255737, -1.6840555667877197, -0.22019349038600922, -13.38120174407959, -0.3579350411891937, -5.647570610046387, -1.3329991102218628, -1.7738972902297974]"
5,NA,It was not the case that the photographer didn't capture a moment. It was just gone in a flash.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-5.6051836013793945, -2.86855149269104, -2.6248669624328613, -3.8919975757598877, -0.7436239719390869, -1.391089677810669, -9.288722038269043, -6.533138275146484, -0.7145119905471802, -5.83303689956665, -2.9704818725585938, -3.046109676361084, -2.4892020225524902, -1.598541259765625, -0.31259700655937195, -3.3587472438812256, -9.703621864318848, -2.4025330543518066, -0.8550613522529602, -1.151184320449829, -0.8104240298271179]"
5,NA,"It was not the case that the photographer didn't capture a moment. In fact, it was just gone in a flash.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-5.605180740356445, -2.868556022644043, -2.6248672008514404, -3.8919973373413086, -0.7436268329620361, -1.3910919427871704, -9.288722038269043, -6.533150672912598, -0.7145147919654846, -5.833045959472656, -2.970477819442749, -3.046107292175293, -2.4891936779022217, -3.662717580795288, -0.5848388671875, -0.21683689951896667, -2.164339542388916, -0.4844450056552887, -3.430333137512207, -10.580698013305664, -2.5376625061035156, -0.8746830821037292, -1.2619842290878296, -0.6676573157310486]"
5,NA,The photographer didn't capture a moment. It was gone in a flash.,def,negation2,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.,"[-12.475675582885742, -5.946675777435303, -1.273611068725586, -4.227869033813477, -2.965043544769287, -3.0967884063720703, -2.6049954891204834, -2.236665725708008, -0.7330979704856873, -6.231166839599609, -2.310241937637329, -0.9659581780433655, -0.8295413255691528, -0.730554461479187]"
5,NA,"The photographer didn't capture a moment. In fact, it was gone in a flash.",def,negation2_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.","[-12.475674629211426, -5.946656227111816, -1.2736055850982666, -4.227872848510742, -2.965031623840332, -3.096794366836548, -2.604983329772949, -5.038231372833252, -0.6692326664924622, -0.13083268702030182, -2.1104869842529297, -0.9049813151359558, -7.638306140899658, -2.6353635787963867, -1.0314223766326904, -0.8560859560966492, -0.6058896780014038]"
5,NA,The photographer didn't capture a moment. It was just gone in a flash.,def,negation2_just,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-12.475678443908691, -5.9466753005981445, -1.2736151218414307, -4.227870941162109, -2.9650378227233887, -3.0967860221862793, -2.604998826980591, -2.2366690635681152, -0.7331007122993469, -4.212050437927246, -6.997636795043945, -3.2971038818359375, -0.8316432237625122, -0.8378389477729797, -0.7289031744003296]"
5,NA,"The photographer didn't capture a moment. In fact, it was just gone in a flash.",def,negation2_just_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-12.475674629211426, -5.946656227111816, -1.2736055850982666, -4.227872848510742, -2.965031623840332, -3.096794366836548, -2.604983329772949, -5.038231372833252, -0.6692326664924622, -0.13083268702030182, -2.1104869842529297, -0.9049813151359558, -4.351539134979248, -8.784421920776367, -3.0994505882263184, -0.84897381067276, -0.874392032623291, -0.5846222639083862]"
