frame,pred,subj,gender,cont,scope,sent,sentence_type,tokens,logprobs
0,0,def,m,it,inScope,"Whenever the farmer owns a cow, he beats it and it is a big one.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it| and| it| is| a| big| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -1.1313134, -8.773887, -0.5839155, -2.6441524, -3.3641176, -3.516598, -3.1299205, -4.994569, -5.655731, -0.94140166]"
0,0,def,m,it,outScope,"Whenever the farmer owns a cow, he beats it. It is a big one.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it|.| It| is| a| big| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -1.1313134, -8.773887, -0.5839155, -1.8999164, -3.4285445, -0.7606262, -1.9778165, -6.0921774, -5.1308975, -1.2511514]"
0,0,def,m,it,inScope,"The farmer owns a cow, and he beats it and it is a big one.",existential,"The| farmer| owns| a| cow|,| and| he| beats| it| and| it| is| a| big| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -1.97845, -9.608033, -1.1183656, -3.2500389, -3.5499728, -3.6336544, -3.6292214, -5.740039, -3.3552017, -0.9819367]"
0,0,def,m,it,outScope,"The farmer owns a cow, and he beats it. It is a big one.",existential,"The| farmer| owns| a| cow|,| and| he| beats| it|.| It| is| a| big| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -1.97845, -9.608033, -1.1183656, -1.9543617, -3.3420463, -1.4373027, -2.1038356, -5.732224, -3.8926735, -1.2533512]"
0,0,def,f,he,inScope,"If the farmer owns a cow, she beats it and also feeds it.",if,"If| the| farmer| owns| a| cow|,| she| beats| it| and| also| feeds| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -4.4922748, -10.588045, -0.55032736, -2.674811, -6.396816, -3.6427634, -0.1495664, -1.376354]"
0,0,def,f,he,outScope,"If the farmer owns a cow, she beats it. She also feeds it.",if,"If| the| farmer| owns| a| cow|,| she| beats| it|.| She| also| feeds| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -4.4922748, -10.588045, -0.55032736, -2.058083, -3.5100577, -3.90142, -4.3726354, -0.49465063, -1.9160302]"
0,0,def,f,he,inScope,"Whenever the farmer owns a cow, she beats it and also feeds it.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it| and| also| feeds| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -3.7809086, -10.38279, -0.7937632, -2.7052188, -5.795698, -4.2271967, -0.25006673, -2.4514155]"
0,0,def,f,he,outScope,"Whenever the farmer owns a cow, she beats it. She also feeds it.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it|.| She| also| feeds| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -3.7809086, -10.38279, -0.7937632, -2.0323443, -3.25302, -4.060705, -4.730461, -0.6650827, -3.003004]"
0,0,def,f,he,inScope,"The farmer owns a cow, and she beats it and also feeds it.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it| and| also| feeds| it|.","[-10.001135, -7.0275025, -1.7067289, -3.520261, -1.7755133, -1.807322, -3.5925868, -10.226737, -1.2649083, -3.444276, -6.5618777, -3.4948888, -0.14687575, -1.4522779]"
0,0,def,f,he,outScope,"The farmer owns a cow, and she beats it. She also feeds it.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it|.| She| also| feeds| it|.","[-10.001135, -7.0275025, -1.7067289, -3.520261, -1.7755133, -1.807322, -3.5925868, -10.226737, -1.2649083, -1.7956383, -3.0158765, -3.464085, -3.9101005, -0.3926776, -1.6801348]"
0,0,def,f,it,inScope,"If the farmer owns a cow, she beats it and it is a big one.",if,"If| the| farmer| owns| a| cow|,| she| beats| it| and| it| is| a| big| one|.","[-2.8387535, -8.809965, -6.058589, -2.1674216, -3.3614764, -0.72669786, -4.4929976, -10.590163, -0.55140036, -2.676112, -3.1446157, -3.7810054, -3.10568, -5.915661, -5.9698915, -1.0083162]"
0,0,def,f,it,outScope,"If the farmer owns a cow, she beats it. It is a big one.",if,"If| the| farmer| owns| a| cow|,| she| beats| it|.| It| is| a| big| one|.","[-2.8387535, -8.809965, -6.058589, -2.1674216, -3.3614764, -0.72669786, -4.4929976, -10.590163, -0.55140036, -2.0570772, -4.1231, -1.1926525, -2.1677427, -5.437607, -4.7177877, -1.1842413]"
0,0,def,f,it,inScope,"Whenever the farmer owns a cow, she beats it and it is a big one.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it| and| it| is| a| big| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -3.779891, -10.377486, -0.792154, -2.7294128, -3.387794, -3.2725925, -2.9996977, -4.5691414, -5.585684, -1.0120717]"
0,0,def,f,it,outScope,"Whenever the farmer owns a cow, she beats it. It is a big one.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it|.| It| is| a| big| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -3.779891, -10.377486, -0.792154, -2.0299919, -3.4266465, -0.8630398, -2.0064256, -5.792594, -5.1529217, -1.3033088]"
0,0,def,f,it,inScope,"The farmer owns a cow, and she beats it and it is a big one.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it| and| it| is| a| big| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -3.5918531, -10.227857, -1.264471, -3.4449954, -3.376046, -3.3497891, -3.3515267, -5.4624915, -3.247064, -1.0338953]"
0,0,def,f,it,outScope,"The farmer owns a cow, and she beats it. It is a big one.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it|.| It| is| a| big| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -3.5918531, -10.227857, -1.264471, -1.7953676, -3.3939986, -1.328578, -2.0368977, -5.627194, -4.0362353, -1.3833916]"
0,1,name,m,he,inScope,Every farmer who owns a cow beats it and also sells it.,every,Every| farmer| who| owns| a| cow| beats| it| and| also| sells| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -6.500697, -3.8069305, -0.8109103, -1.9883009]"
0,1,name,m,he,outScope,Every farmer who owns a cow beats it. He also sells it.,every,Every| farmer| who| owns| a| cow| beats| it|.| He| also| sells| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -3.1458702, -4.252612, -4.8568726, -0.9848491, -2.0715137]"
0,1,name,m,it,inScope,Every farmer who owns a cow beats it and it is a healthy one.,every,Every| farmer| who| owns| a| cow| beats| it| and| it| is| a| healthy| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -4.39015, -2.2081964, -2.5507276, -6.0945225, -3.2078643, -1.4789376]"
0,1,name,m,it,outScope,Every farmer who owns a cow beats it. It is a healthy one.,every,Every| farmer| who| owns| a| cow| beats| it|.| It| is| a| healthy| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -2.9886627, -0.85804874, -1.778897, -6.5432034, -7.0388594, -1.8733103]"
0,1,name,f,he,inScope,Every farmer who owns a cow beats it and also sells it.,every,Every| farmer| who| owns| a| cow| beats| it| and| also| sells| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -6.500697, -3.8069305, -0.8109103, -1.9883009]"
0,1,name,f,he,outScope,Every farmer who owns a cow beats it. She also sells it.,every,Every| farmer| who| owns| a| cow| beats| it|.| She| also| sells| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -6.428156, -5.1070056, -5.4701858, -3.5966902, -1.9617765]"
0,1,name,f,it,inScope,Every farmer who owns a cow beats it and it is a healthy one.,every,Every| farmer| who| owns| a| cow| beats| it| and| it| is| a| healthy| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -4.39015, -2.2081964, -2.5507276, -6.0945225, -3.2078643, -1.4789376]"
0,1,name,f,it,outScope,Every farmer who owns a cow beats it. It is a healthy one.,every,Every| farmer| who| owns| a| cow| beats| it|.| It| is| a| healthy| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -2.9886627, -0.85804874, -1.778897, -6.5432034, -7.0388594, -1.8733103]"
0,1,def,m,he,inScope,"If the farmer owns a cow, he beats it and also sells it.",if,"If| the| farmer| owns| a| cow|,| he| beats| it| and| also| sells| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -1.5805697, -9.513726, -0.5493592, -2.400214, -6.3921723, -2.883206, -0.6405764, -1.338672]"
0,1,def,m,he,outScope,"If the farmer owns a cow, he beats it. He also sells it.",if,"If| the| farmer| owns| a| cow|,| he| beats| it|.| He| also| sells| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -1.5805697, -9.513726, -0.5493592, -1.9584377, -3.3282256, -3.8638198, -3.9718366, -0.9198785, -1.6799244]"
0,1,def,m,he,inScope,"Whenever the farmer owns a cow, he beats it and also sells it.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it| and| also| sells| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -1.1309012, -8.759175, -0.6421031, -2.671852, -5.9358544, -3.5591743, -0.36956558, -1.5787789]"
0,1,def,m,he,outScope,"Whenever the farmer owns a cow, he beats it. He also sells it.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it|.| He| also| sells| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -1.1309012, -8.759175, -0.6421031, -1.9124298, -2.9799328, -3.8419008, -4.202732, -0.86137193, -2.143508]"
0,1,def,m,he,inScope,"The farmer owns a cow, and he beats it and also sells it.",existential,"The| farmer| owns| a| cow|,| and| he| beats| it| and| also| sells| it|.","[-10.001135, -7.0275025, -1.7067289, -3.520261, -1.7755133, -1.807322, -1.9799569, -9.609154, -1.1179117, -3.2492595, -6.7951903, -3.1181285, -0.66339856, -1.3590201]"
0,1,def,m,he,outScope,"The farmer owns a cow, and he beats it. He also sells it.",existential,"The| farmer| owns| a| cow|,| and| he| beats| it|.| He| also| sells| it|.","[-10.001135, -7.0275025, -1.7067289, -3.520261, -1.7755133, -1.807322, -1.9799569, -9.609154, -1.1179117, -1.9533409, -2.19732, -3.5062542, -3.5745337, -2.148785, -1.6808515]"
0,1,def,m,it,inScope,"If the farmer owns a cow, he beats it and it is a healthy one.",if,"If| the| farmer| owns| a| cow|,| he| beats| it| and| it| is| a| healthy| one|.","[-2.8387535, -8.809965, -6.058589, -2.1674216, -3.3614764, -0.72669786, -1.5803264, -9.514506, -0.54879075, -2.4007437, -3.036713, -4.004765, -3.1410918, -6.8908587, -4.055712, -0.921476]"
0,1,def,m,it,outScope,"If the farmer owns a cow, he beats it. It is a healthy one.",if,"If| the| farmer| owns| a| cow|,| he| beats| it|.| It| is| a| healthy| one|.","[-2.8387535, -8.809965, -6.058589, -2.1674216, -3.3614764, -0.72669786, -1.5803264, -9.514506, -0.54879075, -1.9583476, -4.3098617, -1.3031279, -2.213387, -6.6727066, -4.988251, -1.0067466]"
0,1,def,m,it,inScope,"Whenever the farmer owns a cow, he beats it and it is a healthy one.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it| and| it| is| a| healthy| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -1.1313134, -8.773887, -0.5839155, -2.6441524, -3.3641176, -3.516598, -3.1299205, -6.129195, -2.9274833, -0.941277]"
0,1,def,m,it,outScope,"Whenever the farmer owns a cow, he beats it. It is a healthy one.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it|.| It| is| a| healthy| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -1.1313134, -8.773887, -0.5839155, -1.8999164, -3.4285445, -0.7606262, -1.9778165, -6.5988874, -6.356077, -1.4597747]"
0,1,def,m,it,inScope,"The farmer owns a cow, and he beats it and it is a healthy one.",existential,"The| farmer| owns| a| cow|,| and| he| beats| it| and| it| is| a| healthy| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -1.97845, -9.608033, -1.1183656, -3.2500389, -3.5499728, -3.6336544, -3.6292214, -6.353161, -4.4794526, -0.8845199]"
0,1,def,m,it,outScope,"The farmer owns a cow, and he beats it. It is a healthy one.",existential,"The| farmer| owns| a| cow|,| and| he| beats| it|.| It| is| a| healthy| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -1.97845, -9.608033, -1.1183656, -1.9543617, -3.3420463, -1.4373027, -2.1038356, -6.5315747, -5.2062745, -1.5764887]"
0,1,def,f,he,inScope,"If the farmer owns a cow, she beats it and also sells it.",if,"If| the| farmer| owns| a| cow|,| she| beats| it| and| also| sells| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -4.4922748, -10.588045, -0.55032736, -2.674811, -6.396816, -3.2312186, -0.71118313, -1.4872341]"
0,1,def,f,he,outScope,"If the farmer owns a cow, she beats it. She also sells it.",if,"If| the| farmer| owns| a| cow|,| she| beats| it|.| She| also| sells| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -4.4922748, -10.588045, -0.55032736, -2.058083, -3.5100577, -3.90142, -4.1653295, -1.3002516, -1.8619342]"
0,1,def,f,he,inScope,"Whenever the farmer owns a cow, she beats it and also sells it.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it| and| also| sells| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -3.7809086, -10.38279, -0.7937632, -2.7052188, -5.795698, -4.1771183, -0.5728149, -1.7534292]"
0,1,def,f,he,outScope,"Whenever the farmer owns a cow, she beats it. She also sells it.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it|.| She| also| sells| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -3.7809086, -10.38279, -0.7937632, -2.0323443, -3.25302, -4.060705, -4.7707424, -1.7046704, -2.4174252]"
0,1,def,f,he,inScope,"The farmer owns a cow, and she beats it and also sells it.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it| and| also| sells| it|.","[-10.001135, -7.0275025, -1.7067289, -3.520261, -1.7755133, -1.807322, -3.5925868, -10.226737, -1.2649083, -3.444276, -6.5618777, -3.490048, -0.8803234, -1.5960033]"
0,1,def,f,he,outScope,"The farmer owns a cow, and she beats it. She also sells it.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it|.| She| also| sells| it|.","[-10.001135, -7.0275025, -1.7067289, -3.520261, -1.7755133, -1.807322, -3.5925868, -10.226737, -1.2649083, -1.7956383, -3.0158765, -3.464085, -3.9424376, -2.1521742, -1.623806]"
0,1,def,f,it,inScope,"If the farmer owns a cow, she beats it and it is a healthy one.",if,"If| the| farmer| owns| a| cow|,| she| beats| it| and| it| is| a| healthy| one|.","[-2.8387535, -8.809965, -6.058589, -2.1674216, -3.3614764, -0.72669786, -4.4929976, -10.590163, -0.55140036, -2.676112, -3.1446157, -3.7810054, -3.10568, -6.7874165, -4.2543917, -1.0389014]"
0,1,def,f,it,outScope,"If the farmer owns a cow, she beats it. It is a healthy one.",if,"If| the| farmer| owns| a| cow|,| she| beats| it|.| It| is| a| healthy| one|.","[-2.8387535, -8.809965, -6.058589, -2.1674216, -3.3614764, -0.72669786, -4.4929976, -10.590163, -0.55140036, -2.0570772, -4.1231, -1.1926525, -2.1677427, -6.811198, -4.851947, -1.2351401]"
0,1,def,f,it,inScope,"Whenever the farmer owns a cow, she beats it and it is a healthy one.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it| and| it| is| a| healthy| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -3.779891, -10.377486, -0.792154, -2.7294128, -3.387794, -3.2725925, -2.9996977, -6.0434437, -2.9659953, -0.95243675]"
0,1,def,f,it,outScope,"Whenever the farmer owns a cow, she beats it. It is a healthy one.",whenever,"Whenever| the| farmer| owns| a| cow|,| she| beats| it|.| It| is| a| healthy| one|.","[-2.444313, -8.6482725, -8.308527, -1.7470518, -3.7117333, -0.64086336, -3.779891, -10.377486, -0.792154, -2.0299919, -3.4266465, -0.8630398, -2.0064256, -6.6832895, -5.3794975, -1.4042481]"
0,1,def,f,it,inScope,"The farmer owns a cow, and she beats it and it is a healthy one.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it| and| it| is| a| healthy| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -3.5918531, -10.227857, -1.264471, -3.4449954, -3.376046, -3.3497891, -3.3515267, -6.042727, -4.2408657, -0.9312398]"
0,1,def,f,it,outScope,"The farmer owns a cow, and she beats it. It is a healthy one.",existential,"The| farmer| owns| a| cow|,| and| she| beats| it|.| It| is| a| healthy| one|.","[-10.003115, -7.0270014, -1.7075713, -3.519436, -1.7754246, -1.8071034, -3.5918531, -10.227857, -1.264471, -1.7953676, -3.3939986, -1.328578, -2.0368977, -7.069719, -5.2454267, -1.6743875]"
0,2,name,m,he,inScope,Every farmer who owns a cow beats it and also cleans it.,every,Every| farmer| who| owns| a| cow| beats| it| and| also| cleans| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -6.500697, -8.691504, -1.4572526, -1.9838072]"
0,2,name,m,he,outScope,Every farmer who owns a cow beats it. He also cleans it.,every,Every| farmer| who| owns| a| cow| beats| it|.| He| also| cleans| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -3.1458702, -4.252612, -8.122652, -2.0478454, -2.2191725]"
0,2,name,m,it,inScope,Every farmer who owns a cow beats it and it is a brown one.,every,Every| farmer| who| owns| a| cow| beats| it| and| it| is| a| brown| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -4.39015, -2.2081964, -2.5507276, -10.380915, -3.4351263, -1.7433504]"
0,2,name,m,it,outScope,Every farmer who owns a cow beats it. It is a brown one.,every,Every| farmer| who| owns| a| cow| beats| it|.| It| is| a| brown| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -2.9886627, -0.85804874, -1.778897, -11.832363, -4.4972687, -1.8633938]"
0,2,name,f,he,inScope,Every farmer who owns a cow beats it and also cleans it.,every,Every| farmer| who| owns| a| cow| beats| it| and| also| cleans| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -6.500697, -8.691504, -1.4572526, -1.9838072]"
0,2,name,f,he,outScope,Every farmer who owns a cow beats it. She also cleans it.,every,Every| farmer| who| owns| a| cow| beats| it|.| She| also| cleans| it|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -6.428156, -5.1070056, -8.0252285, -2.938877, -2.0984397]"
0,2,name,f,it,inScope,Every farmer who owns a cow beats it and it is a brown one.,every,Every| farmer| who| owns| a| cow| beats| it| and| it| is| a| brown| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -3.1626358, -4.39015, -2.2081964, -2.5507276, -10.380915, -3.4351263, -1.7433504]"
0,2,name,f,it,outScope,Every farmer who owns a cow beats it. It is a brown one.,every,Every| farmer| who| owns| a| cow| beats| it|.| It| is| a| brown| one|.,"[-9.030976, -3.5432167, -2.9470665, -1.4866769, -3.211673, -10.27873, -0.65408486, -2.3359528, -2.9886627, -0.85804874, -1.778897, -11.832363, -4.4972687, -1.8633938]"
0,2,def,m,he,inScope,"If the farmer owns a cow, he beats it and also cleans it.",if,"If| the| farmer| owns| a| cow|,| he| beats| it| and| also| cleans| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -1.5805697, -9.513726, -0.5493592, -2.400214, -6.3921723, -8.779128, -1.3098089, -1.221075]"
0,2,def,m,he,outScope,"If the farmer owns a cow, he beats it. He also cleans it.",if,"If| the| farmer| owns| a| cow|,| he| beats| it|.| He| also| cleans| it|.","[-2.8400805, -8.81125, -6.0586433, -2.1664581, -3.359812, -0.7265697, -1.5805697, -9.513726, -0.5493592, -1.9584377, -3.3282256, -3.8638198, -7.618954, -1.9959899, -1.8217254]"
0,2,def,m,he,inScope,"Whenever the farmer owns a cow, he beats it and also cleans it.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it| and| also| cleans| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -1.1309012, -8.759175, -0.6421031, -2.671852, -5.9358544, -8.93507, -1.0813019, -1.2245216]"
0,2,def,m,he,outScope,"Whenever the farmer owns a cow, he beats it. He also cleans it.",whenever,"Whenever| the| farmer| owns| a| cow|,| he| beats| it|.| He| also| cleans| it|.","[-2.442995, -8.648642, -8.309734, -1.7477356, -3.7142315, -0.6404774, -1.1309012, -8.759175, -0.6421031, -1.9124298, -2.9799328, -3.8419008, -8.017851, -1.837705, -2.0611687]"
0,2,def,m,he,inScope,"The farmer owns a cow, and he beats it and also cleans it.",existential,"The| farmer| owns| a| cow|,| and| he| beats| it| and| also| cleans| it|.","[-10.001135, -7.0275025, -1.7067289, -3.520261, -1.7755133, -1.807322, -1.9799569, -9.609154, -1.1179117, -3.2492595, -6.7951903, -10.093181, -1.0570146, -1.2843314]"
