frame,pred,subj,gender,cont,scope,sent,sentence_type,tokens,logprobs
0,0,def,m,he,inScope,"Whenever the farmer owns a cow, he beats it and also feeds it.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-9.320928573608398, -8.541017532348633, -6.781836032867432, -2.1672418117523193, -3.672849178314209, -0.5738925933837891, -0.9078600406646729, -10.687296867370605, -0.30963289737701416, -3.0554628372192383, -5.460595607757568, -1.9361861944198608, -0.06217678263783455, -0.7025245428085327]"
0,0,def,m,he,outScope,"Whenever the farmer owns a cow, he beats it. He also feeds it.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġfeeds|Ġit|.","[-9.320930480957031, -8.541017532348633, -6.781834602355957, -2.1672401428222656, -3.6728551387786865, -0.5738933086395264, -0.9078575968742371, -10.687297821044922, -0.3096318542957306, -1.9969077110290527, -2.6508302688598633, -3.6016323566436768, -2.3340795040130615, -0.1861216127872467, -0.962128758430481]"
0,0,def,m,he,inScope,"The farmer owns a cow, and he beats it and also feeds it.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-16.381507873535156, -7.045044898986816, -1.4919397830963135, -3.928514003753662, -1.415977954864502, -2.2030601501464844, -2.183255195617676, -9.072757720947266, -0.46260595321655273, -3.997145175933838, -5.943215847015381, -1.9052284955978394, -0.06033758074045181, -0.5744861364364624]"
0,0,def,m,he,outScope,"The farmer owns a cow, and he beats it. He also feeds it.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġfeeds|Ġit|.","[-16.381502151489258, -7.045040130615234, -1.4919414520263672, -3.9285123348236084, -1.4159756898880005, -2.203054428100586, -2.183258533477783, -9.072759628295898, -0.4626052677631378, -2.4395322799682617, -2.3570146560668945, -3.226438045501709, -4.672786712646484, -0.1778804510831833, -0.901797354221344]"
0,0,def,m,it,inScope,"If the farmer owns a cow, he beats it and it is a big one.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-11.637859344482422, -7.9742560386657715, -5.365119457244873, -1.95010244846344, -3.5836684703826904, -0.7029733061790466, -1.0545461177825928, -11.209036827087402, -0.46333158016204834, -2.820490598678589, -2.978569984436035, -4.3411712646484375, -3.091099262237549, -6.496363162994385, -4.546683311462402, -1.0486418008804321]"
0,0,def,m,it,outScope,"If the farmer owns a cow, he beats it. It is a big one.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-11.637859344482422, -7.9742560386657715, -5.365119457244873, -1.95010244846344, -3.5836684703826904, -0.7029733061790466, -1.0545461177825928, -11.209036827087402, -0.46333158016204834, -1.8339717388153076, -4.613417148590088, -1.3217308521270752, -1.9515068531036377, -6.253177642822266, -5.666366100311279, -1.2454525232315063]"
0,0,def,m,it,inScope,"Whenever the farmer owns a cow, he beats it and it is a big one.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-9.320930480957031, -8.541025161743164, -6.7818284034729, -2.1672401428222656, -3.6728572845458984, -0.5738940834999084, -0.9078528881072998, -10.68730354309082, -0.30963465571403503, -3.0554370880126953, -3.2164645195007324, -3.9443490505218506, -3.1657495498657227, -6.712656021118164, -5.975244998931885, -0.9532536864280701]"
0,0,def,m,it,outScope,"Whenever the farmer owns a cow, he beats it. It is a big one.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-9.320930480957031, -8.541025161743164, -6.7818284034729, -2.1672401428222656, -3.6728572845458984, -0.5738940834999084, -0.9078528881072998, -10.68730354309082, -0.30963465571403503, -1.9969195127487183, -4.553520202636719, -1.2392691373825073, -2.1428258419036865, -6.491435527801514, -6.281473636627197, -1.1834300756454468]"
0,0,def,m,it,inScope,"The farmer owns a cow, and he beats it and it is a big one.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-16.381494522094727, -7.045042037963867, -1.4919484853744507, -3.9285175800323486, -1.415990948677063, -2.2030539512634277, -2.1832735538482666, -9.072761535644531, -0.4626079797744751, -3.9971444606781006, -4.209359169006348, -3.4752373695373535, -3.690046548843384, -5.774688243865967, -4.068422317504883, -0.8540560603141785]"
0,0,def,m,it,outScope,"The farmer owns a cow, and he beats it. It is a big one.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-16.381494522094727, -7.045042037963867, -1.4919484853744507, -3.9285175800323486, -1.415990948677063, -2.2030539512634277, -2.1832735538482666, -9.072761535644531, -0.4626079797744751, -2.439532995223999, -3.8198959827423096, -2.2714338302612305, -1.9929989576339722, -6.072116374969482, -5.845066070556641, -1.217466115951538]"
0,0,def,f,he,inScope,"If the farmer owns a cow, she beats it and also feeds it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-11.637836456298828, -7.974259376525879, -5.365115165710449, -1.9501054286956787, -3.5836739540100098, -0.7029772400856018, -4.3017754554748535, -12.541685104370117, -0.967294454574585, -2.8030271530151367, -5.829896926879883, -2.217179298400879, -0.07990166544914246, -0.987470269203186]"
0,0,def,f,he,outScope,"If the farmer owns a cow, she beats it. She also feeds it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.","[-11.637836456298828, -7.974260330200195, -5.365113258361816, -1.9501014947891235, -3.583669424057007, -0.7029744982719421, -4.301765441894531, -12.541687965393066, -0.9672931432723999, -2.0732200145721436, -3.100522041320801, -3.4825873374938965, -3.321122884750366, -0.2988223433494568, -1.3049681186676025]"
0,0,def,f,he,inScope,"Whenever the farmer owns a cow, she beats it and also feeds it.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-9.320928573608398, -8.541017532348633, -6.781836032867432, -2.1672418117523193, -3.672849178314209, -0.5738925933837891, -4.067800521850586, -11.78648567199707, -0.7122467756271362, -2.462538242340088, -5.488412380218506, -1.800281286239624, -0.06534045189619064, -0.7247839570045471]"
0,0,def,f,he,outScope,"Whenever the farmer owns a cow, she beats it. She also feeds it.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.","[-9.320930480957031, -8.541017532348633, -6.781834602355957, -2.1672401428222656, -3.6728551387786865, -0.5738933086395264, -4.067800998687744, -11.786487579345703, -0.712251603603363, -1.9248934984207153, -3.1944103240966797, -3.4584877490997314, -2.3814477920532227, -0.2191380262374878, -1.225154995918274]"
0,0,def,f,he,inScope,"The farmer owns a cow, and she beats it and also feeds it.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|Ġand|Ġalso|Ġfeeds|Ġit|.","[-16.381507873535156, -7.045044898986816, -1.4919397830963135, -3.928514003753662, -1.415977954864502, -2.2030601501464844, -4.077609062194824, -11.123796463012695, -1.0162473917007446, -3.7287001609802246, -5.708136558532715, -1.7898914813995361, -0.06700494885444641, -0.5892573595046997]"
0,0,def,f,he,outScope,"The farmer owns a cow, and she beats it. She also feeds it.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġfeeds|Ġit|.","[-16.381502151489258, -7.045040130615234, -1.4919414520263672, -3.9285123348236084, -1.4159756898880005, -2.203054428100586, -4.077613353729248, -11.123800277709961, -1.0162471532821655, -2.141599178314209, -2.7726078033447266, -3.1696643829345703, -4.389612197875977, -0.19017282128334045, -1.1688848733901978]"
0,0,def,f,it,inScope,"If the farmer owns a cow, she beats it and it is a big one.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-11.637859344482422, -7.9742560386657715, -5.365119457244873, -1.95010244846344, -3.5836684703826904, -0.7029733061790466, -4.3017473220825195, -12.541685104370117, -0.9672969579696655, -2.803030014038086, -2.765770435333252, -3.6752212047576904, -3.1449849605560303, -6.018474578857422, -4.081832408905029, -1.0172057151794434]"
0,0,def,f,it,outScope,"If the farmer owns a cow, she beats it. It is a big one.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-11.637859344482422, -7.9742560386657715, -5.365119457244873, -1.95010244846344, -3.5836684703826904, -0.7029733061790466, -4.3017473220825195, -12.541685104370117, -0.9672969579696655, -2.0732336044311523, -4.538980484008789, -1.0486633777618408, -1.982923984527588, -5.698363304138184, -5.110172748565674, -1.2634214162826538]"
0,0,def,f,it,inScope,"Whenever the farmer owns a cow, she beats it and it is a big one.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-9.320930480957031, -8.541025161743164, -6.7818284034729, -2.1672401428222656, -3.6728572845458984, -0.5738940834999084, -4.067804336547852, -11.786478996276855, -0.7122604846954346, -2.462533950805664, -2.8147189617156982, -4.304118633270264, -2.9716856479644775, -6.21150016784668, -5.349165916442871, -0.8984184265136719]"
0,0,def,f,it,outScope,"Whenever the farmer owns a cow, she beats it. It is a big one.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-9.320930480957031, -8.541025161743164, -6.7818284034729, -2.1672401428222656, -3.6728572845458984, -0.5738940834999084, -4.067804336547852, -11.786478996276855, -0.7122604846954346, -1.9248846769332886, -4.540576457977295, -0.8964539766311646, -2.018990993499756, -6.221769332885742, -5.610074043273926, -1.1796140670776367]"
0,0,def,f,it,inScope,"The farmer owns a cow, and she beats it and it is a big one.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġbig|Ġone|.","[-16.381494522094727, -7.045042037963867, -1.4919484853744507, -3.9285175800323486, -1.415990948677063, -2.2030539512634277, -4.077637672424316, -11.123796463012695, -1.0162376165390015, -3.728715181350708, -3.6989874839782715, -3.388768434524536, -3.7414095401763916, -5.2879743576049805, -3.749314546585083, -0.8458861112594604]"
0,0,def,f,it,outScope,"The farmer owns a cow, and she beats it. It is a big one.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġshe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġbig|Ġone|.","[-16.381494522094727, -7.045042037963867, -1.4919484853744507, -3.9285175800323486, -1.415990948677063, -2.2030539512634277, -4.077637672424316, -11.123796463012695, -1.0162376165390015, -2.141603708267212, -3.7749524116516113, -1.4660792350769043, -1.661559820175171, -5.343160629272461, -5.389286518096924, -1.2932049036026]"
0,1,name,m,he,inScope,Every farmer who owns a cow beats it and also sells it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -4.018912315368652, -5.7975664138793945, -4.503785133361816, -1.1476869583129883, -1.483552098274231]"
0,1,name,m,he,outScope,Every farmer who owns a cow beats it. He also sells it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġsells|Ġit|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -2.2026214599609375, -4.263996124267578, -4.160324573516846, -4.050887107849121, -1.9109699726104736, -1.7321528196334839]"
0,1,name,m,it,inScope,Every farmer who owns a cow beats it and it is a healthy one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -4.018912315368652, -5.250090599060059, -2.5004608631134033, -1.9203050136566162, -6.654233932495117, -5.363325119018555, -1.1494395732879639]"
0,1,name,m,it,outScope,Every farmer who owns a cow beats it. It is a healthy one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -2.2026214599609375, -3.0371553897857666, -1.2949137687683105, -1.12557852268219, -9.263413429260254, -9.707447052001953, -1.414680004119873]"
0,1,name,f,he,inScope,Every farmer who owns a cow beats it and also sells it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -4.018912315368652, -5.7975664138793945, -4.503785133361816, -1.1476869583129883, -1.483552098274231]"
0,1,name,f,he,outScope,Every farmer who owns a cow beats it. She also sells it.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠShe|Ġalso|Ġsells|Ġit|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -2.2026214599609375, -7.4846296310424805, -4.908806800842285, -5.501399040222168, -3.5541276931762695, -1.667132019996643]"
0,1,name,f,it,inScope,Every farmer who owns a cow beats it and it is a healthy one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -4.018912315368652, -5.250090599060059, -2.5004608631134033, -1.9203050136566162, -6.654233932495117, -5.363325119018555, -1.1494395732879639]"
0,1,name,f,it,outScope,Every farmer who owns a cow beats it. It is a healthy one.,every,Every|Ġfarmer|Ġwho|Ġowns|Ġa|Ġcow|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.,"[-10.313337326049805, -3.1974897384643555, -3.310231924057007, -0.987285852432251, -2.6793110370635986, -12.450563430786133, -0.7807528972625732, -2.2026214599609375, -3.0371553897857666, -1.2949137687683105, -1.12557852268219, -9.263413429260254, -9.707447052001953, -1.414680004119873]"
0,1,def,m,he,inScope,"If the farmer owns a cow, he beats it and also sells it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-11.637836456298828, -7.974259376525879, -5.365115165710449, -1.9501054286956787, -3.5836739540100098, -0.7029772400856018, -1.0545438528060913, -11.209043502807617, -0.46333450078964233, -2.820482015609741, -6.1862897872924805, -3.03739070892334, -1.0950024127960205, -0.9024450778961182]"
0,1,def,m,he,outScope,"If the farmer owns a cow, he beats it. He also sells it.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġsells|Ġit|.","[-11.637836456298828, -7.974260330200195, -5.365113258361816, -1.9501014947891235, -3.583669424057007, -0.7029744982719421, -1.0545436143875122, -11.20903491973877, -0.463334858417511, -1.8339807987213135, -3.0272927284240723, -3.87522554397583, -4.092906475067139, -1.972015619277954, -1.1583538055419922]"
0,1,def,m,he,inScope,"Whenever the farmer owns a cow, he beats it and also sells it.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-9.320928573608398, -8.541017532348633, -6.781836032867432, -2.1672418117523193, -3.672849178314209, -0.5738925933837891, -0.9078600406646729, -10.687296867370605, -0.30963289737701416, -3.0554628372192383, -5.460595607757568, -3.5990185737609863, -1.3686082363128662, -0.8450373411178589]"
0,1,def,m,he,outScope,"Whenever the farmer owns a cow, he beats it. He also sells it.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġsells|Ġit|.","[-9.320930480957031, -8.541017532348633, -6.781834602355957, -2.1672401428222656, -3.6728551387786865, -0.5738933086395264, -0.9078575968742371, -10.687297821044922, -0.3096318542957306, -1.9969077110290527, -2.6508302688598633, -3.6016323566436768, -3.6992547512054443, -2.0766232013702393, -1.1696317195892334]"
0,1,def,m,he,inScope,"The farmer owns a cow, and he beats it and also sells it.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġalso|Ġsells|Ġit|.","[-16.381507873535156, -7.045044898986816, -1.4919397830963135, -3.928514003753662, -1.415977954864502, -2.2030601501464844, -2.183255195617676, -9.072757720947266, -0.46260595321655273, -3.997145175933838, -5.943215847015381, -3.038433074951172, -0.893423855304718, -0.7697003483772278]"
0,1,def,m,he,outScope,"The farmer owns a cow, and he beats it. He also sells it.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠHe|Ġalso|Ġsells|Ġit|.","[-16.381502151489258, -7.045040130615234, -1.4919414520263672, -3.9285123348236084, -1.4159756898880005, -2.203054428100586, -2.183258533477783, -9.072759628295898, -0.4626052677631378, -2.4395322799682617, -2.3570146560668945, -3.226438045501709, -4.791644096374512, -2.270193338394165, -1.0802907943725586]"
0,1,def,m,it,inScope,"If the farmer owns a cow, he beats it and it is a healthy one.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-11.637859344482422, -7.9742560386657715, -5.365119457244873, -1.95010244846344, -3.5836684703826904, -0.7029733061790466, -1.0545461177825928, -11.209036827087402, -0.46333158016204834, -2.820490598678589, -2.978569984436035, -4.3411712646484375, -3.091099262237549, -6.868185520172119, -3.6978793144226074, -0.7045061588287354]"
0,1,def,m,it,outScope,"If the farmer owns a cow, he beats it. It is a healthy one.",if,"If|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-11.637859344482422, -7.9742560386657715, -5.365119457244873, -1.95010244846344, -3.5836684703826904, -0.7029733061790466, -1.0545461177825928, -11.209036827087402, -0.46333158016204834, -1.8339717388153076, -4.613417148590088, -1.3217308521270752, -1.9515068531036377, -8.164572715759277, -7.212506294250488, -1.1919368505477905]"
0,1,def,m,it,inScope,"Whenever the farmer owns a cow, he beats it and it is a healthy one.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-9.320930480957031, -8.541025161743164, -6.7818284034729, -2.1672401428222656, -3.6728572845458984, -0.5738940834999084, -0.9078528881072998, -10.68730354309082, -0.30963465571403503, -3.0554370880126953, -3.2164645195007324, -3.9443490505218506, -3.1657495498657227, -6.770593643188477, -3.672767400741577, -0.6280660629272461]"
0,1,def,m,it,outScope,"Whenever the farmer owns a cow, he beats it. It is a healthy one.",whenever,"Whenever|Ġthe|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-9.320930480957031, -8.541025161743164, -6.7818284034729, -2.1672401428222656, -3.6728572845458984, -0.5738940834999084, -0.9078528881072998, -10.68730354309082, -0.30963465571403503, -1.9969195127487183, -4.553520202636719, -1.2392691373825073, -2.1428258419036865, -7.895031452178955, -8.082799911499023, -1.1728401184082031]"
0,1,def,m,it,inScope,"The farmer owns a cow, and he beats it and it is a healthy one.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|Ġand|Ġit|Ġis|Ġa|Ġhealthy|Ġone|.","[-16.381494522094727, -7.045042037963867, -1.4919484853744507, -3.9285175800323486, -1.415990948677063, -2.2030539512634277, -2.1832735538482666, -9.072761535644531, -0.4626079797744751, -3.9971444606781006, -4.209359169006348, -3.4752373695373535, -3.690046548843384, -7.750096321105957, -4.3961968421936035, -0.7341328859329224]"
0,1,def,m,it,outScope,"The farmer owns a cow, and he beats it. It is a healthy one.",existential,"The|Ġfarmer|Ġowns|Ġa|Ġcow|,|Ġand|Ġhe|Ġbeats|Ġit|.|ĠIt|Ġis|Ġa|Ġhealthy|Ġone|.","[-16.381494522094727, -7.045042037963867, -1.4919484853744507, -3.9285175800323486, -1.415990948677063, -2.2030539512634277, -2.1832735538482666, -9.072761535644531, -0.4626079797744751, -2.439532995223999, -3.8198959827423096, -2.2714338302612305, -1.9929989576339722, -8.400337219238281, -7.395541191101074, -1.182795524597168]"
