frame,gender,sent,sentence_type,scope,tokens,logprobs
2,m,Every kid played in the park before he shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-9.252647399902344, -8.226058959960938, -2.860398054122925, -0.3751785457134247, -3.239894390106201, -5.167107582092285, -5.051176071166992, -11.868188858032227, -5.736835479736328, -2.0144691467285156, -1.7215394973754883]"
2,m,Every kid played in the park. He shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-9.252647399902344, -8.226058959960938, -2.860398054122925, -0.3751785457134247, -3.239894390106201, -1.681435465812683, -4.842268466949463, -8.76699161529541, -2.939131021499634, -1.6250128746032715, -2.1639177799224854]"
2,m,No kid played in the park before he shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-10.589638710021973, -9.235668182373047, -2.9553911685943604, -0.6894375681877136, -3.589151620864868, -4.786301612854004, -4.875158309936523, -9.222951889038086, -5.824253559112549, -2.1164798736572266, -1.682478666305542]"
2,m,No kid played in the park. He shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-10.589638710021973, -9.235668182373047, -2.9553911685943604, -0.6894375681877136, -3.589151620864868, -1.988985300064087, -4.918398380279541, -7.514976501464844, -5.297408580780029, -2.241072416305542, -1.9496569633483887]"
2,f,A kid played in the park before she shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-11.066980361938477, -8.014867782592773, -3.4048092365264893, -0.6448972821235657, -3.6789023876190186, -5.546270370483398, -4.833894729614258, -9.352359771728516, -5.203983306884766, -1.786677360534668, -1.8030197620391846]"
2,f,A kid played in the park. She shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-11.066980361938477, -8.014867782592773, -3.4048092365264893, -0.6448972821235657, -3.6789023876190186, -2.1960465908050537, -3.8546948432922363, -6.839414119720459, -3.6408300399780273, -1.0418719053268433, -1.4784274101257324]"
2,f,Every kid played in the park before she shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-9.252647399902344, -8.226058959960938, -2.860398054122925, -0.3751785457134247, -3.239894390106201, -5.167107582092285, -6.64963436126709, -10.685139656066895, -6.128731727600098, -2.401334285736084, -1.6802383661270142]"
2,f,Every kid played in the park. She shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-9.252647399902344, -8.226058959960938, -2.860398054122925, -0.3751785457134247, -3.239894390106201, -1.681435465812683, -5.072636127471924, -9.4749116897583, -3.5670151710510254, -2.08077073097229, -2.287362813949585]"
2,f,No kid played in the park before she shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-10.589638710021973, -9.235668182373047, -2.9553911685943604, -0.6894375681877136, -3.589151620864868, -4.786301612854004, -5.7269697189331055, -8.559086799621582, -6.045616149902344, -2.368090867996216, -1.6076394319534302]"
2,f,No kid played in the park. She shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-10.589638710021973, -9.235668182373047, -2.9553911685943604, -0.6894375681877136, -3.589151620864868, -1.988985300064087, -5.226457118988037, -8.321965217590332, -5.828383922576904, -2.6484427452087402, -1.8657515048980713]"
2,p,A kid played in the park before they shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-11.066980361938477, -8.014867782592773, -3.4048092365264893, -0.6448972821235657, -3.6789023876190186, -5.546270370483398, -4.248544692993164, -9.941326141357422, -6.175674915313721, -1.7335652112960815, -1.6908015012741089]"
2,p,A kid played in the park. They shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-11.066980361938477, -8.014867782592773, -3.4048092365264893, -0.6448972821235657, -3.6789023876190186, -2.1960465908050537, -4.756369113922119, -6.368231773376465, -3.6430749893188477, -0.9716818332672119, -1.2947883605957031]"
2,p,Every kid played in the park before they shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-9.252647399902344, -8.226058959960938, -2.860398054122925, -0.3751785457134247, -3.239894390106201, -5.167107582092285, -3.3752365112304688, -12.550271987915039, -5.561922073364258, -1.569864273071289, -2.0447986125946045]"
2,p,Every kid played in the park. They shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-9.252647399902344, -8.226058959960938, -2.860398054122925, -0.3751785457134247, -3.239894390106201, -1.681435465812683, -3.4347615242004395, -7.783076286315918, -4.216987609863281, -1.0983021259307861, -2.2087783813476562]"
2,p,No kid played in the park before they shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-10.589638710021973, -9.235668182373047, -2.9553911685943604, -0.6894375681877136, -3.589151620864868, -4.786301612854004, -4.3434247970581055, -10.22929859161377, -5.630034923553467, -1.6008241176605225, -1.8230254650115967]"
2,p,No kid played in the park. They shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-10.589638710021973, -9.235668182373047, -2.9553911685943604, -0.6894375681877136, -3.589151620864868, -1.988985300064087, -4.1393609046936035, -8.262481689453125, -4.757933616638184, -1.4066911935806274, -2.485654592514038]"
3,m,A student studied in the library before he stared at the pages.,ext,inScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.440397262573242, -9.976253509521484, -3.5469136238098145, -1.7171720266342163, -2.502777099609375, -4.7036333084106445, -3.6104652881622314, -9.43157958984375, -0.9070849418640137, -0.7330590486526489, -6.11883544921875, -2.551100969314575]"
3,m,A student studied in the library. He stared at the pages.,ext,outScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.440397262573242, -9.976253509521484, -3.5469136238098145, -1.7171720266342163, -2.502777099609375, -2.332782030105591, -2.102646589279175, -6.617432594299316, -0.3651447892189026, -0.7242951393127441, -4.157054424285889, -3.9300146102905273]"
3,m,Every student studied in the library before he stared at the pages.,uni,inScope,Every|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-7.94191312789917, -9.067825317382812, -2.0228970050811768, -1.2300739288330078, -4.871725082397461, -4.95450496673584, -4.34559440612793, -10.118392944335938, -1.4329614639282227, -0.5085957050323486, -6.537992477416992, -2.205890655517578]"
3,m,Every student studied in the library. He stared at the pages.,uni,outScope,Every|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-7.94191312789917, -9.067825317382812, -2.0228970050811768, -1.2300739288330078, -4.871725082397461, -2.1790554523468018, -5.029760360717773, -7.0782976150512695, -0.3799084424972534, -0.6972450613975525, -4.094772815704346, -2.9485678672790527]"
3,m,No student studied in the library before he stared at the pages.,no,inScope,No|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.008206367492676, -9.325837135314941, -2.443453788757324, -1.4984121322631836, -4.56709098815918, -4.226225852966309, -5.076204299926758, -9.963766098022461, -0.6411781311035156, -0.6779235601425171, -5.549275875091553, -2.0568742752075195]"
3,m,No student studied in the library. He stared at the pages.,no,outScope,No|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.008206367492676, -9.325837135314941, -2.443453788757324, -1.4984121322631836, -4.56709098815918, -2.42584490776062, -5.257126808166504, -7.341163635253906, -0.5451778769493103, -0.7295715808868408, -5.206547737121582, -2.9580631256103516]"
3,f,A student studied in the library before she stared at the pages.,ext,inScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġshe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.440397262573242, -9.976253509521484, -3.5469136238098145, -1.7171720266342163, -2.502777099609375, -4.7036333084106445, -4.0572309494018555, -9.521218299865723, -1.08094322681427, -0.7694974541664124, -6.439332008361816, -2.4900403022766113]"
