frame,gender,sent,sentence_type,scope,tokens,logprobs
0,f,No farmer worked in the field before she dreamed of the harvest.,no,inScope,No|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|Ġbefore|Ġshe|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-12.86164665222168, -6.504393577575684, -1.8339391946792603, -0.7518841028213501, -2.066925048828125, -5.014337062835693, -5.696141719818115, -8.10843563079834, -0.8323336243629456, -2.59832763671875, -4.329599380493164, -1.3334234952926636]"
0,f,No farmer worked in the field. She dreamed of the harvest.,no,outScope,No|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|.|ĠShe|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-12.86164665222168, -6.504393577575684, -1.8339391946792603, -0.7518841028213501, -2.066925048828125, -2.4319262504577637, -5.188811302185059, -8.395218849182129, -0.36854684352874756, -2.5232443809509277, -4.79541015625, -1.521297574043274]"
0,p,A farmer worked in the field before they dreamed of the harvest.,ext,inScope,A|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|Ġbefore|Ġthey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-12.816668510437012, -7.815774917602539, -2.2108023166656494, -1.006105661392212, -1.6161003112792969, -5.881627082824707, -5.430542945861816, -9.892205238342285, -0.6702103614807129, -2.1210262775421143, -4.899730682373047, -0.9594149589538574]"
0,p,A farmer worked in the field. They dreamed of the harvest.,ext,outScope,A|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|.|ĠThey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-12.816668510437012, -7.815774917602539, -2.2108023166656494, -1.006105661392212, -1.6161003112792969, -2.395146369934082, -5.268397331237793, -9.5736665725708, -0.4434966444969177, -2.3001461029052734, -3.2247302532196045, -1.1465624570846558]"
0,p,Every farmer worked in the field before they dreamed of the harvest.,uni,inScope,Every|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|Ġbefore|Ġthey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-13.03095817565918, -7.659904956817627, -2.4253005981445312, -1.1461797952651978, -2.142028331756592, -5.873072624206543, -3.6930456161499023, -9.50793170928955, -0.3508850634098053, -2.7828171253204346, -5.423141002655029, -1.140822172164917]"
0,p,Every farmer worked in the field. They dreamed of the harvest.,uni,outScope,Every|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|.|ĠThey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-13.03095817565918, -7.659904956817627, -2.4253005981445312, -1.1461797952651978, -2.142028331756592, -2.5377931594848633, -3.043001651763916, -9.465301513671875, -0.25289493799209595, -2.538356304168701, -4.745966911315918, -1.5195454359054565]"
0,p,No farmer worked in the field before they dreamed of the harvest.,no,inScope,No|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|Ġbefore|Ġthey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-12.86164665222168, -6.504393577575684, -1.8339391946792603, -0.7518841028213501, -2.066925048828125, -5.014337062835693, -4.700324535369873, -9.803816795349121, -0.7727580070495605, -2.424974203109741, -4.384407997131348, -1.227659821510315]"
0,p,No farmer worked in the field. They dreamed of the harvest.,no,outScope,No|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|.|ĠThey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-12.86164665222168, -6.504393577575684, -1.8339391946792603, -0.7518841028213501, -2.066925048828125, -2.4319262504577637, -3.1750383377075195, -9.9066162109375, -0.44270119071006775, -2.1960299015045166, -3.9261064529418945, -1.453077793121338]"
1,m,A pirate sailed across the ocean before he laughed as the waves crashed around.,ext,inScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġhe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.5555419921875, -8.863743782043457, -4.041515350341797, -0.34476661682128906, -2.82698917388916, -6.385743618011475, -2.382021903991699, -9.965779304504395, -5.226174831390381, -2.040930986404419, -3.971374750137329, -1.6364368200302124, -2.4100587368011475, -5.854943752288818]"
1,m,A pirate sailed across the ocean. He laughed as the waves crashed around.,ext,outScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠHe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.5555419921875, -8.863743782043457, -4.041515350341797, -0.34476661682128906, -2.82698917388916, -2.965056896209717, -1.1830549240112305, -8.694448471069336, -2.720567226409912, -2.5031659603118896, -1.7612985372543335, -1.4187891483306885, -2.4133527278900146, -6.290907382965088]"
1,m,Every pirate sailed across the ocean before he laughed as the waves crashed around.,uni,inScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġhe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-14.129388809204102, -8.316648483276367, -5.016040325164795, -0.2967554032802582, -1.7654997110366821, -5.04359769821167, -2.9948408603668213, -10.718947410583496, -5.590694427490234, -2.2348194122314453, -4.818764686584473, -1.864673137664795, -2.5504417419433594, -6.061264514923096]"
1,m,Every pirate sailed across the ocean. He laughed as the waves crashed around.,uni,outScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠHe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-14.129388809204102, -8.316648483276367, -5.016040325164795, -0.2967554032802582, -1.7654997110366821, -2.778439998626709, -3.4200782775878906, -8.586007118225098, -2.783681869506836, -2.6165151596069336, -4.155540466308594, -1.6869796514511108, -2.928926467895508, -6.366955757141113]"
1,m,No pirate sailed across the ocean before he laughed as the waves crashed around.,no,inScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġhe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.87315559387207, -10.451475143432617, -5.077462196350098, -0.3807050585746765, -2.4781811237335205, -4.567699432373047, -3.3272666931152344, -9.968714714050293, -5.795867443084717, -2.205054759979248, -5.0860443115234375, -1.775219440460205, -2.39052414894104, -6.177310943603516]"
1,m,No pirate sailed across the ocean. He laughed as the waves crashed around.,no,outScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠHe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.87315559387207, -10.451475143432617, -5.077462196350098, -0.3807050585746765, -2.4781811237335205, -2.560962438583374, -2.4810609817504883, -9.065897941589355, -3.1907401084899902, -2.5813169479370117, -4.626721382141113, -1.831608772277832, -2.7416844367980957, -6.55953311920166]"
1,f,A pirate sailed across the ocean before she laughed as the waves crashed around.,ext,inScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġshe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.5555419921875, -8.863743782043457, -4.041515350341797, -0.34476661682128906, -2.82698917388916, -6.385743618011475, -4.931757926940918, -9.698589324951172, -5.030038833618164, -2.0122694969177246, -4.078778266906738, -1.7930368185043335, -2.350308418273926, -6.061800003051758]"
1,f,A pirate sailed across the ocean. She laughed as the waves crashed around.,ext,outScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠShe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.5555419921875, -8.863743782043457, -4.041515350341797, -0.34476661682128906, -2.82698917388916, -2.965056896209717, -4.506588935852051, -7.5780558586120605, -2.8797268867492676, -2.0030314922332764, -2.1749515533447266, -1.634141445159912, -2.441195249557495, -6.45665168762207]"
1,f,Every pirate sailed across the ocean before she laughed as the waves crashed around.,uni,inScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġshe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-14.129388809204102, -8.316648483276367, -5.016040325164795, -0.2967554032802582, -1.7654997110366821, -5.04359769821167, -6.095715522766113, -10.052336692810059, -5.262609958648682, -2.5384504795074463, -5.27435302734375, -1.9191899299621582, -2.6026251316070557, -6.337528705596924]"
1,f,Every pirate sailed across the ocean. She laughed as the waves crashed around.,uni,outScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠShe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-14.129388809204102, -8.316648483276367, -5.016040325164795, -0.2967554032802582, -1.7654997110366821, -2.778439998626709, -6.862833023071289, -7.357627868652344, -3.040740489959717, -2.655794620513916, -4.760204315185547, -1.9079965353012085, -2.951164722442627, -6.79950475692749]"
1,f,No pirate sailed across the ocean before she laughed as the waves crashed around.,no,inScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġshe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.87315559387207, -10.451475143432617, -5.077462196350098, -0.3807050585746765, -2.4781811237335205, -4.567699432373047, -5.612171173095703, -9.511347770690918, -5.360356330871582, -2.375683307647705, -5.273762226104736, -1.877166986465454, -2.411489963531494, -6.402233123779297]"
1,f,No pirate sailed across the ocean. She laughed as the waves crashed around.,no,outScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠShe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.87315559387207, -10.451475143432617, -5.077462196350098, -0.3807050585746765, -2.4781811237335205, -2.560962438583374, -5.485123634338379, -8.22476863861084, -3.2821435928344727, -2.551774501800537, -4.785713195800781, -1.9768671989440918, -2.7636799812316895, -6.897590160369873]"
1,p,A pirate sailed across the ocean before they laughed as the waves crashed around.,ext,inScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġthey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.5555419921875, -8.863743782043457, -4.041515350341797, -0.34476661682128906, -2.82698917388916, -6.385743618011475, -4.919441223144531, -9.690357208251953, -5.593328475952148, -2.0834970474243164, -4.785078525543213, -1.640601634979248, -2.5847973823547363, -5.389965057373047]"
1,p,A pirate sailed across the ocean. They laughed as the waves crashed around.,ext,outScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠThey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.5555419921875, -8.863743782043457, -4.041515350341797, -0.34476661682128906, -2.82698917388916, -2.965056896209717, -4.371033668518066, -7.917455673217773, -3.0497570037841797, -1.8930342197418213, -2.5150463581085205, -1.427817702293396, -2.5697810649871826, -5.544107437133789]"
1,p,Every pirate sailed across the ocean before they laughed as the waves crashed around.,uni,inScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġthey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-14.129388809204102, -8.316648483276367, -5.016040325164795, -0.2967554032802582, -1.7654997110366821, -5.04359769821167, -3.25527024269104, -10.79329776763916, -5.89088773727417, -2.0743727684020996, -5.305431365966797, -1.9123014211654663, -2.8437089920043945, -5.814377307891846]"
1,p,Every pirate sailed across the ocean. They laughed as the waves crashed around.,uni,outScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠThey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-14.129388809204102, -8.316648483276367, -5.016040325164795, -0.2967554032802582, -1.7654997110366821, -2.778439998626709, -2.8247241973876953, -8.766463279724121, -3.121093988418579, -2.3337929248809814, -3.855421781539917, -1.6893408298492432, -2.9543509483337402, -6.2674946784973145]"
1,p,No pirate sailed across the ocean before they laughed as the waves crashed around.,no,inScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġthey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.87315559387207, -10.451475143432617, -5.077462196350098, -0.3807050585746765, -2.4781811237335205, -4.567699432373047, -4.8565673828125, -9.690864562988281, -6.093691825866699, -2.339357376098633, -5.828277587890625, -1.857009768486023, -2.58829927444458, -5.613829135894775]"
1,p,No pirate sailed across the ocean. They laughed as the waves crashed around.,no,outScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠThey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.87315559387207, -10.451475143432617, -5.077462196350098, -0.3807050585746765, -2.4781811237335205, -2.560962438583374, -3.4686594009399414, -8.839268684387207, -3.311342716217041, -2.0482757091522217, -5.11689567565918, -1.7966221570968628, -2.8380050659179688, -6.103631019592285]"
2,m,A kid played in the park before he shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-11.660175323486328, -7.145427703857422, -2.749312162399292, -0.6433420777320862, -2.56406307220459, -5.805172443389893, -3.1499388217926025, -9.852927207946777, -5.038901329040527, -1.5054696798324585, -1.9668503999710083]"
2,m,A kid played in the park. He shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-11.660175323486328, -7.145427703857422, -2.749312162399292, -0.6433420777320862, -2.56406307220459, -2.2093796730041504, -2.0725629329681396, -6.439155578613281, -5.018486022949219, -1.492846965789795, -2.016246795654297]"
2,m,Every kid played in the park before he shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-11.6783447265625, -8.061721801757812, -3.1265017986297607, -0.8618097305297852, -3.245473623275757, -6.098038673400879, -3.7284860610961914, -10.943819046020508, -5.080370903015137, -1.958168625831604, -2.3495078086853027]"
2,m,Every kid played in the park. He shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-11.6783447265625, -8.061721801757812, -3.1265017986297607, -0.8618097305297852, -3.245473623275757, -1.9016845226287842, -3.992905616760254, -7.898123741149902, -5.083791732788086, -1.6848231554031372, -2.5991735458374023]"
2,m,No kid played in the park before he shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-11.623321533203125, -6.845348834991455, -3.001014471054077, -0.9297854900360107, -3.4096124172210693, -5.18837833404541, -3.863034248352051, -10.289146423339844, -4.997243881225586, -1.8971202373504639, -1.7391293048858643]"
2,m,No kid played in the park. He shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-11.623321533203125, -6.845348834991455, -3.001014471054077, -0.9297854900360107, -3.4096124172210693, -2.504885673522949, -3.5200860500335693, -8.252669334411621, -4.862393856048584, -1.9725314378738403, -2.3208718299865723]"
2,f,A kid played in the park before she shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-11.660175323486328, -7.145427703857422, -2.749312162399292, -0.6433420777320862, -2.56406307220459, -5.805172443389893, -4.522817611694336, -9.79017162322998, -4.806723594665527, -1.453966498374939, -1.7158875465393066]"
2,f,A kid played in the park. She shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-11.660175323486328, -7.145427703857422, -2.749312162399292, -0.6433420777320862, -2.56406307220459, -2.2093796730041504, -3.1368043422698975, -7.039931774139404, -5.111605167388916, -1.37751042842865, -1.8484559059143066]"
2,f,Every kid played in the park before she shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-11.6783447265625, -8.061721801757812, -3.1265017986297607, -0.8618097305297852, -3.245473623275757, -6.098038673400879, -4.821820259094238, -10.468133926391602, -4.84881591796875, -1.9217579364776611, -1.9751776456832886]"
2,f,Every kid played in the park. She shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-11.6783447265625, -8.061721801757812, -3.1265017986297607, -0.8618097305297852, -3.245473623275757, -1.9016845226287842, -4.726906776428223, -8.314310073852539, -4.821611404418945, -1.5911577939987183, -2.625028133392334]"
2,f,No kid played in the park before she shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-11.623321533203125, -6.845348834991455, -3.001014471054077, -0.9297854900360107, -3.4096124172210693, -5.18837833404541, -4.609198570251465, -10.279422760009766, -4.749547481536865, -1.7725435495376587, -1.6733828783035278]"
2,f,No kid played in the park. She shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-11.623321533203125, -6.845348834991455, -3.001014471054077, -0.9297854900360107, -3.4096124172210693, -2.504885673522949, -4.202856063842773, -8.427767753601074, -4.725508213043213, -1.754640817642212, -2.2354109287261963]"
2,p,A kid played in the park before they shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-11.660175323486328, -7.145427703857422, -2.749312162399292, -0.6433420777320862, -2.56406307220459, -5.805172443389893, -4.581514358520508, -9.566939353942871, -5.8652424812316895, -1.3383946418762207, -1.7584409713745117]"
2,p,A kid played in the park. They shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-11.660175323486328, -7.145427703857422, -2.749312162399292, -0.6433420777320862, -2.56406307220459, -2.2093796730041504, -4.068962097167969, -6.7841596603393555, -5.238475322723389, -1.2752898931503296, -1.6852627992630005]"
2,p,Every kid played in the park before they shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-11.6783447265625, -8.061721801757812, -3.1265017986297607, -0.8618097305297852, -3.245473623275757, -6.098038673400879, -2.7929182052612305, -11.470924377441406, -5.134962558746338, -1.6322734355926514, -2.357529640197754]"
2,p,Every kid played in the park. They shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-11.6783447265625, -8.061721801757812, -3.1265017986297607, -0.8618097305297852, -3.245473623275757, -1.9016845226287842, -2.98726749420166, -7.164420127868652, -4.711762428283691, -1.33331298828125, -2.480438232421875]"
2,p,No kid played in the park before they shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-11.623321533203125, -6.845348834991455, -3.001014471054077, -0.9297854900360107, -3.4096124172210693, -5.18837833404541, -3.996640205383301, -10.502278327941895, -5.385156154632568, -1.3571813106536865, -1.8707795143127441]"
2,p,No kid played in the park. They shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-11.623321533203125, -6.845348834991455, -3.001014471054077, -0.9297854900360107, -3.4096124172210693, -2.504885673522949, -3.478292226791382, -9.146829605102539, -4.862886428833008, -1.6063016653060913, -2.4468026161193848]"
3,m,A student studied in the library before he stared at the pages.,ext,inScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.304973602294922, -9.697071075439453, -2.8761391639709473, -1.233278512954712, -4.964219570159912, -4.509450435638428, -3.7396605014801025, -9.475279808044434, -0.5877158641815186, -0.7024261951446533, -5.854491233825684, -2.477222442626953]"
3,m,A student studied in the library. He stared at the pages.,ext,outScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.304973602294922, -9.697071075439453, -2.8761391639709473, -1.233278512954712, -4.964219570159912, -2.465207576751709, -2.1622321605682373, -7.42659330368042, -0.4158133566379547, -0.4522569477558136, -4.1171417236328125, -3.0759832859039307]"
3,m,Every student studied in the library before he stared at the pages.,uni,inScope,Every|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.155440330505371, -9.228960037231445, -2.239579200744629, -1.2378641366958618, -4.202373027801514, -4.859093189239502, -4.769394874572754, -11.206192016601562, -0.5868901610374451, -0.7501775026321411, -5.922539234161377, -2.538707733154297]"
3,m,Every student studied in the library. He stared at the pages.,uni,outScope,Every|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.155440330505371, -9.228960037231445, -2.239579200744629, -1.2378641366958618, -4.202373027801514, -2.876579761505127, -3.7871103286743164, -8.28663158416748, -0.5036821365356445, -0.4384760558605194, -4.710173606872559, -2.9682531356811523]"
3,m,No student studied in the library before he stared at the pages.,no,inScope,No|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.093870162963867, -8.975122451782227, -2.7435648441314697, -1.309416651725769, -3.2047955989837646, -3.7434632778167725, -4.4371442794799805, -9.997771263122559, -0.6243192553520203, -0.8090994954109192, -5.810702800750732, -2.208784580230713]"
3,m,No student studied in the library. He stared at the pages.,no,outScope,No|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.093870162963867, -8.975122451782227, -2.7435648441314697, -1.309416651725769, -3.2047955989837646, -2.275754690170288, -3.802394390106201, -7.382444381713867, -0.6433916687965393, -0.5042253136634827, -5.119401454925537, -2.789337635040283]"
3,f,A student studied in the library before she stared at the pages.,ext,inScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġshe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-10.304973602294922, -9.697071075439453, -2.8761391639709473, -1.233278512954712, -4.964219570159912, -4.509450435638428, -4.638725280761719, -9.295184135437012, -0.6257391571998596, -0.6971986293792725, -5.686666488647461, -2.437218427658081]"
