frame,gender,sent,subject,sentence_type,tokens,logprobs
1,NA,The pirate didn't acquire a treasure. It was hidden in the box.,def,negation2,The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-13.505110740661621, -6.5449724197387695, -0.9494979977607727, -11.328527450561523, -2.333617687225342, -6.0183634757995605, -3.4551146030426025, -3.282668113708496, -1.0727506875991821, -7.171502113342285, -1.4196593761444092, -1.0691485404968262, -5.812897682189941, -1.4411576986312866]"
1,NA,"The pirate didn't acquire a treasure. In fact, it was hidden in the box.",def,negation2_infact,"The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.","[-13.50511360168457, -6.54496955871582, -0.949494481086731, -11.328527450561523, -2.3336334228515625, -6.018373966217041, -3.455113410949707, -3.8258771896362305, -0.8062742352485657, -0.09267383068799973, -2.8293039798736572, -1.04853093624115, -7.318996906280518, -1.416686773300171, -1.2517595291137695, -6.053977012634277, -1.5699522495269775]"
1,NA,The pirate didn't acquire a treasure. It was just hidden in the box.,def,negation2_just,The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġjust|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-13.505109786987305, -6.544970989227295, -0.9495015144348145, -11.32852554321289, -2.333620071411133, -6.018359661102295, -3.4551165103912354, -3.2826666831970215, -1.0727488994598389, -2.744264602661133, -8.609403610229492, -1.4869461059570312, -1.3149868249893188, -5.109594345092773, -1.212204098701477]"
1,NA,"The pirate didn't acquire a treasure. In fact, it was just hidden in the box.",def,negation2_just_infact,"The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġhidden|Ġin|Ġthe|Ġbox|.","[-13.50511360168457, -6.54496955871582, -0.949494481086731, -11.328527450561523, -2.3336334228515625, -6.018373966217041, -3.455113410949707, -3.8258771896362305, -0.8062742352485657, -0.09267383068799973, -2.8293039798736572, -1.04853093624115, -3.56318998336792, -8.649473190307617, -1.3875740766525269, -1.2614880800247192, -5.059791564941406, -1.1992677450180054]"
1,NA,The pirate acquired a treasure. It was hidden in the box.,def,existential,The|Ġpirate|Ġacquired|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-13.505110740661621, -10.881766319274902, -1.2825559377670288, -6.624078750610352, -4.684553623199463, -3.2284128665924072, -0.8097935318946838, -5.316076278686523, -0.7340245246887207, -1.2640708684921265, -6.432605743408203, -1.3915282487869263]"
1,NA,"The pirate acquired a treasure. In fact, it was hidden in the box.",def,existential_infact,"The|Ġpirate|Ġacquired|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.","[-13.505109786987305, -10.881767272949219, -1.2825520038604736, -6.624080181121826, -4.684553623199463, -3.881225109100342, -3.2886767387390137, -0.12627410888671875, -2.1339027881622314, -0.5987100601196289, -6.686788082122803, -0.8571771383285522, -1.1911982297897339, -6.214684009552002, -1.4301027059555054]"
2,NA,It was not the case that the kid didn't have a dog. It was just out for a walk.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.,"[-5.435807704925537, -3.144275426864624, -2.801847457885742, -3.825416088104248, -1.4292232990264893, -1.5468266010284424, -9.825281143188477, -4.531294822692871, -0.8324471116065979, -2.200721025466919, -1.2344639301300049, -5.7398881912231445, -1.0562254190444946, -1.8088971376419067, -0.2186513990163803, -2.6065640449523926, -9.225330352783203, -4.898930072784424, -0.33684083819389343, -0.35338452458381653, -1.228835940361023]"
2,NA,"It was not the case that the kid didn't have a dog. In fact, it was just out for a walk.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.","[-5.435811519622803, -3.144277334213257, -2.801847457885742, -3.825409412384033, -1.4292266368865967, -1.546829104423523, -9.82528305053711, -4.531293869018555, -0.8324407935142517, -2.2007265090942383, -1.2344640493392944, -5.739880561828613, -1.0562260150909424, -3.9061756134033203, -0.24505175650119781, -0.17294257879257202, -2.3553466796875, -0.29213982820510864, -3.675412893295288, -8.583330154418945, -2.559152841567993, -0.1092601791024208, -0.32954031229019165, -1.0508264303207397]"
2,NA,The kid didn't have a dog. It was out for a walk.,def,negation2,The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.,"[-11.25128173828125, -4.885730743408203, -1.1840713024139404, -2.565742254257202, -1.0944045782089233, -5.170228004455566, -1.6802079677581787, -3.341456174850464, -0.7007734179496765, -7.1976118087768555, -3.5357718467712402, -0.2646804451942444, -0.3570961058139801, -1.188839077949524]"
2,NA,"The kid didn't have a dog. In fact, it was out for a walk.",def,negation2_infact,"The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.","[-11.251279830932617, -4.8857526779174805, -1.184092402458191, -2.565743923187256, -1.0944147109985352, -5.17023229598999, -1.680206298828125, -4.592862606048584, -0.5771414041519165, -0.1437629610300064, -3.3172106742858887, -0.9583849906921387, -7.747807502746582, -3.703657627105713, -0.23944209516048431, -0.4864118695259094, -1.442989468574524]"
2,NA,The kid didn't have a dog. It was just out for a walk.,def,negation2_just,The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.,"[-11.251280784606934, -4.885727882385254, -1.1840739250183105, -2.5657384395599365, -1.0944023132324219, -5.170228958129883, -1.6802089214324951, -3.3414578437805176, -0.7007728219032288, -2.3048791885375977, -6.8327717781066895, -3.4162063598632812, -0.1835927516222, -0.30948522686958313, -1.0032234191894531]"
2,NA,"The kid didn't have a dog. In fact, it was just out for a walk.",def,negation2_just_infact,"The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.","[-11.251279830932617, -4.8857526779174805, -1.184092402458191, -2.565743923187256, -1.0944147109985352, -5.17023229598999, -1.680206298828125, -4.592862606048584, -0.5771414041519165, -0.1437629610300064, -3.3172106742858887, -0.9583849906921387, -2.980088233947754, -7.175508499145508, -2.70951509475708, -0.114356130361557, -0.435072660446167, -1.0560811758041382]"
2,NA,The kid had a dog. It was out for a walk.,def,existential,The|Ġkid|Ġhad|Ġa|Ġdog|.|ĠIt|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.,"[-11.25128173828125, -3.4912469387054443, -2.1593096256256104, -6.360520362854004, -1.7875034809112549, -2.769449234008789, -0.6718344688415527, -6.789276123046875, -3.8523082733154297, -0.11553545296192169, -0.29737505316734314, -1.1572381258010864]"
2,NA,"The kid had a dog. In fact, it was out for a walk.",def,existential_infact,"The|Ġkid|Ġhad|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.","[-11.251280784606934, -3.49124813079834, -2.159308910369873, -6.3605241775512695, -1.7875051498413086, -5.0986762046813965, -1.9341151714324951, -0.15928076207637787, -2.525324821472168, -0.5167840123176575, -7.811314582824707, -4.051890850067139, -0.11403921991586685, -0.4077237844467163, -1.3852595090866089]"
3,NA,It was not the case that the student didn't discover a problem. It was just too hard to solve.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-5.435807704925537, -3.144275426864624, -2.801847457885742, -3.825416088104248, -1.4292232990264893, -1.5468266010284424, -7.109211444854736, -6.4371442794799805, -0.7851341962814331, -8.856562614440918, -3.741130828857422, -3.0321569442749023, -1.7476553916931152, -1.507662296295166, -0.2610738277435303, -4.34249210357666, -5.669978141784668, -2.22579026222229, -0.688644528388977, -2.543248176574707, -1.067122459411621]"
3,NA,"It was not the case that the student didn't discover a problem. In fact, it was just too hard to solve.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-5.435811519622803, -3.144277334213257, -2.801847457885742, -3.825409412384033, -1.4292266368865967, -1.546829104423523, -7.109214782714844, -6.4371442794799805, -0.7851341366767883, -8.856561660766602, -3.741130828857422, -3.0321598052978516, -1.7476603984832764, -3.546736240386963, -0.4143340289592743, -0.13460658490657806, -2.1368730068206787, -0.4589357376098633, -3.964107036590576, -5.624851703643799, -2.5840983390808105, -0.8090338110923767, -2.838547945022583, -1.040858268737793]"
3,NA,The student didn't discover a problem. It was too hard to solve.,def,negation2,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-9.896710395812988, -8.270071029663086, -0.5989036560058594, -8.303092956542969, -3.5141658782958984, -3.8387181758880615, -3.2809345722198486, -3.6237993240356445, -1.2169554233551025, -4.5750274658203125, -3.393004894256592, -1.0571928024291992, -3.447482109069824, -1.5340538024902344]"
3,NA,"The student didn't discover a problem. In fact, it was too hard to solve.",def,negation2_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-9.896710395812988, -8.270072937011719, -0.5989088416099548, -8.303079605102539, -3.51417875289917, -3.8387184143066406, -3.2809762954711914, -4.007896423339844, -1.363422155380249, -0.1258177012205124, -3.283668041229248, -1.0728201866149902, -4.896559715270996, -3.5998239517211914, -1.1727780103683472, -3.2720787525177, -1.2936171293258667]"
3,NA,The student didn't discover a problem. It was just too hard to solve.,def,negation2_just,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-9.896711349487305, -8.270071029663086, -0.5989052057266235, -8.303095817565918, -3.514164924621582, -3.8387129306793213, -3.280938148498535, -3.62380313873291, -1.216955542564392, -3.049476385116577, -3.814830780029297, -2.405863046646118, -1.0585579872131348, -3.4589200019836426, -1.379449725151062]"
3,NA,"The student didn't discover a problem. In fact, it was just too hard to solve.",def,negation2_just_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-9.896710395812988, -8.270072937011719, -0.5989088416099548, -8.303079605102539, -3.51417875289917, -3.8387184143066406, -3.2809762954711914, -4.007896423339844, -1.363422155380249, -0.1258177012205124, -3.283668041229248, -1.0728201866149902, -3.6668765544891357, -4.351311206817627, -2.665567398071289, -0.9839333295822144, -3.357858419418335, -1.1642215251922607]"
3,NA,The student discovered a problem. It was too hard to solve.,def,existential,The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-9.896710395812988, -9.460922241210938, -2.562251091003418, -4.534316062927246, -3.9207112789154053, -3.702033758163452, -0.8588559627532959, -4.665332317352295, -2.3815789222717285, -0.7995815277099609, -2.56325626373291, -1.3700177669525146]"
3,NA,"The student discovered a problem. In fact, it was too hard to solve.",def,existential_infact,"The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-9.896711349487305, -9.460920333862305, -2.5622479915618896, -4.534314155578613, -3.9207098484039307, -3.6269750595092773, -3.5304040908813477, -0.09940153360366821, -2.618194580078125, -0.7762945890426636, -5.433770179748535, -3.170362949371338, -1.0083504915237427, -2.2449793815612793, -1.2978111505508423]"
4,NA,It was not the case that the doctor didn't find a bone. It was just stored in formalin.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-5.435807704925537, -3.144275426864624, -2.801847457885742, -3.825416088104248, -1.4292232990264893, -1.5468266010284424, -7.109080791473389, -6.408907890319824, -0.7598136067390442, -5.2346415519714355, -2.3602073192596436, -5.552304267883301, -2.1660144329071045, -1.5866758823394775, -0.258543998003006, -3.8203978538513184, -11.846975326538086, -0.617416262626648, -8.882160186767578, -0.5404353141784668, -1.3990458250045776]"
4,NA,"It was not the case that the doctor didn't find a bone. In fact, it was just stored in formalin.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-5.435811519622803, -3.144277334213257, -2.801847457885742, -3.825409412384033, -1.4292266368865967, -1.546829104423523, -7.109081268310547, -6.408912658691406, -0.7598195672035217, -5.234641075134277, -2.36019229888916, -5.552306175231934, -2.166011333465576, -3.652000665664673, -0.3700506091117859, -0.15301519632339478, -2.5623042583465576, -0.41282692551612854, -4.001914978027344, -10.894384384155273, -0.5493021011352539, -8.255424499511719, -0.49225759506225586, -1.3651188611984253]"
4,NA,The doctor didn't find a bone. It was stored in formalin.,def,negation2,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-10.586969375610352, -5.5179948806762695, -0.9256136417388916, -5.020338535308838, -2.1837196350097656, -5.176209449768066, -3.0457396507263184, -3.371965169906616, -0.8696269989013672, -9.161664009094238, -0.41032251715660095, -6.664379596710205, -0.4797886610031128, -1.7988147735595703]"
4,NA,"The doctor didn't find a bone. In fact, it was stored in formalin.",def,negation2_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-10.586968421936035, -5.517983436584473, -0.9256010055541992, -5.020325660705566, -2.1837124824523926, -5.176214218139648, -3.045740842819214, -4.6385498046875, -0.9023959636688232, -0.11522816866636276, -3.208240032196045, -1.0170817375183105, -10.679788589477539, -0.3873974084854126, -7.24220085144043, -0.7636979222297668, -1.7656418085098267]"
4,NA,The doctor didn't find a bone. It was just stored in formalin.,def,negation2_just,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-10.586969375610352, -5.517995357513428, -0.9256124496459961, -5.020340919494629, -2.183725357055664, -5.176215171813965, -3.0457346439361572, -3.371964454650879, -0.8696234822273254, -2.537351608276367, -10.221939086914062, -0.6312098503112793, -8.737157821655273, -0.6942484378814697, -1.2843183279037476]"
4,NA,"The doctor didn't find a bone. In fact, it was just stored in formalin.",def,negation2_just_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-10.586968421936035, -5.517983436584473, -0.9256010055541992, -5.020325660705566, -2.1837124824523926, -5.176214218139648, -3.045740842819214, -4.6385498046875, -0.9023959636688232, -0.11522816866636276, -3.208240032196045, -1.0170817375183105, -3.0971121788024902, -11.600375175476074, -0.5699597597122192, -8.321049690246582, -0.811518669128418, -1.3289583921432495]"
4,NA,The doctor found a bone. It was stored in formalin.,def,existential,The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-10.586969375610352, -6.359253883361816, -1.6004317998886108, -6.336964130401611, -6.5433759689331055, -2.0751378536224365, -0.47062820196151733, -10.914300918579102, -0.32185325026512146, -5.319806098937988, -0.4433417320251465, -1.6121609210968018]"
4,NA,"The doctor found a bone. In fact, it was stored in formalin.",def,existential_infact,"The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-10.586969375610352, -6.359250545501709, -1.6004325151443481, -6.3369669914245605, -6.543379783630371, -4.700946807861328, -2.669570207595825, -0.1308692991733551, -1.7809128761291504, -0.38636431097984314, -11.336280822753906, -0.36760517954826355, -7.132833957672119, -0.7834380865097046, -1.478925108909607]"
5,NA,It was not the case that the photographer didn't capture a moment. It was just gone in a flash.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-5.435807704925537, -3.144275426864624, -2.801847457885742, -3.825416088104248, -1.4292232990264893, -1.5468266010284424, -9.133819580078125, -6.1527204513549805, -0.8687101006507874, -5.079319000244141, -3.402118444442749, -3.040616750717163, -2.521644115447998, -1.2201858758926392, -0.27147775888442993, -3.4598217010498047, -10.44804573059082, -3.2559704780578613, -1.2542030811309814, -0.7430897951126099, -0.8243746161460876]"
5,NA,"It was not the case that the photographer didn't capture a moment. In fact, it was just gone in a flash.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-5.435811519622803, -3.144277334213257, -2.801847457885742, -3.825409412384033, -1.4292266368865967, -1.546829104423523, -9.133825302124023, -6.152720928192139, -0.8687165975570679, -5.079308986663818, -3.402113437652588, -3.040623903274536, -2.521632194519043, -3.6883935928344727, -0.36037513613700867, -0.12440046668052673, -2.0434436798095703, -0.426681250333786, -3.4077186584472656, -10.03476333618164, -3.403366804122925, -0.993412971496582, -0.6315901279449463, -0.6576257348060608]"
5,NA,The photographer didn't capture a moment. It was gone in a flash.,def,negation2,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.,"[-12.0964937210083, -6.064789772033691, -0.8953934907913208, -5.445886135101318, -3.161297082901001, -3.3414998054504395, -3.6240854263305664, -3.009115219116211, -0.6132680177688599, -7.038104057312012, -2.047071933746338, -0.9887509346008301, -0.6672140955924988, -0.8738012313842773]"
5,NA,"The photographer didn't capture a moment. In fact, it was gone in a flash.",def,negation2_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.","[-12.0964937210083, -6.064776420593262, -0.8954336643218994, -5.445887088775635, -3.161322832107544, -3.341503143310547, -3.6240901947021484, -4.520331859588623, -1.0313630104064941, -0.10485553741455078, -2.7812540531158447, -0.8200554847717285, -7.806554794311523, -1.9364899396896362, -1.0055608749389648, -0.7277688980102539, -0.7771211862564087]"
5,NA,The photographer didn't capture a moment. It was just gone in a flash.,def,negation2_just,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-12.096492767333984, -6.064786911010742, -0.8953968286514282, -5.445888996124268, -3.161297559738159, -3.3414900302886963, -3.624084711074829, -3.009110450744629, -0.6132673621177673, -2.348784923553467, -8.124760627746582, -3.305142641067505, -0.9091348648071289, -0.6168107986450195, -0.8599521517753601]"
5,NA,"The photographer didn't capture a moment. In fact, it was just gone in a flash.",def,negation2_just_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-12.0964937210083, -6.064776420593262, -0.8954336643218994, -5.445887088775635, -3.161322832107544, -3.341503143310547, -3.6240901947021484, -4.520331859588623, -1.0313630104064941, -0.10485553741455078, -2.7812540531158447, -0.8200554847717285, -3.2356555461883545, -7.595013618469238, -3.8324098587036133, -0.8970118761062622, -0.6504499912261963, -0.7639156579971313]"
