frame,gender,sent,sentence_type,scope,tokens,logprobs
0,p,A farmer worked in the field. They dreamed of the harvest.,ext,outScope,A|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|.|ĠThey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-11.644168853759766, -8.432650566101074, -2.4824204444885254, -0.9587153196334839, -1.4138227701187134, -2.6791634559631348, -6.575935363769531, -9.642120361328125, -0.5042381286621094, -2.4905011653900146, -3.529163360595703, -1.3632025718688965]"
0,p,Every farmer worked in the field before they dreamed of the harvest.,uni,inScope,Every|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|Ġbefore|Ġthey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-11.415552139282227, -8.976826667785645, -2.8158252239227295, -0.9621176719665527, -2.056844711303711, -5.572332859039307, -3.91798996925354, -9.554611206054688, -0.22455695271492004, -3.4070889949798584, -4.083648681640625, -1.032941460609436]"
0,p,Every farmer worked in the field. They dreamed of the harvest.,uni,outScope,Every|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|.|ĠThey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-11.415552139282227, -8.976826667785645, -2.8158252239227295, -0.9621176719665527, -2.056844711303711, -2.509491443634033, -3.0084171295166016, -9.583847999572754, -0.4477153718471527, -1.948522925376892, -3.0701873302459717, -1.5790517330169678]"
0,p,No farmer worked in the field before they dreamed of the harvest.,no,inScope,No|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|Ġbefore|Ġthey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-11.752490043640137, -7.572116374969482, -2.314934015274048, -0.896922767162323, -2.3059072494506836, -5.1796112060546875, -4.7005510330200195, -9.28016185760498, -0.6168351769447327, -2.552300453186035, -3.781123638153076, -1.1864691972732544]"
0,p,No farmer worked in the field. They dreamed of the harvest.,no,outScope,No|Ġfarmer|Ġworked|Ġin|Ġthe|Ġfield|.|ĠThey|Ġdreamed|Ġof|Ġthe|Ġharvest|.,"[-11.752490043640137, -7.572116374969482, -2.314934015274048, -0.896922767162323, -2.3059072494506836, -1.9150254726409912, -2.614327907562256, -9.60960865020752, -0.5245569348335266, -1.9857654571533203, -3.7109858989715576, -1.8515805006027222]"
1,m,A pirate sailed across the ocean before he laughed as the waves crashed around.,ext,inScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġhe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.891643524169922, -7.27265739440918, -4.480468273162842, -0.1986505538225174, -1.6833148002624512, -6.9763665199279785, -2.65447998046875, -9.845771789550781, -5.433993339538574, -2.3253912925720215, -2.9919240474700928, -2.0082859992980957, -2.898472547531128, -6.23599100112915]"
1,m,A pirate sailed across the ocean. He laughed as the waves crashed around.,ext,outScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠHe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.891643524169922, -7.27265739440918, -4.480468273162842, -0.1986505538225174, -1.6833148002624512, -2.458202838897705, -1.1150085926055908, -7.892936706542969, -2.1078832149505615, -2.0527989864349365, -1.5722095966339111, -1.1164319515228271, -2.684419870376587, -6.625277042388916]"
1,m,Every pirate sailed across the ocean before he laughed as the waves crashed around.,uni,inScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġhe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.85890007019043, -7.5666680335998535, -7.0433173179626465, -0.1745576411485672, -1.842960000038147, -6.3754730224609375, -2.2791574001312256, -10.304828643798828, -5.610389709472656, -2.4162092208862305, -2.981227397918701, -2.0570876598358154, -2.987867832183838, -6.440960884094238]"
1,m,Every pirate sailed across the ocean. He laughed as the waves crashed around.,uni,outScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠHe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.85890007019043, -7.5666680335998535, -7.0433173179626465, -0.1745576411485672, -1.842960000038147, -2.5356340408325195, -3.7312064170837402, -8.189240455627441, -2.478381872177124, -2.0079665184020996, -2.006582736968994, -1.318354845046997, -3.1083505153656006, -6.180943965911865]"
1,m,No pirate sailed across the ocean before he laughed as the waves crashed around.,no,inScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġhe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.051813125610352, -8.312180519104004, -5.61692476272583, -0.27221986651420593, -1.9888863563537598, -4.824039459228516, -3.272146463394165, -9.427115440368652, -5.999112606048584, -3.24375319480896, -3.1523385047912598, -2.692256212234497, -2.8917455673217773, -6.937952995300293]"
1,m,No pirate sailed across the ocean. He laughed as the waves crashed around.,no,outScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠHe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.051813125610352, -8.312180519104004, -5.61692476272583, -0.27221986651420593, -1.9888863563537598, -3.22824764251709, -3.608384370803833, -8.164522171020508, -3.44712495803833, -2.2326109409332275, -4.649633407592773, -1.9105370044708252, -2.7342076301574707, -6.731876373291016]"
1,f,A pirate sailed across the ocean before she laughed as the waves crashed around.,ext,inScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġshe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.891643524169922, -7.27265739440918, -4.480468273162842, -0.1986505538225174, -1.6833148002624512, -6.9763665199279785, -5.400403022766113, -9.594470977783203, -5.242610931396484, -2.4323391914367676, -2.7913050651550293, -1.8267381191253662, -2.8386268615722656, -6.354191780090332]"
1,f,A pirate sailed across the ocean. She laughed as the waves crashed around.,ext,outScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠShe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.891643524169922, -7.27265739440918, -4.480468273162842, -0.1986505538225174, -1.6833148002624512, -2.458202838897705, -3.855546236038208, -7.610806941986084, -1.9452049732208252, -1.6730015277862549, -1.538463830947876, -1.232973337173462, -2.667238712310791, -6.7578582763671875]"
1,f,Every pirate sailed across the ocean before she laughed as the waves crashed around.,uni,inScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġshe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.85890007019043, -7.5666680335998535, -7.0433173179626465, -0.1745576411485672, -1.842960000038147, -6.3754730224609375, -5.880441665649414, -10.218599319458008, -5.428584575653076, -2.4718868732452393, -3.881834030151367, -1.950313687324524, -2.694206714630127, -6.286006450653076]"
1,f,Every pirate sailed across the ocean. She laughed as the waves crashed around.,uni,outScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠShe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.85890007019043, -7.5666680335998535, -7.0433173179626465, -0.1745576411485672, -1.842960000038147, -2.5356340408325195, -6.577575206756592, -6.7428107261657715, -2.5471014976501465, -2.4238243103027344, -3.436628580093384, -1.6395118236541748, -3.0003058910369873, -6.544670104980469]"
1,f,No pirate sailed across the ocean before she laughed as the waves crashed around.,no,inScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġshe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.051813125610352, -8.312180519104004, -5.61692476272583, -0.27221986651420593, -1.9888863563537598, -4.824039459228516, -5.774873733520508, -9.485678672790527, -5.926665306091309, -3.108616352081299, -3.860300064086914, -2.3128044605255127, -2.5239384174346924, -6.655422687530518]"
1,f,No pirate sailed across the ocean. She laughed as the waves crashed around.,no,outScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠShe|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.051813125610352, -8.312180519104004, -5.61692476272583, -0.27221986651420593, -1.9888863563537598, -3.22824764251709, -5.61650276184082, -6.055403709411621, -3.514270067214966, -2.4129977226257324, -4.688281536102295, -1.9143269062042236, -2.699293613433838, -7.175838470458984]"
1,p,A pirate sailed across the ocean before they laughed as the waves crashed around.,ext,inScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġthey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.891643524169922, -7.27265739440918, -4.480468273162842, -0.1986505538225174, -1.6833148002624512, -6.9763665199279785, -4.3555192947387695, -10.55185317993164, -4.956598281860352, -1.9517143964767456, -3.8436150550842285, -1.9902982711791992, -2.855010986328125, -5.338689804077148]"
1,p,A pirate sailed across the ocean. They laughed as the waves crashed around.,ext,outScope,A|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠThey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.891643524169922, -7.27265739440918, -4.480468273162842, -0.1986505538225174, -1.6833148002624512, -2.458202838897705, -4.421988487243652, -8.092570304870605, -2.5412063598632812, -2.0086185932159424, -2.0913333892822266, -1.2075116634368896, -2.8589696884155273, -5.562521457672119]"
1,p,Every pirate sailed across the ocean before they laughed as the waves crashed around.,uni,inScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġthey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.85890007019043, -7.5666680335998535, -7.0433173179626465, -0.1745576411485672, -1.842960000038147, -6.3754730224609375, -2.6177728176116943, -10.978843688964844, -5.367754936218262, -2.218965530395508, -3.0081233978271484, -1.7710411548614502, -3.016572952270508, -6.057134628295898]"
1,p,Every pirate sailed across the ocean. They laughed as the waves crashed around.,uni,outScope,Every|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠThey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-12.85890007019043, -7.5666680335998535, -7.0433173179626465, -0.1745576411485672, -1.842960000038147, -2.5356340408325195, -2.5481839179992676, -9.469696998596191, -3.2239787578582764, -2.161679983139038, -1.651023030281067, -1.2189738750457764, -3.2585232257843018, -5.936983108520508]"
1,p,No pirate sailed across the ocean before they laughed as the waves crashed around.,no,inScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|Ġbefore|Ġthey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.051813125610352, -8.312180519104004, -5.61692476272583, -0.27221986651420593, -1.9888863563537598, -4.824039459228516, -3.8682405948638916, -9.893667221069336, -5.971200942993164, -2.840484857559204, -3.1729602813720703, -2.3063831329345703, -2.8980045318603516, -6.309269905090332]"
1,p,No pirate sailed across the ocean. They laughed as the waves crashed around.,no,outScope,No|Ġpirate|Ġsailed|Ġacross|Ġthe|Ġocean|.|ĠThey|Ġlaughed|Ġas|Ġthe|Ġwaves|Ġcrashed|Ġaround|.,"[-13.051813125610352, -8.312180519104004, -5.61692476272583, -0.27221986651420593, -1.9888863563537598, -3.22824764251709, -2.746116876602173, -8.833772659301758, -3.3114490509033203, -2.366744041442871, -4.091598987579346, -1.6560629606246948, -3.1052045822143555, -6.210322380065918]"
2,m,A kid played in the park before he shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-9.192007064819336, -8.570741653442383, -3.0308055877685547, -0.6242054104804993, -3.181534767150879, -5.70529842376709, -3.148679733276367, -9.794770240783691, -5.614871501922607, -1.7760403156280518, -1.7216391563415527]"
2,m,A kid played in the park. He shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-9.192007064819336, -8.570741653442383, -3.0308055877685547, -0.6242054104804993, -3.181534767150879, -2.3938910961151123, -2.524292469024658, -6.676204204559326, -4.538075923919678, -1.3727490901947021, -1.7595553398132324]"
2,m,Every kid played in the park before he shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-8.774785041809082, -8.328941345214844, -2.5345964431762695, -0.4100210666656494, -3.502432107925415, -4.989969730377197, -3.7716872692108154, -11.79015064239502, -5.732424736022949, -2.025003671646118, -1.9987648725509644]"
2,m,Every kid played in the park. He shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-8.774785041809082, -8.328941345214844, -2.5345964431762695, -0.4100210666656494, -3.502432107925415, -1.8503412008285522, -4.8443603515625, -9.243768692016602, -4.123859405517578, -1.8525820970535278, -1.8710687160491943]"
2,m,No kid played in the park before he shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġhe|Ġshouted|Ġwith|Ġjoy|.,"[-9.365537643432617, -7.3037309646606445, -2.545335054397583, -0.6683382391929626, -2.6858813762664795, -5.9274797439575195, -4.190173149108887, -9.991533279418945, -6.59135627746582, -2.291823625564575, -1.7333488464355469]"
2,m,No kid played in the park. He shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠHe|Ġshouted|Ġwith|Ġjoy|.,"[-9.365537643432617, -7.3037309646606445, -2.545335054397583, -0.6683382391929626, -2.6858813762664795, -1.9647455215454102, -4.513186454772949, -8.090797424316406, -5.415186882019043, -2.5088539123535156, -1.6721782684326172]"
2,f,A kid played in the park before she shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-9.192007064819336, -8.570741653442383, -3.0308055877685547, -0.6242054104804993, -3.181534767150879, -5.70529842376709, -4.409714698791504, -9.622758865356445, -5.388182640075684, -1.8208796977996826, -1.6392462253570557]"
2,f,A kid played in the park. She shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-9.192007064819336, -8.570741653442383, -3.0308055877685547, -0.6242054104804993, -3.181534767150879, -2.3938910961151123, -3.707963466644287, -7.1429443359375, -4.842715263366699, -1.5108627080917358, -1.429345726966858]"
2,f,Every kid played in the park before she shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-8.774785041809082, -8.328941345214844, -2.5345964431762695, -0.4100210666656494, -3.502432107925415, -4.989969730377197, -4.820039749145508, -11.119463920593262, -6.06491756439209, -2.2406790256500244, -1.6553354263305664]"
2,f,Every kid played in the park. She shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-8.774785041809082, -8.328941345214844, -2.5345964431762695, -0.4100210666656494, -3.502432107925415, -1.8503412008285522, -5.591152191162109, -9.413962364196777, -4.1190996170043945, -1.684401035308838, -1.9681971073150635]"
2,f,No kid played in the park before she shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġshe|Ġshouted|Ġwith|Ġjoy|.,"[-9.365537643432617, -7.3037309646606445, -2.545335054397583, -0.6683382391929626, -2.6858813762664795, -5.9274797439575195, -4.5197601318359375, -9.63388729095459, -6.645875930786133, -2.351020097732544, -1.5695788860321045]"
2,f,No kid played in the park. She shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠShe|Ġshouted|Ġwith|Ġjoy|.,"[-9.365537643432617, -7.3037309646606445, -2.545335054397583, -0.6683382391929626, -2.6858813762664795, -1.9647455215454102, -4.832371711730957, -8.266972541809082, -5.253171920776367, -2.260991334915161, -1.651611089706421]"
2,p,A kid played in the park before they shouted with joy.,ext,inScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-9.192007064819336, -8.570741653442383, -3.0308055877685547, -0.6242054104804993, -3.181534767150879, -5.70529842376709, -4.294283866882324, -9.397381782531738, -6.558079719543457, -1.7566794157028198, -1.8190710544586182]"
2,p,A kid played in the park. They shouted with joy.,ext,outScope,A|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-9.192007064819336, -8.570741653442383, -3.0308055877685547, -0.6242054104804993, -3.181534767150879, -2.3938910961151123, -4.296563625335693, -6.830806732177734, -4.4939680099487305, -1.4701610803604126, -1.411562442779541]"
2,p,Every kid played in the park before they shouted with joy.,uni,inScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-8.774785041809082, -8.328941345214844, -2.5345964431762695, -0.4100210666656494, -3.502432107925415, -4.989969730377197, -2.8858325481414795, -12.528014183044434, -5.809422492980957, -1.9685450792312622, -2.4285964965820312]"
2,p,Every kid played in the park. They shouted with joy.,uni,outScope,Every|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-8.774785041809082, -8.328941345214844, -2.5345964431762695, -0.4100210666656494, -3.502432107925415, -1.8503412008285522, -3.1680450439453125, -8.537230491638184, -4.503118515014648, -1.5994811058044434, -1.878631353378296]"
2,p,No kid played in the park before they shouted with joy.,no,inScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|Ġbefore|Ġthey|Ġshouted|Ġwith|Ġjoy|.,"[-9.365537643432617, -7.3037309646606445, -2.545335054397583, -0.6683382391929626, -2.6858813762664795, -5.9274797439575195, -3.8717308044433594, -10.044929504394531, -7.020085334777832, -1.9672387838363647, -2.021270513534546]"
2,p,No kid played in the park. They shouted with joy.,no,outScope,No|Ġkid|Ġplayed|Ġin|Ġthe|Ġpark|.|ĠThey|Ġshouted|Ġwith|Ġjoy|.,"[-9.365537643432617, -7.3037309646606445, -2.545335054397583, -0.6683382391929626, -2.6858813762664795, -1.9647455215454102, -3.5957834720611572, -8.576355934143066, -5.351851463317871, -2.028224229812622, -2.074049949645996]"
3,m,A student studied in the library before he stared at the pages.,ext,inScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-8.830833435058594, -9.907845497131348, -4.17965030670166, -1.4921175241470337, -5.350385665893555, -5.129327774047852, -3.931943655014038, -11.01202392578125, -0.8303017616271973, -0.8600877523422241, -6.177187919616699, -3.0211129188537598]"
3,m,A student studied in the library. He stared at the pages.,ext,outScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-8.830833435058594, -9.907845497131348, -4.17965030670166, -1.4921175241470337, -5.350385665893555, -2.518798828125, -1.7073043584823608, -8.112046241760254, -0.29829487204551697, -0.5822929739952087, -4.764043807983398, -4.076176643371582]"
3,m,Every student studied in the library before he stared at the pages.,uni,inScope,Every|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-8.418708801269531, -9.378365516662598, -2.528085231781006, -1.3293131589889526, -4.67127799987793, -4.602373123168945, -4.118947505950928, -11.054204940795898, -1.823671817779541, -0.5018800497055054, -5.501717567443848, -2.385465145111084]"
3,m,Every student studied in the library. He stared at the pages.,uni,outScope,Every|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-8.418708801269531, -9.378365516662598, -2.528085231781006, -1.3293131589889526, -4.67127799987793, -2.3926210403442383, -4.498993873596191, -9.142839431762695, -0.3579542934894562, -0.561988115310669, -5.240680694580078, -2.90018367767334]"
3,m,No student studied in the library before he stared at the pages.,no,inScope,No|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġhe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-8.919522285461426, -9.532882690429688, -2.3631584644317627, -1.3082590103149414, -4.879244804382324, -4.093022346496582, -4.799960136413574, -10.250361442565918, -0.7847021818161011, -0.5057682991027832, -5.615701675415039, -2.143249988555908]"
3,m,No student studied in the library. He stared at the pages.,no,outScope,No|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|.|ĠHe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-8.919522285461426, -9.532882690429688, -2.3631584644317627, -1.3082590103149414, -4.879244804382324, -2.4656765460968018, -4.11728572845459, -7.651348114013672, -0.4089430570602417, -0.473484605550766, -5.85520076751709, -2.971890926361084]"
3,f,A student studied in the library before she stared at the pages.,ext,inScope,A|Ġstudent|Ġstudied|Ġin|Ġthe|Ġlibrary|Ġbefore|Ġshe|Ġstared|Ġat|Ġthe|Ġpages|.,"[-8.830833435058594, -9.907845497131348, -4.17965030670166, -1.4921175241470337, -5.350385665893555, -5.129327774047852, -3.820183515548706, -10.99666976928711, -0.9881438612937927, -0.9302971363067627, -6.175874710083008, -2.9306716918945312]"
