frame,gender,sent,subject,sentence_type,tokens,logprobs,slor_nofirst
1,f,"Either there was no manuscript, or it was hid by the librarian.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġmanuscript|,|Ġor|Ġit|Ġwas|Ġhid|Ġby|Ġthe|Ġlibrarian|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -10.295522689819336, -1.285873532295227, -0.1557578593492508, -1.1524617671966553, -0.4825667142868042, -10.089971542358398, -3.060821533203125, -1.2509632110595703, -7.459142684936523, -1.567824125289917]",2.439133881367106
1,f,"Either there was a manuscript, or it was hid by the librarian.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġmanuscript|,|Ġor|Ġit|Ġwas|Ġhid|Ġby|Ġthe|Ġlibrarian|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -10.498340606689453, -2.518893241882324, -0.9536903500556946, -3.3216392993927, -0.48481351137161255, -11.820140838623047, -3.2232131958007812, -1.460202693939209, -7.55280065536499, -1.4015707969665527]",1.8052836289101113
1,f,"There was no manuscript, or it was hid by the librarian.",def,disjunction_or,"There|Ġwas|Ġno|Ġmanuscript|,|Ġor|Ġit|Ġwas|Ġhid|Ġby|Ġthe|Ġlibrarian|.","[-11.008132934570312, -1.6214568614959717, -10.539335250854492, -2.5779075622558594, -4.594733238220215, -3.8888964653015137, -0.6339502334594727, -10.176798820495605, -3.125837564468384, -1.1614303588867188, -7.621493816375732, -1.3908751010894775]",2.0351173242208502
1,f,"There was no manuscript, and it was hid by the librarian.",def,conjunction,"There|Ġwas|Ġno|Ġmanuscript|,|Ġand|Ġit|Ġwas|Ġhid|Ġby|Ġthe|Ġlibrarian|.","[-11.008132934570312, -1.6214568614959717, -10.539335250854492, -2.5779075622558594, -2.5299270153045654, -3.4855170249938965, -0.5776876211166382, -14.501290321350098, -3.5255868434906006, -1.1699374914169312, -7.955718994140625, -1.6606755256652832]",1.6339182596909805
2,m,"Either there was no painting, or it was stolen by the thief.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġpainting|,|Ġor|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -9.555708885192871, -1.6324257850646973, -0.2188868373632431, -1.5553957223892212, -0.3175356090068817, -4.9117255210876465, -3.261772394180298, -1.047057867050171, -3.40512752532959, -1.4188334941864014]",2.888167123068831
2,m,"Either there was a painting, or it was stolen by the thief.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġpainting|,|Ġor|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -9.859753608703613, -2.387983798980713, -0.6913354992866516, -3.2018380165100098, -0.32147645950317383, -7.552309036254883, -4.0625996589660645, -1.4616119861602783, -2.802924156188965, -1.0851118564605713]",2.279849570160115
2,m,"There was no painting, or it was stolen by the thief.",def,disjunction_or,"There|Ġwas|Ġno|Ġpainting|,|Ġor|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-11.008132934570312, -1.6214568614959717, -10.105766296386719, -2.5103368759155273, -4.600245952606201, -4.40169095993042, -0.507291316986084, -5.55790901184082, -3.680142402648926, -0.9292874336242676, -3.583482027053833, -1.1342253684997559]",2.4569403983119797
2,m,"There was no painting, and it was stolen by the thief.",def,conjunction,"There|Ġwas|Ġno|Ġpainting|,|Ġand|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-11.008132934570312, -1.6214568614959717, -10.105766296386719, -2.5103368759155273, -3.4413561820983887, -3.7993502616882324, -0.46586525440216064, -10.1997652053833, -3.501190662384033, -1.5218255519866943, -2.1622238159179688, -1.2952299118041992]",2.1240574060076796
2,f,"Either there was no painting, or it was stolen by the thief.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġpainting|,|Ġor|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -9.555708885192871, -1.6324257850646973, -0.2188868373632431, -1.5553957223892212, -0.3175356090068817, -4.9117255210876465, -3.261772394180298, -1.047057867050171, -3.40512752532959, -1.4188334941864014]",2.888167123068831
2,f,"Either there was a painting, or it was stolen by the thief.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġpainting|,|Ġor|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -9.859753608703613, -2.387983798980713, -0.6913354992866516, -3.2018380165100098, -0.32147645950317383, -7.552309036254883, -4.0625996589660645, -1.4616119861602783, -2.802924156188965, -1.0851118564605713]",2.279849570160115
2,f,"There was no painting, or it was stolen by the thief.",def,disjunction_or,"There|Ġwas|Ġno|Ġpainting|,|Ġor|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-11.008132934570312, -1.6214568614959717, -10.105766296386719, -2.5103368759155273, -4.600245952606201, -4.40169095993042, -0.507291316986084, -5.55790901184082, -3.680142402648926, -0.9292874336242676, -3.583482027053833, -1.1342253684997559]",2.4569403983119797
2,f,"There was no painting, and it was stolen by the thief.",def,conjunction,"There|Ġwas|Ġno|Ġpainting|,|Ġand|Ġit|Ġwas|Ġstolen|Ġby|Ġthe|Ġthief|.","[-11.008132934570312, -1.6214568614959717, -10.105766296386719, -2.5103368759155273, -3.4413561820983887, -3.7993502616882324, -0.46586525440216064, -10.1997652053833, -3.501190662384033, -1.5218255519866943, -2.1622238159179688, -1.2952299118041992]",2.1240574060076796
3,m,"Either there was no weapon, or it was secured by the soldier.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġweapon|,|Ġor|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -8.803116798400879, -1.3109228610992432, -0.1598663479089737, -1.2953052520751953, -0.31980738043785095, -7.474323272705078, -3.317139148712158, -1.5102468729019165, -6.495530128479004, -1.738677740097046]",2.3311608164829156
3,m,"Either there was a weapon, or it was secured by the soldier.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġweapon|,|Ġor|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -9.618996620178223, -2.2245659828186035, -0.4671170115470886, -3.334871292114258, -0.29593977332115173, -10.370094299316406, -2.9932310581207275, -2.0637731552124023, -6.558379173278809, -1.5803542137145996]",1.6474653912171981
3,m,"There was no weapon, or it was secured by the soldier.",def,disjunction_or,"There|Ġwas|Ġno|Ġweapon|,|Ġor|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-11.008132934570312, -1.6214568614959717, -9.208903312683105, -2.5189764499664307, -5.3226728439331055, -4.272549152374268, -0.49243757128715515, -7.838586330413818, -3.075169324874878, -0.9705394506454468, -7.113263130187988, -1.443814754486084]",1.8413445233944543
3,m,"There was no weapon, and it was secured by the soldier.",def,conjunction,"There|Ġwas|Ġno|Ġweapon|,|Ġand|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-11.008132934570312, -1.6214568614959717, -9.208903312683105, -2.5189764499664307, -2.7119786739349365, -3.6451079845428467, -0.6047664284706116, -11.437399864196777, -2.529926300048828, -2.2160587310791016, -7.456630706787109, -1.8923615217208862]",1.5107394244148473
3,f,"Either there was no weapon, or it was secured by the soldier.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġweapon|,|Ġor|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -8.803116798400879, -1.3109228610992432, -0.1598663479089737, -1.2953052520751953, -0.31980738043785095, -7.474323272705078, -3.317139148712158, -1.5102468729019165, -6.495530128479004, -1.738677740097046]",2.3311608164829156
3,f,"Either there was a weapon, or it was secured by the soldier.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġweapon|,|Ġor|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -9.618996620178223, -2.2245659828186035, -0.4671170115470886, -3.334871292114258, -0.29593977332115173, -10.370094299316406, -2.9932310581207275, -2.0637731552124023, -6.558379173278809, -1.5803542137145996]",1.6474653912171981
3,f,"There was no weapon, or it was secured by the soldier.",def,disjunction_or,"There|Ġwas|Ġno|Ġweapon|,|Ġor|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-11.008132934570312, -1.6214568614959717, -9.208903312683105, -2.5189764499664307, -5.3226728439331055, -4.272549152374268, -0.49243757128715515, -7.838586330413818, -3.075169324874878, -0.9705394506454468, -7.113263130187988, -1.443814754486084]",1.8413445233944543
3,f,"There was no weapon, and it was secured by the soldier.",def,conjunction,"There|Ġwas|Ġno|Ġweapon|,|Ġand|Ġit|Ġwas|Ġsecured|Ġby|Ġthe|Ġsoldier|.","[-11.008132934570312, -1.6214568614959717, -9.208903312683105, -2.5189764499664307, -2.7119786739349365, -3.6451079845428467, -0.6047664284706116, -11.437399864196777, -2.529926300048828, -2.2160587310791016, -7.456630706787109, -1.8923615217208862]",1.5107394244148473
4,m,"Either there was no flower, or it was planted by the gardener.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġflower|,|Ġor|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -9.50173568725586, -1.6219366788864136, -0.17392030358314514, -1.2875908613204956, -0.6232802271842957, -5.928027629852295, -1.596108078956604, -1.6895039081573486, -3.674070358276367, -0.005912789609283209, -1.7143182754516602]",3.5995750960773685
4,m,"Either there was a flower, or it was planted by the gardener.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġflower|,|Ġor|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -9.989547729492188, -2.302213668823242, -0.7301487922668457, -2.9378573894500732, -0.49523454904556274, -8.365281105041504, -2.4022533893585205, -1.6501154899597168, -3.559511423110962, -0.008572091348469257, -1.1342456340789795]",3.059272937856533
4,m,"There was no flower, or it was planted by the gardener.",def,disjunction_or,"There|Ġwas|Ġno|Ġflower|,|Ġor|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-11.008132934570312, -1.6214568614959717, -10.516397476196289, -2.935211658477783, -4.400177955627441, -4.280975341796875, -0.6693669557571411, -6.256913185119629, -3.0802981853485107, -1.6638132333755493, -3.262056589126587, -0.008105243556201458, -1.8493199348449707]",3.1469877360677256
4,m,"There was no flower, and it was planted by the gardener.",def,conjunction,"There|Ġwas|Ġno|Ġflower|,|Ġand|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-11.008132934570312, -1.6214568614959717, -10.516397476196289, -2.935211658477783, -2.916769027709961, -3.6930935382843018, -0.6375293731689453, -8.716766357421875, -2.646399974822998, -1.8260794878005981, -3.595950126647949, -0.0050276280380785465, -1.6017048358917236]",2.9800371775746135
4,f,"Either there was no flower, or it was planted by the gardener.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġflower|,|Ġor|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -9.50173568725586, -1.6219366788864136, -0.17392030358314514, -1.2875908613204956, -0.6232802271842957, -5.928027629852295, -1.596108078956604, -1.6895039081573486, -3.674070358276367, -0.005912789609283209, -1.7143182754516602]",3.5995750960773685
4,f,"Either there was a flower, or it was planted by the gardener.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġflower|,|Ġor|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -9.989547729492188, -2.302213668823242, -0.7301487922668457, -2.9378573894500732, -0.49523454904556274, -8.365281105041504, -2.4022533893585205, -1.6501154899597168, -3.559511423110962, -0.008572091348469257, -1.1342456340789795]",3.059272937856533
4,f,"There was no flower, or it was planted by the gardener.",def,disjunction_or,"There|Ġwas|Ġno|Ġflower|,|Ġor|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-11.008132934570312, -1.6214568614959717, -10.516397476196289, -2.935211658477783, -4.400177955627441, -4.280975341796875, -0.6693669557571411, -6.256913185119629, -3.0802981853485107, -1.6638132333755493, -3.262056589126587, -0.008105243556201458, -1.8493199348449707]",3.1469877360677256
4,f,"There was no flower, and it was planted by the gardener.",def,conjunction,"There|Ġwas|Ġno|Ġflower|,|Ġand|Ġit|Ġwas|Ġplanted|Ġby|Ġthe|Ġgard|ener|.","[-11.008132934570312, -1.6214568614959717, -10.516397476196289, -2.935211658477783, -2.916769027709961, -3.6930935382843018, -0.6375293731689453, -8.716766357421875, -2.646399974822998, -1.8260794878005981, -3.595950126647949, -0.0050276280380785465, -1.6017048358917236]",2.9800371775746135
5,m,"Either there was no document, or it was destroyed by the fire.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġdocument|,|Ġor|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -7.927517890930176, -1.522508144378662, -0.15414941310882568, -1.0462286472320557, -0.3665280342102051, -3.1365132331848145, -2.543989419937134, -0.8029512763023376, -4.617380142211914, -1.3811578750610352]",2.7940971796276077
5,m,"Either there was a document, or it was destroyed by the fire.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġdocument|,|Ġor|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -8.998753547668457, -2.5187597274780273, -0.6825816035270691, -3.422501802444458, -0.4845810830593109, -5.034692287445068, -2.9301767349243164, -1.014929175376892, -4.563816070556641, -1.134575605392456]",2.0947050786303056
5,m,"There was no document, or it was destroyed by the fire.",def,disjunction_or,"There|Ġwas|Ġno|Ġdocument|,|Ġor|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-11.008132934570312, -1.6214568614959717, -9.112872123718262, -3.4278225898742676, -4.569276809692383, -4.309514045715332, -0.6452836990356445, -3.497232437133789, -2.862809658050537, -0.7332378029823303, -4.04719352722168, -1.336379885673523]",2.2419654180924007
5,m,"There was no document, and it was destroyed by the fire.",def,conjunction,"There|Ġwas|Ġno|Ġdocument|,|Ġand|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-11.008132934570312, -1.6214568614959717, -9.112872123718262, -3.4278225898742676, -2.9572699069976807, -3.4833900928497314, -0.5867878198623657, -7.861202716827393, -2.374385356903076, -0.879156231880188, -3.7343530654907227, -1.2181744575500488]",1.983977474922991
5,f,"Either there was no document, or it was destroyed by the fire.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġdocument|,|Ġor|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -7.927517890930176, -1.522508144378662, -0.15414941310882568, -1.0462286472320557, -0.3665280342102051, -3.1365132331848145, -2.543989419937134, -0.8029512763023376, -4.617380142211914, -1.3811578750610352]",2.7940971796276077
5,f,"Either there was a document, or it was destroyed by the fire.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġdocument|,|Ġor|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -8.998753547668457, -2.5187597274780273, -0.6825816035270691, -3.422501802444458, -0.4845810830593109, -5.034692287445068, -2.9301767349243164, -1.014929175376892, -4.563816070556641, -1.134575605392456]",2.0947050786303056
5,f,"There was no document, or it was destroyed by the fire.",def,disjunction_or,"There|Ġwas|Ġno|Ġdocument|,|Ġor|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-11.008132934570312, -1.6214568614959717, -9.112872123718262, -3.4278225898742676, -4.569276809692383, -4.309514045715332, -0.6452836990356445, -3.497232437133789, -2.862809658050537, -0.7332378029823303, -4.04719352722168, -1.336379885673523]",2.2419654180924007
5,f,"There was no document, and it was destroyed by the fire.",def,conjunction,"There|Ġwas|Ġno|Ġdocument|,|Ġand|Ġit|Ġwas|Ġdestroyed|Ġby|Ġthe|Ġfire|.","[-11.008132934570312, -1.6214568614959717, -9.112872123718262, -3.4278225898742676, -2.9572699069976807, -3.4833900928497314, -0.5867878198623657, -7.861202716827393, -2.374385356903076, -0.879156231880188, -3.7343530654907227, -1.2181744575500488]",1.983977474922991
6,m,"Either there was no plan, or it was leaked by the reporter.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġplan|,|Ġor|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -5.914912223815918, -1.1750965118408203, -0.1507767140865326, -1.5957310199737549, -0.3671415150165558, -6.7726569175720215, -3.376931667327881, -1.8441462516784668, -9.244993209838867, -1.5126224756240845]",2.2062288805178225
6,m,"Either there was a plan, or it was leaked by the reporter.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġplan|,|Ġor|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -5.9169111251831055, -1.5652379989624023, -0.41637226939201355, -3.162501096725464, -0.29433387517929077, -12.96034049987793, -3.014868974685669, -2.071214199066162, -8.706050872802734, -1.240555763244629]",1.4986110405182917
6,m,"There was no plan, or it was leaked by the reporter.",def,disjunction_or,"There|Ġwas|Ġno|Ġplan|,|Ġor|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-11.008132934570312, -1.6214568614959717, -6.961997032165527, -2.5734376907348633, -4.672121047973633, -4.207147121429443, -0.49715399742126465, -7.691659450531006, -3.929356098175049, -1.5518144369125366, -8.225985527038574, -1.609211802482605]",1.6949266610943816
6,m,"There was no plan, and it was leaked by the reporter.",def,conjunction,"There|Ġwas|Ġno|Ġplan|,|Ġand|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-11.008132934570312, -1.6214568614959717, -6.961997032165527, -2.5734376907348633, -2.7914228439331055, -3.177459716796875, -0.5008831024169922, -12.444815635681152, -2.397050380706787, -1.5929819345474243, -8.116024017333984, -1.8552520275115967]",1.4871346850826537
6,f,"Either there was no plan, or it was leaked by the reporter.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġplan|,|Ġor|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -5.914912223815918, -1.1750965118408203, -0.1507767140865326, -1.5957310199737549, -0.3671415150165558, -6.7726569175720215, -3.376931667327881, -1.8441462516784668, -9.244993209838867, -1.5126224756240845]",2.2062288805178225
6,f,"Either there was a plan, or it was leaked by the reporter.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġa|Ġplan|,|Ġor|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-17.13386344909668, -1.9072134494781494, -0.8690946698188782, -5.9169111251831055, -1.5652379989624023, -0.41637226939201355, -3.162501096725464, -0.29433387517929077, -12.96034049987793, -3.014868974685669, -2.071214199066162, -8.706050872802734, -1.240555763244629]",1.4986110405182917
6,f,"There was no plan, or it was leaked by the reporter.",def,disjunction_or,"There|Ġwas|Ġno|Ġplan|,|Ġor|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-11.008132934570312, -1.6214568614959717, -6.961997032165527, -2.5734376907348633, -4.672121047973633, -4.207147121429443, -0.49715399742126465, -7.691659450531006, -3.929356098175049, -1.5518144369125366, -8.225985527038574, -1.609211802482605]",1.6949266610943816
6,f,"There was no plan, and it was leaked by the reporter.",def,conjunction,"There|Ġwas|Ġno|Ġplan|,|Ġand|Ġit|Ġwas|Ġleaked|Ġby|Ġthe|Ġreporter|.","[-11.008132934570312, -1.6214568614959717, -6.961997032165527, -2.5734376907348633, -2.7914228439331055, -3.177459716796875, -0.5008831024169922, -12.444815635681152, -2.397050380706787, -1.5929819345474243, -8.116024017333984, -1.8552520275115967]",1.4871346850826537
7,m,"Either there was no artifact, or it was recovered by the researcher.",def,disjunction_eitheror,"Either|Ġthere|Ġwas|Ġno|Ġartifact|,|Ġor|Ġit|Ġwas|Ġrecovered|Ġby|Ġthe|Ġresearcher|.","[-17.13386344909668, -1.9072134494781494, -1.893523931503296, -10.497072219848633, -1.3820587396621704, -0.18810230493545532, -0.8327743411064148, -0.37724030017852783, -6.752104759216309, -1.8429802656173706, -1.6850570440292358, -8.24681282043457, -1.9731314182281494]",2.420981678566582
7,m,"Either there was an artifact, or it was recovered by the researcher.",def,disjunction_eitheror_pos,"Either|Ġthere|Ġwas|Ġan|Ġartifact|,|Ġor|Ġit|Ġwas|Ġrecovered|Ġby|Ġthe|Ġresearcher|.","[-17.13386344909668, -1.9072134494781494, -2.4394166469573975, -7.960862636566162, -2.2937755584716797, -0.7459720373153687, -3.0269229412078857, -0.25228655338287354, -10.192143440246582, -2.739539384841919, -1.7727872133255005, -7.324862957000732, -1.2465828657150269]",2.010178760258324
