frame,gender,sent,subject,sentence_type,tokens,logprobs
1,NA,The pirate didn't acquire a treasure. It was hidden in the box.,def,negation2,The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-11.735912322998047, -5.923862457275391, -0.7406710386276245, -11.530281066894531, -2.2452468872070312, -3.7270102500915527, -2.9432358741760254, -3.171201229095459, -1.161287784576416, -4.368865013122559, -1.5049341917037964, -1.153934359550476, -5.631531715393066, -1.538216471672058]"
1,NA,"The pirate didn't acquire a treasure. In fact, it was hidden in the box.",def,negation2_infact,"The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.","[-11.735916137695312, -5.923858642578125, -0.7406641244888306, -11.530296325683594, -2.245253562927246, -3.7270162105560303, -2.9432365894317627, -4.108279705047607, -1.2571182250976562, -0.1318608969449997, -3.284512758255005, -1.2038865089416504, -5.382420063018799, -1.7624602317810059, -1.242073893547058, -5.252552032470703, -1.6001173257827759]"
1,NA,The pirate didn't acquire a treasure. It was just hidden in the box.,def,negation2_just,The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġjust|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-11.735913276672363, -5.92386531829834, -0.7406680583953857, -11.530282974243164, -2.2452521324157715, -3.7270090579986572, -2.9432334899902344, -3.1711978912353516, -1.1612898111343384, -3.350461483001709, -5.510093688964844, -1.6775994300842285, -0.9522424936294556, -4.7158122062683105, -1.2328449487686157]"
1,NA,"The pirate didn't acquire a treasure. In fact, it was just hidden in the box.",def,negation2_just_infact,"The|Ġpirate|Ġdidn|'t|Ġacquire|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġhidden|Ġin|Ġthe|Ġbox|.","[-11.735916137695312, -5.923858642578125, -0.7406641244888306, -11.530296325683594, -2.245253562927246, -3.7270162105560303, -2.9432365894317627, -4.108279705047607, -1.2571182250976562, -0.1318608969449997, -3.284512758255005, -1.2038865089416504, -3.804516315460205, -8.644043922424316, -1.6108936071395874, -1.0439239740371704, -4.3878679275512695, -1.2333685159683228]"
1,NA,The pirate acquired a treasure. It was hidden in the box.,def,existential,The|Ġpirate|Ġacquired|Ġa|Ġtreasure|.|ĠIt|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.,"[-11.735912322998047, -9.58360481262207, -1.3726271390914917, -5.48635196685791, -4.076846599578857, -3.183030128479004, -0.9036717414855957, -4.289409637451172, -0.9049228429794312, -1.2103490829467773, -6.3035688400268555, -1.1687830686569214]"
1,NA,"The pirate acquired a treasure. In fact, it was hidden in the box.",def,existential_infact,"The|Ġpirate|Ġacquired|Ġa|Ġtreasure|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġhidden|Ġin|Ġthe|Ġbox|.","[-11.735913276672363, -9.583603858947754, -1.3726273775100708, -5.48634672164917, -4.0768537521362305, -3.8567914962768555, -3.58488130569458, -0.18418440222740173, -2.1991055011749268, -0.591094970703125, -5.863067626953125, -1.02400803565979, -1.072579026222229, -5.879944324493408, -1.500252604484558]"
2,NA,It was not the case that the kid didn't have a dog. It was just out for a walk.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.,"[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -9.18718433380127, -4.571409225463867, -0.766318678855896, -2.052320957183838, -1.271038293838501, -5.889341354370117, -1.5279293060302734, -1.641753077507019, -0.17516815662384033, -3.093463897705078, -8.06879997253418, -3.9307475090026855, -0.2785550355911255, -0.2646722197532654, -1.5444262027740479]"
2,NA,"It was not the case that the kid didn't have a dog. In fact, it was just out for a walk.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.","[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -9.18718433380127, -4.571409225463867, -0.766318678855896, -2.052320957183838, -1.271038293838501, -5.889341354370117, -1.5279293060302734, -3.5391597747802734, -0.287586510181427, -0.20225340127944946, -2.8099966049194336, -0.3380929231643677, -2.871805191040039, -8.772552490234375, -3.8906173706054688, -0.12961441278457642, -0.23067376017570496, -1.3598545789718628]"
2,NA,The kid didn't have a dog. It was out for a walk.,def,negation2,The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.,"[-9.617076873779297, -4.569328308105469, -1.076689600944519, -2.606712579727173, -1.1319903135299683, -6.354865550994873, -2.1655068397521973, -3.3273205757141113, -0.37581515312194824, -6.911427021026611, -3.425443172454834, -0.37584251165390015, -0.21320559084415436, -1.3424361944198608]"
2,NA,"The kid didn't have a dog. In fact, it was out for a walk.",def,negation2_infact,"The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.","[-9.61707878112793, -4.569309234619141, -1.0766708850860596, -2.6066982746124268, -1.1319868564605713, -6.3548688888549805, -2.165522336959839, -4.736838340759277, -0.36373600363731384, -0.11949732899665833, -3.6072144508361816, -1.1197237968444824, -6.607881546020508, -4.633814334869385, -0.41258132457733154, -0.2978897988796234, -1.6575106382369995]"
2,NA,The kid didn't have a dog. It was just out for a walk.,def,negation2_just,The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIt|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.,"[-9.617073059082031, -4.569329261779785, -1.076688528060913, -2.606710910797119, -1.1319921016693115, -6.354874610900879, -2.1655116081237793, -3.327317237854004, -0.37581416964530945, -2.220167636871338, -7.494777679443359, -2.433725357055664, -0.14386476576328278, -0.2113030105829239, -1.2395191192626953]"
2,NA,"The kid didn't have a dog. In fact, it was just out for a walk.",def,negation2_just_infact,"The|Ġkid|Ġdidn|'t|Ġhave|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġout|Ġfor|Ġa|Ġwalk|.","[-9.61707878112793, -4.569309234619141, -1.0766708850860596, -2.6066982746124268, -1.1319868564605713, -6.3548688888549805, -2.165522336959839, -4.736838340759277, -0.36373600363731384, -0.11949732899665833, -3.6072144508361816, -1.1197237968444824, -3.552945137023926, -7.2791643142700195, -3.858720302581787, -0.1721571981906891, -0.34911298751831055, -1.3302912712097168]"
2,NA,The kid had a dog. It was out for a walk.,def,existential,The|Ġkid|Ġhad|Ġa|Ġdog|.|ĠIt|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.,"[-9.617076873779297, -3.517343759536743, -1.8879868984222412, -7.339574813842773, -2.221602439880371, -2.4539437294006348, -0.4781929850578308, -5.939793586730957, -3.958508253097534, -0.15130038559436798, -0.25401610136032104, -1.558334231376648]"
2,NA,"The kid had a dog. In fact, it was out for a walk.",def,existential_infact,"The|Ġkid|Ġhad|Ġa|Ġdog|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġout|Ġfor|Ġa|Ġwalk|.","[-9.617073059082031, -3.517345666885376, -1.887986421585083, -7.339577674865723, -2.2216076850891113, -5.323554515838623, -1.587668776512146, -0.124404676258564, -2.6564998626708984, -0.5796517729759216, -8.083536148071289, -4.764095783233643, -0.14694541692733765, -0.30637991428375244, -2.339845657348633]"
3,NA,It was not the case that the student didn't discover a problem. It was just too hard to solve.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -7.261124134063721, -5.327340602874756, -0.6239590048789978, -9.035582542419434, -3.449557304382324, -3.8606832027435303, -1.8795884847640991, -1.6767892837524414, -0.28314489126205444, -3.8938403129577637, -5.047334671020508, -1.7010412216186523, -0.9168438911437988, -2.321918249130249, -1.3181976079940796]"
3,NA,"It was not the case that the student didn't discover a problem. In fact, it was just too hard to solve.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -7.261124134063721, -5.327340602874756, -0.6239590048789978, -9.035582542419434, -3.449557304382324, -3.8606832027435303, -1.8795884847640991, -3.2866954803466797, -0.4255092144012451, -0.16220106184482574, -2.3947272300720215, -0.4403916895389557, -3.0796735286712646, -7.675665855407715, -2.9636311531066895, -0.9665958285331726, -2.45186185836792, -1.1608153581619263]"
3,NA,The student didn't discover a problem. It was too hard to solve.,def,negation2,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-7.954379081726074, -7.134893894195557, -0.8704970479011536, -8.850656509399414, -3.421569585800171, -4.27541971206665, -2.2827837467193604, -3.3239636421203613, -0.8151631951332092, -5.032262325286865, -3.0417068004608154, -1.3571962118148804, -3.1966171264648438, -1.372976541519165]"
3,NA,"The student didn't discover a problem. In fact, it was too hard to solve.",def,negation2_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-7.954401016235352, -7.134896278381348, -0.8704819679260254, -8.850650787353516, -3.421567916870117, -4.27543306350708, -2.282759666442871, -4.146421909332275, -0.6956768035888672, -0.11296141147613525, -3.2959790229797363, -1.0163869857788086, -5.915700912475586, -3.7413835525512695, -0.881675124168396, -2.9493184089660645, -1.397117257118225]"
3,NA,The student didn't discover a problem. It was just too hard to solve.,def,negation2_just,The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-7.954379558563232, -7.134888648986816, -0.8704937100410461, -8.850652694702148, -3.421566963195801, -4.275423049926758, -2.282785415649414, -3.323960304260254, -0.8151649832725525, -2.7195229530334473, -4.653202533721924, -2.004188299179077, -1.0982524156570435, -2.5115466117858887, -1.3580660820007324]"
3,NA,"The student didn't discover a problem. In fact, it was just too hard to solve.",def,negation2_just_infact,"The|Ġstudent|Ġdidn|'t|Ġdiscover|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-7.954401016235352, -7.134896278381348, -0.8704819679260254, -8.850650787353516, -3.421567916870117, -4.27543306350708, -2.282759666442871, -4.146421909332275, -0.6956768035888672, -0.11296141147613525, -3.2959790229797363, -1.0163869857788086, -3.647801399230957, -7.024613857269287, -3.1759541034698486, -1.0494608879089355, -2.7512412071228027, -1.2403520345687866]"
3,NA,The student discovered a problem. It was too hard to solve.,def,existential,The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIt|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.,"[-7.954379081726074, -9.330615043640137, -2.3297266960144043, -4.424118518829346, -3.8648366928100586, -3.378718852996826, -1.2102010250091553, -5.200752258300781, -2.062525987625122, -1.193151831626892, -4.060568332672119, -1.3566334247589111]"
3,NA,"The student discovered a problem. In fact, it was too hard to solve.",def,existential_infact,"The|Ġstudent|Ġdiscovered|Ġa|Ġproblem|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġtoo|Ġhard|Ġto|Ġsolve|.","[-7.954379558563232, -9.330612182617188, -2.3297224044799805, -4.424118995666504, -3.864834785461426, -3.9557864665985107, -3.2642104625701904, -0.16770373284816742, -2.0739586353302, -0.7601223587989807, -6.921215057373047, -3.4369497299194336, -1.1580023765563965, -1.8425796031951904, -1.455879807472229]"
4,NA,It was not the case that the doctor didn't find a bone. It was just stored in formalin.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -7.254027366638184, -5.495664596557617, -0.5676940083503723, -4.919926166534424, -2.503669500350952, -5.942858695983887, -2.460688829421997, -1.6936293840408325, -0.249708354473114, -3.247471809387207, -12.79296875, -0.870858907699585, -8.696535110473633, -0.46064746379852295, -1.893587350845337]"
4,NA,"It was not the case that the doctor didn't find a bone. In fact, it was just stored in formalin.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -7.254027366638184, -5.495664596557617, -0.5676940083503723, -4.919926166534424, -2.503669500350952, -5.942858695983887, -2.460688829421997, -3.8395910263061523, -0.4871373474597931, -0.2165723592042923, -3.1429333686828613, -0.40129292011260986, -2.9478816986083984, -13.836127281188965, -0.9478740692138672, -8.90652084350586, -0.48865455389022827, -1.8266037702560425]"
4,NA,The doctor didn't find a bone. It was stored in formalin.,def,negation2,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-9.147159576416016, -5.406599998474121, -0.7730377316474915, -5.407632827758789, -3.0070114135742188, -6.0341339111328125, -3.9048540592193604, -3.236384868621826, -0.8669951558113098, -9.877664566040039, -0.4383712708950043, -5.573866844177246, -0.7765595316886902, -1.8682113885879517]"
4,NA,"The doctor didn't find a bone. In fact, it was stored in formalin.",def,negation2_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-9.147141456604004, -5.406578063964844, -0.7730083465576172, -5.407639980316162, -3.0070109367370605, -6.0341315269470215, -3.904845714569092, -4.75457763671875, -0.8391454219818115, -0.14724023640155792, -3.3074684143066406, -1.0035195350646973, -11.466123580932617, -0.4776840806007385, -8.01639175415039, -0.9705245494842529, -1.9005248546600342]"
4,NA,The doctor didn't find a bone. It was just stored in formalin.,def,negation2_just,The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIt|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.,"[-9.147157669067383, -5.406599998474121, -0.7730397582054138, -5.407635688781738, -3.007019519805908, -6.034125804901123, -3.9048564434051514, -3.236387014389038, -0.8669995665550232, -2.1312103271484375, -10.746288299560547, -0.8885802030563354, -9.675885200500488, -0.6465569138526917, -1.3116610050201416]"
4,NA,"The doctor didn't find a bone. In fact, it was just stored in formalin.",def,negation2_just_infact,"The|Ġdoctor|Ġdidn|'t|Ġfind|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġstored|Ġin|Ġformal|in|.","[-9.147141456604004, -5.406578063964844, -0.7730083465576172, -5.407639980316162, -3.0070109367370605, -6.0341315269470215, -3.904845714569092, -4.75457763671875, -0.8391454219818115, -0.14724023640155792, -3.3074684143066406, -1.0035195350646973, -2.991572856903076, -12.023983001708984, -1.004070520401001, -9.527226448059082, -0.6213557124137878, -1.3431981801986694]"
4,NA,The doctor found a bone. It was stored in formalin.,def,existential,The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIt|Ġwas|Ġstored|Ġin|Ġformal|in|.,"[-9.147159576416016, -5.689554214477539, -2.510986804962158, -6.262325763702393, -6.319591522216797, -2.1695852279663086, -0.5601199865341187, -9.792069435119629, -0.46086063981056213, -3.75820255279541, -0.6362773776054382, -1.8331400156021118]"
4,NA,"The doctor found a bone. In fact, it was stored in formalin.",def,existential_infact,"The|Ġdoctor|Ġfound|Ġa|Ġbone|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġstored|Ġin|Ġformal|in|.","[-9.147157669067383, -5.689550399780273, -2.510986804962158, -6.262316703796387, -6.31959342956543, -4.448975563049316, -2.407517910003662, -0.2065044641494751, -2.290534019470215, -0.31345537304878235, -11.683821678161621, -0.4321835935115814, -6.022361755371094, -0.8822364807128906, -1.8262519836425781]"
5,NA,It was not the case that the photographer didn't capture a moment. It was just gone in a flash.,def,DNE,It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -9.044473648071289, -5.198973655700684, -0.7520955204963684, -5.039334774017334, -2.8909459114074707, -2.4474740028381348, -2.3224117755889893, -1.2186062335968018, -0.26261088252067566, -4.091232776641846, -10.982227325439453, -3.1207094192504883, -0.854562520980835, -0.9535858035087585, -1.069467544555664]"
5,NA,"It was not the case that the photographer didn't capture a moment. In fact, it was just gone in a flash.",def,DNE_infact,"It|Ġwas|Ġnot|Ġthe|Ġcase|Ġthat|Ġthe|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-2.152146100997925, -3.3502883911132812, -2.6508708000183105, -3.567898750305176, -1.0163052082061768, -1.5091842412948608, -9.044473648071289, -5.198973655700684, -0.7520955204963684, -5.039334774017334, -2.8909459114074707, -2.4474740028381348, -2.3224117755889893, -3.6607563495635986, -0.5984381437301636, -0.17588119208812714, -1.8880412578582764, -0.41355040669441223, -2.6970231533050537, -14.138309478759766, -3.6713836193084717, -0.9525961875915527, -0.9340071678161621, -0.8689371943473816]"
5,NA,The photographer didn't capture a moment. It was gone in a flash.,def,negation2,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.,"[-11.19239616394043, -6.159375190734863, -0.9725601077079773, -5.073993682861328, -3.225055694580078, -2.9511613845825195, -2.8325259685516357, -2.6041579246520996, -1.6105656623840332, -6.0143890380859375, -2.109717845916748, -0.7155851721763611, -0.7526665925979614, -0.6288970708847046]"
5,NA,"The photographer didn't capture a moment. In fact, it was gone in a flash.",def,negation2_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġgone|Ġin|Ġa|Ġflash|.","[-11.19237232208252, -6.159380912780762, -0.9725555181503296, -5.0739946365356445, -3.22503924369812, -2.9511446952819824, -2.8325467109680176, -4.894270420074463, -1.2803865671157837, -0.12454351037740707, -2.427767753601074, -1.2734826803207397, -6.70074987411499, -2.4150357246398926, -0.7877336144447327, -0.8687132596969604, -0.6341879367828369]"
5,NA,The photographer didn't capture a moment. It was just gone in a flash.,def,negation2_just,The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIt|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.,"[-11.192394256591797, -6.15937614440918, -0.9725624322891235, -5.073993682861328, -3.2250499725341797, -2.9511566162109375, -2.832524299621582, -2.6041574478149414, -1.6105639934539795, -3.649738311767578, -7.103271961212158, -3.263598918914795, -0.6904839277267456, -0.8279470205307007, -0.8015611171722412]"
5,NA,"The photographer didn't capture a moment. In fact, it was just gone in a flash.",def,negation2_just_infact,"The|Ġphotographer|Ġdidn|'t|Ġcapture|Ġa|Ġmoment|.|ĠIn|Ġfact|,|Ġit|Ġwas|Ġjust|Ġgone|Ġin|Ġa|Ġflash|.","[-11.19237232208252, -6.159380912780762, -0.9725555181503296, -5.0739946365356445, -3.22503924369812, -2.9511446952819824, -2.8325467109680176, -4.894270420074463, -1.2803865671157837, -0.12454351037740707, -2.427767753601074, -1.2734826803207397, -3.639936923980713, -9.610296249389648, -3.081111431121826, -0.7280216217041016, -0.8983279466629028, -0.669603168964386]"
